"Comb_sciname" "BodyMass"
"2855" "Lepidothyris_fernandi" "143.6"
"2856" "Lepidothyris_hinkeli" "73.1"
"2857" "Lepidothyris_striatus" "111.7"
"2858" "Lygosoma_haroldyoungi" "14.4"
"2859" "Lygosoma_albopunctata" "5.6"
"2860" "Lygosoma_goaensis" "2.8"
"2861" "Lygosoma_guentheri" "29.3"
"2862" "Lygosoma_lineata" "3.5"
"2863" "Lygosoma_vosmaeri" "3.9"
"2864" "Lygosoma_punctata" "15.9"
"2865" "Lygosoma_angeli" "79.7"
"2866" "Lygosoma_chaperi" "10.5"
"2867" "Lygosoma_anguinum" "3.9"
"2868" "Lygosoma_isodactylum" "8"
"2869" "Lygosoma_lineolatum" "1.7"
"2870" "Mochlus_afer" "63.8"
"2871" "Mochlus_tanae" "5.2"
"2872" "Mochlus_mocquardi" "10.5"
"2873" "Mochlus_brevicaudis" "9.7"
"2874" "Mochlus_vinciguerrae" "5.1"
"2875" "Mochlus_paedocarinatum" "12.3"
"2876" "Mochlus_productum" "32.4"
"2877" "Mochlus_grandisonianum" "4"
"2878" "Mochlus_simonettai" "14.2"
"2879" "Mochlus_mabuiiforme" "286.9"
"2880" "Mochlus_somalicum" "12.7"
"2881" "Lygosoma_ashwamedhi" "0.5"
"2882" "Lygosoma_singha" "1.5"
"2883" "Lygosoma_bampfyldei" "66.9"
"2884" "Lygosoma_carinatum" "186"
"2885" "Lygosoma_boehmei" "15.9"
"2886" "Lygosoma_bowringii" "11.3"
"2887" "Lygosoma_frontoparietale" "1.2"
"2888" "Lygosoma_pruthi" "3.5"
"2889" "Lygosoma_lanceolatum" "21.5"
"2890" "Lygosoma_veunsaiensis" "0.6"
"2891" "Lygosoma_mafianum" "13.2"
"2892" "Lygosoma_popae" "4.4"
"2893" "Lygosoma_opisthorhodum" "17"
"2894" "Lygosoma_pembanum" "16.4"
"2895" "Lygosoma_koratense" "38.8"
"2896" "Lygosoma_quadrupes" "4.9"
"2897" "Alinea_berengerae" "21.7"
"2898" "Alinea_lanceolata" "17.5"
"2899" "Alinea_luciae" "28.4"
"2900" "Alinea_pergravis" "15.8"
"2901" "Marisora_alliacea" "14.2"
"2902" "Marisora_roatanae" "15.4"
"2903" "Marisora_brachypoda" "13.1"
"2904" "Marisora_unimarginata" "16.4"
"2905" "Marisora_magnacornae" "9.4"
"2906" "Marisora_aurulae" "14.8"
"2907" "Marisora_falconensis" "14.9"
"2908" "Maracaiba_meridensis" "9.2"
"2909" "Maracaiba_zuliae" "22.2"
"2910" "Orosaura_nebulosylvestris" "19.3"
"2911" "Mabuya_cochonae" "20.2"
"2912" "Mabuya_guadeloupae" "26"
"2913" "Mabuya_desiradae" "20.2"
"2914" "Mabuya_hispaniolae" "16.8"
"2915" "Mabuya_dominicana" "22.2"
"2916" "Mabuya_mabouya" "34.8"
"2917" "Mabuya_grandisterrae" "23"
"2918" "Mabuya_montserratae" "20.2"
"2919" "Varzea_altamazonica" "19.6"
"2920" "Aspronema_cochabambae" "9.7"
"2921" "Aspronema_dorsivittatum" "15.3"
"2922" "Varzea_bistriata" "28.4"
"2923" "Brasiliscincus_agilis" "18.9"
"2924" "Brasiliscincus_caissara" "15.3"
"2925" "Brasiliscincus_heathi" "16.4"
"2926" "Psychosaura_agmosticha" "18.9"
"2927" "Psychosaura_macrorhyncha" "12.7"
"2928" "Spondylurus_anegadae" "6.9"
"2929" "Spondylurus_powelli" "7.4"
"2930" "Spondylurus_sloanii" "20.8"
"2931" "Spondylurus_caicosae" "9.5"
"2932" "Spondylurus_culebrae" "19.9"
"2933" "Spondylurus_monitae" "17.9"
"2934" "Spondylurus_macleani" "10.7"
"2935" "Spondylurus_semitaeniatus" "11.7"
"2936" "Spondylurus_spilonotus" "26.4"
"2937" "Spondylurus_haitiae" "12.8"
"2938" "Spondylurus_nitidus" "18.6"
"2939" "Spondylurus_lineolatus" "5"
"2940" "Spondylurus_martinae" "11.8"
"2941" "Spondylurus_magnacruzae" "26.8"
"2942" "Spondylurus_monae" "13.7"
"2943" "Spondylurus_turksae" "10.2"
"2944" "Spondylurus_fulgidus" "12.6"
"2945" "Copeoglossum_arajara" "32.9"
"2946" "Copeoglossum_redondae" "21.6"
"2947" "Copeoglossum_aurae" "28.4"
"2948" "Copeoglossum_nigropunctatum" "31.9"
"2949" "Copeoglossum_margaritae" "39.8"
"2950" "Exila_nigropalmata" "8.9"
"2951" "Notomabuya_frenata" "15.9"
"2952" "Manciola_guaporicola" "20.2"
"2953" "Panopa_carvalhoi" "4.8"
"2954" "Panopa_croizati" "2.6"
"2955" "Vietnascincus_rugosus" "11.3"
"2956" "Trachylepis_tessellata" "21.5"
"2957" "Chioninia_coctei" "1229.7"
"2958" "Chioninia_spinalis" "13.7"
"2959" "Chioninia_nicolauensis" "6.3"
"2960" "Chioninia_stangeri" "9.3"
"2961" "Chioninia_geisthardti" "10.1"
"2962" "Chioninia_delalandii" "16.4"
"2963" "Chioninia_vaillantii" "363.7"
"2964" "Eumecia_anchietae" "82.5"
"2965" "Eumecia_johnstoni" "59.6"
"2966" "Capitellum_mariagalantae" "9.8"
"2967" "Capitellum_metallicum" "8.1"
"2968" "Capitellum_parvicruzae" "6.2"
"2969" "Trachylepis_acutilabris" "4.1"
"2970" "Trachylepis_homalocephala" "20.2"
"2971" "Trachylepis_affinis" "11.8"
"2972" "Trachylepis_albilabris" "8.5"
"2973" "Trachylepis_perrotetii" "143.6"
"2974" "Trachylepis_angolensis" "10.2"
"2975" "Trachylepis_atlantica" "23.8"
"2976" "Trachylepis_aureopunctata" "11.3"
"2977" "Trachylepis_nancycoutuae" "1.6"
"2978" "Trachylepis_vato" "3.1"
"2979" "Trachylepis_dumasi" "3.1"
"2980" "Trachylepis_tandrefana" "3.7"
"2981" "Trachylepis_vezo" "2.9"
"2982" "Trachylepis_bayonii" "11.3"
"2983" "Trachylepis_bensonii" "4.1"
"2984" "Trachylepis_betsileana" "136.1"
"2985" "Trachylepis_binotata" "47.8"
"2986" "Trachylepis_hoeschi" "21.5"
"2987" "Trachylepis_bocagii" "7.8"
"2988" "Trachylepis_boettgeri" "3.1"
"2989" "Trachylepis_boulengeri" "31"
"2990" "Trachylepis_brauni" "11.3"
"2991" "Trachylepis_buettneri" "15.3"
"2992" "Trachylepis_capensis" "56.7"
"2993" "Trachylepis_occidentalis" "33.8"
"2994" "Trachylepis_chimbana" "12.2"
"2995" "Trachylepis_comorensis" "31"
"2996" "Trachylepis_infralineata" "27.6"
"2997" "Trachylepis_maculilabris" "20.2"
"2998" "Trachylepis_depressa" "13.7"
"2999" "Trachylepis_dichroma" "38.3"
"3000" "Trachylepis_elegans" "6.8"
"3001" "Trachylepis_madagascariensis" "9.7"
"3002" "Trachylepis_gravenhorstii" "17.6"
"3003" "Trachylepis_ferrarai" "8.5"
"3004" "Trachylepis_hemmingi" "10.9"
"3005" "Trachylepis_hildebrandtii" "11.3"
"3006" "Trachylepis_irregularis" "8.5"
"3007" "Trachylepis_varia" "7.1"
"3008" "Trachylepis_ivensii" "76.3"
"3009" "Trachylepis_lacertiformis" "2.9"
"3010" "Trachylepis_laevis" "4.8"
"3011" "Trachylepis_lavarambo" "4.4"
"3012" "Trachylepis_loluiensis" "18.9"
"3013" "Trachylepis_maculata" "13.2"
"3014" "Trachylepis_makolowodei" "39.8"
"3015" "Trachylepis_margaritifera" "38.8"
"3016" "Trachylepis_quinquetaeniata" "81.5"
"3017" "Trachylepis_megalura" "12.7"
"3018" "Trachylepis_mekuana" "5.1"
"3019" "Trachylepis_mlanjensis" "9.7"
"3020" "Trachylepis_nganghae" "3.7"
"3021" "Trachylepis_ozorii" "14.2"
"3022" "Trachylepis_sechellensis" "26.8"
"3023" "Trachylepis_wrightii" "98.2"
"3024" "Trachylepis_pendeana" "10.9"
"3025" "Trachylepis_planifrons" "34.8"
"3026" "Trachylepis_polytropis" "32.9"
"3027" "Trachylepis_pulcherrima" "39.8"
"3028" "Trachylepis_punctatissima" "26.8"
"3029" "Trachylepis_spilogaster" "17"
"3030" "Trachylepis_striata" "31.9"
"3031" "Trachylepis_punctulata" "4.1"
"3032" "Trachylepis_variegata" "3.5"
"3033" "Trachylepis_sulcata" "21.5"
"3034" "Trachylepis_rodenburgi" "8.5"
"3035" "Trachylepis_sparsa" "27.6"
"3036" "Trachylepis_tavaratra" "4.6"
"3037" "Trachylepis_volamenaloha" "2.6"
"3038" "Trachylepis_wingati" "21.5"
"3039" "Trachylepis_brevicollis" "143.6"
"3040" "Trachylepis_cristinae" "32.9"
"3041" "Trachylepis_socotrana" "21.5"
"3042" "Trachylepis_vittata" "18.2"
"3043" "Eutropis_novemcarinata" "21.5"
"3044" "Dasia_griffini" "35.7"
"3045" "Dasia_haliana" "12.7"
"3046" "Dasia_johnsinghi" "16"
"3047" "Dasia_grisea" "50.2"
"3048" "Dasia_semicincta" "50.2"
"3049" "Dasia_nicobarensis" "20.2"
"3050" "Dasia_vittata" "18.9"
"3051" "Dasia_olivacea" "79.7"
"3052" "Eutropis_dissimilis" "16.4"
"3053" "Eutropis_andamanensis" "52.8"
"3054" "Eutropis_nagarjuni" "3.5"
"3055" "Eutropis_trivittata" "38.8"
"3056" "Eutropis_carinata" "98.2"
"3057" "Eutropis_bibronii" "2.6"
"3058" "Eutropis_bontocensis" "4.1"
"3059" "Eutropis_multicarinata" "19.5"
"3060" "Eutropis_cumingi" "3"
"3061" "Eutropis_indeprensa" "5.9"
"3062" "Eutropis_quadricarinata" "2.4"
"3063" "Eutropis_chapaensis" "10.5"
"3064" "Eutropis_clivicola" "4.8"
"3065" "Eutropis_madaraszi" "8.5"
"3066" "Eutropis_macularia" "9.3"
"3067" "Eutropis_innotata" "3.3"
"3068" "Eutropis_darevskii" "2.4"
"3069" "Eutropis_englei" "6.8"
"3070" "Eutropis_floweri" "3.3"
"3071" "Eutropis_gansi" "4.7"
"3072" "Eutropis_grandis" "27.6"
"3073" "Eutropis_rudis" "38.8"
"3074" "Eutropis_multifasciata" "63.8"
"3075" "Eutropis_rugifera" "6.2"
"3076" "Eutropis_tytleri" "212.5"
"3077" "Eutropis_quadratilobus" "7.93"
"3078" "Eutropis_tammanna" "3.5"
"3079" "Eutropis_longicaudata" "63.8"
"3080" "Lamprolepis_leucosticta" "8.1"
"3081" "Lamprolepis_nieuwenhuisii" "7.5"
"3082" "Lamprolepis_vyneri" "5.6"
"3083" "Lankascincus_taylori" "2.6"
"3084" "Lankascincus_dorsicatenatus" "1.8"
"3085" "Lankascincus_fallax" "3.1"
"3086" "Lankascincus_gansi" "3.1"
"3087" "Lankascincus_taprobanensis" "3.7"
"3088" "Lankascincus_greeri" "3.7"
"3089" "Lankascincus_sripadensis" "3.8"
"3090" "Ristella_beddomii" "1.1"
"3091" "Ristella_travancorica" "1.1"
"3092" "Ristella_guentheri" "1.1"
"3093" "Ristella_rurkii" "1.9"
"3094" "Bellatorias_frerei" "236.3"
"3095" "Bellatorias_major" "1758.5"
"3096" "Bellatorias_obiri" "229.1"
"3097" "Tiliqua_rugosa" "1229.7"
"3098" "Cyclodomorphus_branchialis" "38.8"
"3099" "Tiliqua_adelaidensis" "26.8"
"3100" "Egernia_mcpheei" "68.3"
"3101" "Cyclodomorphus_casuarinae" "128.7"
"3102" "Cyclodomorphus_michaeli" "128.7"
"3103" "Cyclodomorphus_praealtus" "45.4"
"3104" "Hemisphaeriodon_gerrardii" "442.3"
"3105" "Tiliqua_gigas" "1152"
"3106" "Tiliqua_scincoides" "1603.7"
"3107" "Tiliqua_occipitalis" "920.7"
"3108" "Tiliqua_nigrolutea" "1445.8"
"3109" "Cyclodomorphus_celatus" "39.8"
"3110" "Cyclodomorphus_maxima" "326"
"3111" "Egernia_hosmeri" "143.6"
"3112" "Egernia_stokesii" "225.6"
"3113" "Egernia_kingii" "414.9"
"3114" "Lissolepis_luctuosa" "50.2"
"3115" "Cyclodomorphus_melanops" "52.8"
"3116" "Cyclodomorphus_venustus" "22.6"
"3117" "Egernia_cunninghami" "414.9"
"3118" "Egernia_striolata" "37.8"
"3119" "Egernia_saxatilis" "56.7"
"3120" "Tiliqua_multifasciata" "747.5"
"3121" "Egernia_cygnitos" "36.2"
"3122" "Egernia_eos" "29.3"
"3123" "Egernia_depressa" "35.7"
"3124" "Egernia_epsisolus" "29.3"
"3125" "Egernia_napoleonis" "54.1"
"3126" "Egernia_richardi" "25.2"
"3127" "Egernia_douglasi" "119.4"
"3128" "Egernia_formosa" "26.8"
"3129" "Egernia_pilbarensis" "39.8"
"3130" "Egernia_rugosa" "286.9"
"3131" "Liopholis_guthega" "30.2"
"3132" "Liopholis_montana" "30.2"
"3133" "Liopholis_whitii" "31.9"
"3134" "Liopholis_inornata" "12.7"
"3135" "Liopholis_kintorei" "201.8"
"3136" "Liopholis_striata" "31"
"3137" "Liopholis_multiscutata" "18.9"
"3138" "Liopholis_slateri" "19.5"
"3139" "Liopholis_margaretae" "34.8"
"3140" "Liopholis_modesta" "31"
"3141" "Liopholis_pulchra" "29.3"
"3142" "Lissolepis_coventryi" "79.7"
"3143" "Corucia_zebrata" "1229.7"
"3144" "Tribolonotus_annectens" "2.3"
"3145" "Tribolonotus_brongersmai" "5.1"
"3146" "Tribolonotus_ponceleti" "44.3"
"3147" "Tribolonotus_pseudoponceleti" "8.9"
"3148" "Tribolonotus_schmidti" "1.2"
"3149" "Tribolonotus_blanchardi" "1.1"
"3150" "Tribolonotus_gracilis" "23.7"
"3151" "Tribolonotus_novaeguineae" "23.7"
"3152" "Chamaesaura_aenea" "11.9"
"3153" "Chamaesaura_anguina" "15.5"
"3154" "Chamaesaura_tenuior" "14.9"
"3155" "Chamaesaura_miopropus" "8.6"
"3156" "Chamaesaura_macrolepis" "19.1"
"3157" "Pseudocordylus_langi" "33.3"
"3158" "Pseudocordylus_melanotus" "118.4"
"3159" "Pseudocordylus_transvaalensis" "118.4"
"3160" "Pseudocordylus_spinosus" "17.8"
"3161" "Pseudocordylus_subviridis" "60.1"
"3162" "Pseudocordylus_microlepidotus" "102.4"
"3163" "Karusasaurus_jordani" "63.6"
"3164" "Karusasaurus_polyzonus" "46"
"3165" "Namazonurus_campbelli" "11.6"
"3166" "Namazonurus_pustulatus" "13.2"
"3167" "Namazonurus_namaquensis" "13.2"
"3168" "Namazonurus_lawrenci" "9.6"
"3169" "Namazonurus_peersi" "15.1"
"3170" "Cordylus_angolensis" "9.2"
"3171" "Cordylus_beraduccii" "11.1"
"3172" "Cordylus_rivae" "32.1"
"3173" "Cordylus_marunguensis" "21.6"
"3174" "Cordylus_ukingensis" "12.1"
"3175" "Cordylus_meculae" "21.6"
"3176" "Cordylus_tropidosternum" "34.4"
"3177" "Cordylus_vittifer" "22.4"
"3178" "Cordylus_cloetei" "7.3"
"3179" "Cordylus_jonesii" "20"
"3180" "Cordylus_rhodesianus" "19.2"
"3181" "Cordylus_machadoi" "11.1"
"3182" "Cordylus_nyikae" "22.4"
"3183" "Cordylus_aridus" "6.1"
"3184" "Cordylus_minor" "8.3"
"3185" "Cordylus_imkeae" "6.8"
"3186" "Cordylus_mclachlani" "8.7"
"3187" "Cordylus_cordylus" "27"
"3188" "Cordylus_oelofseni" "7.1"
"3189" "Cordylus_niger" "20"
"3190" "Cordylus_macropholis" "10.6"
"3191" "Hemicordylus_capensis" "36.2"
"3192" "Hemicordylus_nebulosus" "12.5"
"3193" "Ouroborus_cataphractus" "58.4"
"3194" "Ninurta_coeruleopunctatus" "13.2"
"3195" "Smaug_barbertonensis" "85.7"
"3196" "Smaug_depressus" "53.2"
"3197" "Smaug_mossambicus" "40.5"
"3198" "Smaug_warreni" "130"
"3199" "Smaug_regius" "97.4"
"3200" "Smaug_breyeri" "102.4"
"3201" "Smaug_vandami" "102.4"
"3202" "Smaug_giganteus" "457"
"3203" "Platysaurus_broadleyi" "15.7"
"3204" "Platysaurus_capensis" "17.1"
"3205" "Platysaurus_torquatus" "10.1"
"3206" "Platysaurus_guttatus" "41.8"
"3207" "Platysaurus_relictus" "8.7"
"3208" "Platysaurus_intermedius" "67.3"
"3209" "Platysaurus_pungweensis" "19.2"
"3210" "Platysaurus_maculatus" "10.1"
"3211" "Platysaurus_ocellatus" "21.6"
"3212" "Platysaurus_lebomboensis" "9.6"
"3213" "Platysaurus_minor" "8.7"
"3214" "Platysaurus_monotropis" "10.6"
"3215" "Platysaurus_imperator" "104.9"
"3216" "Platysaurus_orientalis" "19.2"
"3217" "Platysaurus_mitchelli" "2.6"
"3218" "Tracheloptychus_madagascariensis" "17.6"
"3219" "Tracheloptychus_petersi" "22.2"
"3220" "Zonosaurus_aeneus" "10.5"
"3221" "Zonosaurus_haraldmeieri" "68.8"
"3222" "Zonosaurus_madagascariensis" "68.8"
"3223" "Zonosaurus_anelanelany" "19.5"
"3224" "Zonosaurus_laticaudatus" "125.3"
"3225" "Zonosaurus_karsteni" "58.8"
"3226" "Zonosaurus_ornatus" "61.5"
"3227" "Zonosaurus_quadrilineatus" "114.3"
"3228" "Zonosaurus_trilineatus" "94.2"
"3229" "Zonosaurus_boettgeri" "42.8"
"3230" "Zonosaurus_bemaraha" "10"
"3231" "Zonosaurus_brygooi" "11.3"
"3232" "Zonosaurus_rufipes" "16.4"
"3233" "Zonosaurus_subunicolor" "15.3"
"3234" "Zonosaurus_tsingy" "14.8"
"3235" "Zonosaurus_maramaintso" "42.8"
"3236" "Zonosaurus_maximus" "391.8"
"3237" "Broadleysaurus_major" "386.9"
"3238" "Cordylosaurus_subtessellatus" "3.9"
"3239" "Tetradactylus_africanus" "3.8"
"3240" "Tetradactylus_udzungwensis" "2"
"3241" "Tetradactylus_eastwoodae" "1.8"
"3242" "Tetradactylus_tetradactylus" "2.5"
"3243" "Tetradactylus_breyeri" "2.4"
"3244" "Tetradactylus_seps" "7.4"
"3245" "Tetradactylus_ellenbergeri" "2.4"
"3246" "Gerrhosaurus_auritus" "258.6"
"3247" "Gerrhosaurus_bulsi" "206.9"
"3248" "Gerrhosaurus_multilineatus" "258.6"
"3249" "Gerrhosaurus_flavigularis" "80"
"3250" "Gerrhosaurus_skoogi" "103.9"
"3251" "Gerrhosaurus_typicus" "68.8"
"3252" "Matobosaurus_maltzahni" "411.8"
"3253" "Matobosaurus_validus" "616.9"
"3254" "Cricosaura_typica" "1.2"
"3255" "Lepidophyma_chicoasensis" "32.2"
"3256" "Lepidophyma_cuicateca" "2.8"
"3257" "Lepidophyma_dontomasi" "3.4"
"3258" "Lepidophyma_radula" "2.8"
"3259" "Lepidophyma_lowei" "4.2"
"3260" "Lepidophyma_lineri" "1"
"3261" "Lepidophyma_smithii" "28.2"
"3262" "Lepidophyma_gaigeae" "5.6"
"3263" "Lepidophyma_occulor" "23.2"
"3264" "Lepidophyma_micropholis" "27.4"
"3265" "Lepidophyma_sylvaticum" "29"
"3266" "Lepidophyma_tarascae" "16"
"3267" "Lepidophyma_zongolica" "7.3"
"3268" "Lepidophyma_flavimaculatum" "72.9"
"3269" "Lepidophyma_reticulatum" "21.8"
"3270" "Lepidophyma_lipetzi" "3.2"
"3271" "Lepidophyma_tuxtlae" "18.2"
"3272" "Lepidophyma_mayae" "14.5"
"3273" "Lepidophyma_pajapanensis" "11.3"
"3274" "Xantusia_riversiana" "32.2"
"3275" "Xantusia_gilberti" "1.6"
"3276" "Xantusia_sherbrookei" "0.9"
"3277" "Xantusia_bolsonae" "3.6"
"3278" "Xantusia_sanchezi" "2.4"
"3279" "Xantusia_extorris" "1.5"
"3280" "Xantusia_gracilis" "7"
"3281" "Xantusia_henshawi" "7"
"3282" "Xantusia_bezyi" "6.7"
"3283" "Xantusia_wigginsi" "1.6"
"3284" "Xantusia_jaycolei" "1.2"
"3285" "Xantusia_arizonae" "4.2"
"3286" "Xantusia_sierrae" "2.6"
"3287" "Xantusia_vigilis" "6.7"
"3288" "Ameiva_aggerecusans" "29.1"
"3289" "Ameiva_bifrontata" "64"
"3290" "Ameiva_concolor" "64"
"3291" "Ameiva_nodam" "30.7"
"3292" "Ameiva_provitaae" "75.6"
"3293" "Ameiva_ameiva" "298.6"
"3294" "Ameiva_praesignis" "470.1"
"3295" "Ameiva_pantherina" "109.3"
"3296" "Ameiva_atrigularis" "218.7"
"3297" "Ameiva_jacuba" "35.6"
"3298" "Ameiva_parecis" "21.4"
"3299" "Ameivula_abaetensis" "10.7"
"3300" "Ameivula_abalosi" "10.5"
"3301" "Ameivula_cipoensis" "10.4"
"3302" "Ameivula_confusioniba" "12.7"
"3303" "Ameivula_cyanura" "16"
"3304" "Ameivula_jalapensis" "5.5"
"3305" "Ameivula_littoralis" "15.9"
"3306" "Ameivula_mumbuca" "5.8"
"3307" "Ameivula_nativo" "9.6"
"3308" "Ameivula_nigrigula" "21.5"
"3309" "Ameivula_ocellifera" "52.4"
"3310" "Ameivula_pyrrhogularis" "20.7"
"3311" "Ameivula_venetacauda" "19.3"
"3312" "Ameivula_xacriaba" "9.9"
"3313" "Contomastix_lacertoides" "13.1"
"3314" "Contomastix_vittata" "12.7"
"3315" "Contomastix_serrana" "6.7"
"3316" "Contomastix_vacariensis" "15.9"
"3317" "Contomastix_leachei" "7.3"
"3318" "Cnemidophorus_arenivagus" "17.9"
"3319" "Cnemidophorus_ruatanus" "43.9"
"3320" "Cnemidophorus_arubensis" "62.5"
"3321" "Cnemidophorus_cryptus" "10.7"
"3322" "Cnemidophorus_duellmani" "23.1"
"3323" "Cnemidophorus_flavissimus" "11.6"
"3324" "Cnemidophorus_gramivagus" "47.1"
"3325" "Cnemidophorus_lemniscatus" "43.5"
"3326" "Cnemidophorus_leucopsammus" "22.9"
"3327" "Cnemidophorus_murinus" "125.7"
"3328" "Cnemidophorus_nigricolor" "37.8"
"3329" "Cnemidophorus_pseudolemniscatus" "9.8"
"3330" "Cnemidophorus_rostralis" "14.3"
"3331" "Cnemidophorus_ruthveni" "107.1"
"3332" "Cnemidophorus_senectus" "15.4"
"3333" "Cnemidophorus_vanzoi" "72.1"
"3334" "Kentropyx_altamazonica" "44.7"
"3335" "Kentropyx_paulensis" "13.2"
"3336" "Kentropyx_viridistriga" "36.7"
"3337" "Kentropyx_vanzoi" "17.9"
"3338" "Kentropyx_lagartija" "19.3"
"3339" "Kentropyx_calcarata" "51"
"3340" "Kentropyx_pelviceps" "67.2"
"3341" "Kentropyx_borckiana" "30.7"
"3342" "Kentropyx_striata" "62.5"
"3343" "Aspidoscelis_angusticeps" "45.9"
"3344" "Aspidoscelis_maslini" "11.7"
"3345" "Aspidoscelis_rodecki" "12.7"
"3346" "Aspidoscelis_burti" "84.6"
"3347" "Aspidoscelis_stictogramma" "84.6"
"3348" "Aspidoscelis_velox" "19.3"
"3349" "Aspidoscelis_calidipes" "14.3"
"3350" "Aspidoscelis_ceralbensis" "25.3"
"3351" "Aspidoscelis_hyperythra" "10.7"
"3352" "Aspidoscelis_maxima" "62.5"
"3353" "Aspidoscelis_communis" "109.3"
"3354" "Aspidoscelis_gularis" "45.9"
"3355" "Aspidoscelis_laredoensis" "21.4"
"3356" "Aspidoscelis_scalaris" "59.5"
"3357" "Aspidoscelis_costata" "70.5"
"3358" "Aspidoscelis_danheimae" "8.2"
"3359" "Aspidoscelis_deppei" "23.7"
"3360" "Aspidoscelis_lineattissima" "40"
"3361" "Aspidoscelis_exsanguis" "30.7"
"3362" "Aspidoscelis_flagellicauda" "23.7"
"3363" "Aspidoscelis_guttata" "94.4"
"3364" "Aspidoscelis_sexlineata" "22.2"
"3365" "Aspidoscelis_labialis" "7.1"
"3366" "Aspidoscelis_marmorata" "36.7"
"3367" "Aspidoscelis_tigris" "79.1"
"3368" "Aspidoscelis_mexicana" "23.7"
"3369" "Aspidoscelis_motaguae" "94.4"
"3370" "Aspidoscelis_neomexicana" "18.6"
"3371" "Aspidoscelis_neotesselata" "36.7"
"3372" "Aspidoscelis_opatae" "7.8"
"3373" "Aspidoscelis_pai" "17.9"
"3374" "Aspidoscelis_parvisocia" "14.3"
"3375" "Aspidoscelis_picta" "10.2"
"3376" "Aspidoscelis_sackii" "111.5"
"3377" "Aspidoscelis_tesselata" "36.7"
"3378" "Aspidoscelis_uniparens" "18.6"
"3379" "Aspidoscelis_xanthonota" "44.7"
"3380" "Medopheos_edracanthus" "24.3"
"3381" "Ameiva_atrata" "33.6"
"3382" "Ameiva_auberi" "77.3"
"3383" "Ameiva_dorsalis" "48.4"
"3384" "Ameiva_polops" "9.4"
"3385" "Ameiva_wetmorei" "4"
"3386" "Ameiva_corax" "70.5"
"3387" "Ameiva_plei" "188.1"
"3388" "Ameiva_erythrocephala" "84.6"
"3389" "Ameiva_griswoldi" "256.6"
"3390" "Ameiva_fuscata" "513.6"
"3391" "Ameiva_corvina" "72.1"
"3392" "Ameiva_chrysolaema" "128.2"
"3393" "Ameiva_lineolata" "5.8"
"3394" "Ameiva_maynardi" "10.7"
"3395" "Ameiva_taeniura" "34.6"
"3396" "Aurivela_longicauda" "9.8"
"3397" "Aurivela_tergolaevigata" "5.5"
"3398" "Holcosus_anomalus" "40"
"3399" "Holcosus_undulatus" "80.9"
"3400" "Holcosus_bridgesii" "52.4"
"3401" "Holcosus_niceforoi" "16"
"3402" "Holcosus_chaitzami" "17.9"
"3403" "Holcosus_septemlineatus" "75.6"
"3404" "Holcosus_festivus" "92.4"
"3405" "Holcosus_quadrilineatus" "20"
"3406" "Holcosus_leptophrys" "72.1"
"3407" "Holcosus_orcesi" "35.2"
"3408" "Teius_oculatus" "52.4"
"3409" "Teius_suquiensis" "59.5"
"3410" "Teius_teyou" "104.9"
"3411" "Dicrodon_guttulatum" "135.8"
"3412" "Dicrodon_heterolepis" "52.4"
"3413" "Dicrodon_holmbergi" "79.1"
"3414" "Callopistes_flavipunctatus" "1161.3"
"3415" "Callopistes_maculatus" "163.4"
"3416" "Crocodilurus_amazonicus" "1106.7"
"3417" "Dracaena_guianensis" "2428.5"
"3418" "Dracaena_paraguayensis" "3195.1"
"3419" "Tupinambis_longilineus" "396.3"
"3420" "Tupinambis_quadrilineatus" "652.4"
"3421" "Tupinambis_palustris" "1150.3"
"3422" "Tupinambis_teguixin" "4434"
"3423" "Salvator_duseni" "2392"
"3424" "Salvator_rufescens" "8398.5"
"3425" "Salvator_merianae" "4434"
"3426" "Alopoglossus_angulatus" "6.1"
"3427" "Alopoglossus_copii" "12.8"
"3428" "Alopoglossus_atriventris" "3.7"
"3429" "Alopoglossus_buckleyi" "5.6"
"3430" "Alopoglossus_lehmanni" "0.7"
"3431" "Alopoglossus_festae" "6.3"
"3432" "Alopoglossus_viridiceps" "6.2"
"3433" "Ptychoglossus_bicolor" "5.8"
"3434" "Ptychoglossus_romaleos" "3.5"
"3435" "Ptychoglossus_myersi" "3.1"
"3436" "Ptychoglossus_bilineatus" "3.7"
"3437" "Ptychoglossus_gorgonae" "11.7"
"3438" "Ptychoglossus_danieli" "4.2"
"3439" "Ptychoglossus_stenolepis" "4.9"
"3440" "Ptychoglossus_eurylepis" "1.4"
"3441" "Ptychoglossus_kugleri" "4.2"
"3442" "Ptychoglossus_vallensis" "3.5"
"3443" "Ptychoglossus_plicatus" "6.8"
"3444" "Ptychoglossus_grandisquamatus" "2.1"
"3445" "Riolama_leucosticta" "1.1"
"3446" "Riolama_luridiventris" "1.5"
"3447" "Riolama_uzzelli" "1.4"
"3448" "Acratosaura_mentalis" "4.7"
"3449" "Acratosaura_spinosa" "3.3"
"3450" "Stenolepis_ridleyi" "1.9"
"3451" "Colobosaura_modesta" "3.7"
"3452" "Iphisa_elegans" "1.7"
"3453" "Alexandresaurus_camacan" "8.2"
"3454" "Caparaonia_itaiquara" "4.9"
"3455" "Heterodactylus_imbricatus" "36.5"
"3456" "Heterodactylus_lundii" "4.9"
"3457" "Heterodactylus_septentrionalis" "3.1"
