generation,leftchild,rightchild,abstime,betainit,betashift
1261000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00441504,-0.000525007
1262000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00441504,-0.000525007
1263000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00441678,-0.000525007
1264000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00437406,-0.000525007
1265000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00437406,-0.000525007
1266000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00437406,-0.000525007
1267000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00442053,-0.000525007
1268000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0043943,-0.000525007
1269000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00437225,-0.000525007
1270000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00437225,-0.000525007
1271000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00433404,-0.000525007
1272000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00433404,-0.000525007
1273000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00426097,-0.000525007
1274000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00436619,-0.000525007
1275000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00436619,-0.000525007
1276000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00442123,-0.000525007
1277000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00431358,-0.000525007
1278000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00431358,-0.000525007
1279000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00431358,-0.000525007
1280000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00431358,-0.000525007
1281000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00437789,-0.000525007
1282000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0043466,-0.000525007
1283000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00427708,-0.000525007
1284000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0042718,-0.000525007
1285000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00420165,-0.000525007
1286000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00422288,-0.000525007
1287000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00422984,-0.000525007
1288000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00430505,-0.000525007
1289000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00430505,-0.000525007
1290000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00430505,-0.000525007
1291000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00430505,-0.000525007
1292000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00422514,-0.000525007
1293000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00426409,-0.000525007
1294000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00425759,-0.000525007
1295000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00425394,-0.000525007
1296000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00436657,-0.000525007
1297000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00420447,-0.000525007
1298000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00420758,-0.000525007
1298000,Ptychadena_mapacha,NA,312.558,316.691,-0.000539466
1299000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00423104,-0.000525007
1300000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00417569,-0.000525007
1301000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00423552,-0.000525007
1302000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416985,-0.000525007
1303000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00406459,-0.000525007
1304000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00425131,-0.000525007
1305000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00425131,-0.000525007
1306000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00423911,-0.000525007
1307000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416867,-0.000525007
1308000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416867,-0.000525007
1309000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00417154,-0.000525007
1310000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00417154,-0.000525007
1311000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416363,-0.000525007
1312000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00424938,-0.000525007
1313000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00408179,-0.000525007
1314000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00418625,-0.000525007
1315000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416632,-0.000525007
1316000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416632,-0.000525007
1317000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416632,-0.000525007
1318000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00414267,-0.000525007
1319000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00423667,-0.000525007
1320000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00432711,-0.000525007
1321000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00432711,-0.000525007
1322000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416686,-0.000525007
1323000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416686,-0.000525007
1324000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00413294,-0.000525007
1325000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0041586,-0.000525007
1326000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0041586,-0.000525007
1327000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00399197,-0.000525007
1328000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.004097,-0.000525007
1329000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00417217,-0.000525007
1330000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00422432,-0.000525007
1331000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416402,-0.000525007
1332000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416402,-0.000525007
1333000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416402,-0.000525007
1334000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00412979,-0.000525007
1335000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00419805,-0.000525007
1336000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00422163,-0.000525007
1337000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00422163,-0.000525007
1338000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00411269,-0.000525007
1339000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00411269,-0.000525007
1340000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00413142,-0.000525007
1341000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416911,-0.000525007
1342000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00411083,-0.000525007
1343000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416997,-0.000525007
1344000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0040634,-0.000525007
1345000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0040889,-0.000525007
1346000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00415694,-0.000525007
1347000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00415694,-0.000525007
1348000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00410328,-0.000525007
1349000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00407992,-0.000525007
1350000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00407992,-0.000525007
1351000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00417731,-0.000525007
1352000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00409687,-0.000525007
1353000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00410309,-0.000525007
1354000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00411844,-0.000525007
1355000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00413282,-0.000525007
1356000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00413867,-0.000525007
1357000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00407359,-0.000525007
1358000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00411296,-0.000525007
1359000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00410128,-0.000525007
1360000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00412179,-0.000525007
1361000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00417263,-0.000525007
1362000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00415609,-0.000525007
1363000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00407612,-0.000525007
1364000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00420015,-0.000525007
1365000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00417313,-0.000525007
1366000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416011,-0.000525007
1367000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00398579,-0.000525007
1368000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416507,-0.000525007
1369000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416507,-0.000525007
1370000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00398769,-0.000525007
1371000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0040895,-0.000525007
1372000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0040895,-0.000525007
1373000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00408249,-0.000525007
1374000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00408249,-0.000525007
1375000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00417462,-0.000525007
1376000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00417462,-0.000525007
1377000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00404133,-0.000525007
1378000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416483,-0.000525007
1379000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00417952,-0.000525007
1380000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0041153,-0.000525007
1381000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416297,-0.000525007
1382000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416297,-0.000525007
1383000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00409407,-0.000525007
1384000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00409407,-0.000525007
1385000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00405785,-0.000525007
1386000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00405785,-0.000525007
1387000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0040864,-0.000525007
1388000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00413459,-0.000525007
1389000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00401634,-0.000525007
1390000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00416245,-0.000525007
1391000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00407534,-0.000525007
1392000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00401186,-0.000525007
1393000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00401186,-0.000525007
1394000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00401186,-0.000525007
1395000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00401186,-0.000525007
1396000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00401186,-0.000525007
1397000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00400993,-0.000525007
1398000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00400993,-0.000525007
1399000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00400993,-0.000525007
1400000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00400993,-0.000525007
1401000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00408603,-0.000525007
1402000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00402337,-0.000525007
1403000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00405092,-0.000525007
1404000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00394979,-0.000525007
1405000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00394626,-0.000525007
1406000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00394626,-0.000525007
1407000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00395928,-0.000525007
1408000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00403896,-0.000525007
1409000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00401067,-0.000525007
1410000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00398092,-0.000525007
1411000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00402237,-0.000525007
1412000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00402237,-0.000525007
1413000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00402237,-0.000525007
1414000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00393261,-0.000525007
1415000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00398447,-0.000525007
1416000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00398447,-0.000525007
1417000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00398447,-0.000525007
1418000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00398447,-0.000525007
1419000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00398447,-0.000525007
1420000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00396773,-0.000525007
1421000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00401205,-0.000525007
1422000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00386838,-0.000525007
1423000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0039979,-0.000525007
1424000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00401538,-0.000525007
1425000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0040526,-0.000525007
1426000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00395159,-0.000525007
1427000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00390123,-0.000525007
1428000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00383034,-0.000525007
1429000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00389149,-0.000525007
1430000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00389149,-0.000525007
1431000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00389149,-0.000525007
1432000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392175,-0.000525007
1433000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392175,-0.000525007
1434000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392175,-0.000525007
1435000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392175,-0.000525007
1436000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392175,-0.000525007
1437000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392175,-0.000525007
1438000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392175,-0.000525007
1439000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392175,-0.000525007
1440000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392175,-0.000525007
1441000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0039473,-0.000525007
1442000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00391277,-0.000525007
1443000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00391277,-0.000525007
1444000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392551,-0.000525007
1445000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0039342,-0.000525007
1446000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0039342,-0.000525007
1447000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382477,-0.000525007
1448000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00391489,-0.000525007
1449000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00391489,-0.000525007
1450000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00384509,-0.000525007
1451000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00383171,-0.000525007
1452000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0038283,-0.000525007
1453000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00387889,-0.000525007
1454000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00381185,-0.000525007
1455000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00381185,-0.000525007
1456000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00381186,-0.000525007
1457000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00386261,-0.000525007
1458000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00386261,-0.000525007
1459000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00386261,-0.000525007
1460000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00383586,-0.000525007
1461000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00385122,-0.000525007
1462000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00385122,-0.000525007
1463000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00386875,-0.000525007
1464000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00374241,-0.000525007
1465000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00387257,-0.000525007
1466000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00387257,-0.000525007
1467000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392097,-0.000525007
1468000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392097,-0.000525007
1469000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392063,-0.000525007
1470000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00384015,-0.000525007
1471000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00381901,-0.000525007
1472000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0037834,-0.000525007
1473000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00383291,-0.000525007
1474000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00383291,-0.000525007
1475000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00381115,-0.000525007
1476000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00379126,-0.000525007
1477000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00380293,-0.000525007
1478000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00380293,-0.000525007
1479000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00380293,-0.000525007
1480000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00376426,-0.000525007
1481000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0037675,-0.000525007
1482000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0038138,-0.000525007
1483000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00384461,-0.000525007
1484000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00369316,-0.000525007
1485000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0037664,-0.000525007
1486000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00377629,-0.000525007
1487000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0038022,-0.000525007
1488000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00383718,-0.000525007
1489000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00383718,-0.000525007
1490000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00384715,-0.000525007
1491000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00385908,-0.000525007
1492000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00385166,-0.000525007
1493000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0038546,-0.000525007
1494000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00387219,-0.000525007
1495000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00385157,-0.000525007
1496000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00370313,-0.000525007
1497000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00370313,-0.000525007
1498000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00379057,-0.000525007
1499000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00373947,-0.00061872
1500000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00390278,-0.00061872
1501000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00391063,-0.00061872
1502000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00391063,-0.00061872
1503000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00388983,-0.00061872
1504000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00394845,-0.00061872
1505000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00395674,-0.00061872
1506000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00390685,-0.00061872
1507000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00389293,-0.00061872
1508000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00394117,-0.00061872
1509000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00394117,-0.00061872
1510000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00386615,-0.00061872
1511000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00386615,-0.00061872
1512000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00388311,-0.00061872
1513000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00385227,-0.00061872
1514000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00400382,-0.00061872
1515000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00400382,-0.00061872
1516000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00373021,-0.00061872
1517000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00385736,-0.00061872
1518000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00386332,-0.00061872
1519000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382004,-0.00061872
1520000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00390431,-0.00061872
1521000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00387843,-0.00061872
1522000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00387843,-0.00061872
1523000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00387843,-0.00061872
1524000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00392952,-0.00061872
1525000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382346,-0.00061872
1526000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382346,-0.00061872
1527000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00381862,-0.00061872
1528000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00380232,-0.00061872
1529000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.0038074,-0.00061872
1530000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00373297,-0.00061872
1531000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00383993,-0.00061872
1532000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382226,-0.00061872
1533000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382226,-0.00061872
1534000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382226,-0.00061872
1535000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00389195,-0.00061872
1536000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00390751,-0.00061872
1537000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382931,-0.00061872
1538000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382931,-0.00061872
1539000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382931,-0.00061872
1540000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00381822,-0.00061872
1541000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00381822,-0.00061872
1542000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00393647,-0.00061872
1543000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382698,-0.00061872
1544000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382698,-0.00061872
1545000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382698,-0.00061872
1546000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00382698,-0.00061872
1547000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00385544,-0.00061872
1548000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00372863,-0.00061872
1549000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00375208,-0.00061872
1550000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00375208,-0.00061872
1551000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00376034,-0.00061872
1552000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00373656,-0.00061872
1553000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00373656,-0.00061872
1554000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00373656,-0.00061872
1555000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00385198,-0.00061872
1556000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00385198,-0.00061872
1557000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00380783,-0.00061872
1558000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00380783,-0.00061872
1559000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00376785,-0.00061872
1560000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00376785,-0.00061872
1561000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00390649,-0.00061872
1562000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00393291,-0.00061872
1563000,Batrachuperus_karlschmidti,Epicrionops_bicolor,0,0.00377168,-0.00061872
