Species,Bio01_range_past,Bio04_range_past,Bio07_range_past,Bio11_range_past,Bio15_range_past,Bio17_range_past,Bio01_range_present,Bio04_range_present,Bio07_range_present,Bio11_range_present,Bio15_range_present,Bio17_range_present
Bachia guianensis,4.49375,88.62,2.125,3.81675,40.0685,319.975,154.98398109512,1118.95444161049,61.9963772209937,151.9960993251,487.995408743294,8787.65289313589
Bachia micromela,1.54575,53.742,1.55,1.18375,19.62675,71.675,48.9947035553801,915.973943667622,48.999719632523,41.99916265312,254.986345204335,905.989196774696
Bachia oxyrhina,2.198,17.489,0.575,1.7085,12.91925,13.625,94.9898310232902,616.952080970423,59.991224731936,95.9908063017697,149.9919187388,211.967130892548
Bachia panoplia,2.59175,96.85725,2.675,3.08325,44.88225,547.4,156.98355989137,1081.94344924708,76.9984667317968,152.98411720116,538.982732060259,11439.5878458628
Bachia psamophila,1.473,34.75325,0.925,1.19975,17.68125,31.325,62.9948487574702,817.96765704948,45.998050544534,65.9940140705899,204.995405992878,303.013636393342
Bachia pyburni,1.25425,18.73125,0.75,1.27475,24.36225,320.725,143.98216689009,585.912111163287,31.9974933491149,141.98258493763,264.023118362743,10353.3527460722
Bachia scaea,0.141500000000001,3.65475,0.0750000000000002,0.233499999999999,1.568,6.47500000000001,19.9983291045901,167.98649077726,23.9987473351352,21.9984684320402,73.991503112483,606.957093971173
Bachia scolecoides,0.780999999999999,31.26675,1.05,0.850000000000001,12.98525,23.225,29.9987451731604,470.939005495797,31.999999433611,37.9969363348901,189.991919642148,525.989526024243
Bachia trisanale,15.84575,73.741,2.125,16.3,60.99725,747.025,289.98955355235,1189.97717899686,79.9899746735228,294.99066756001,639.992204374696,16810.2030670654
Boa constrictor,25.033,606.9515,17.125,28.792,126.3505,1307.85,378.97353207806,6510.95597904418,289.99735452987,412.9750649792,1353.94943808242,32746.9759002536
Boiruna maculata,25.527,566.6605,15.175,28.76625,128.0395,427.125,426.97771696035,6367.68893232548,258.977450890429,502.97660103729,1398.97770812881,6476.72535950826
Boiruna sertaneja,5.9145,113.90675,3.375,6.98325,85.58575,267.225,145.99038243178,1716.94106310532,144.997908164922,154.98996416741,1068.94884687131,4192.98885497339
Bothrocophias andianus,17.17275,116.987,3.325,17.59175,40.64675,372.65,309.9842672613,2373.86911754093,126.984684760367,310.98412827263,717.92827277094,7437.05864874494
Bothrocophias hyoprora,10.569,93.88825,3.1,10.65025,73.8255,896.15,317.9683835299,1528.90169385272,102.999302379163,320.96796542296,746.98690835485,16952.3006597361
Bothrocophias microphthalmus,17.308,148.10825,4.325,18.54175,87.84525,868.15,338.98231656599,2055.82915240405,145.984404723856,348.97925313787,1010.88759591668,22062.3607105193
Bothrops alcatraz,0,0,0,0,0,0,6.01057540206011,339.02194501017,21.0090415514919,9.00987939120978,99.039932611611,1835.88914050943
Bothrops alternatus,19.727,562.9255,15.35,22.592,104.5005,418.925,302.97785236921,5225.98691159609,244.991233080315,328.9800812464,1228.96557325507,6469.72075749873
Bothrops ammodytoides,18.8875,324.33725,9.075,17.26625,94.74975,300.75,432.95026958037,6142.54390826002,252.989278583316,458.94748530426,1382.98133406193,8531.91464262054
Bothrops atrox,21.21025,158.9635,4.75,22.692,117.418,1307.175,341.98384911675,2597.58670664514,177.98398833109,351.98190018982,1208.88424822432,32746.9759002536
Bothrops bilineata,14.93125,182.88725,5.2,16.14175,84.91,809.675,331.95558822007,2684.84139351332,175.984545451713,338.96421605237,892.935241597167,17101.2410289357
Bothrops brazili,14.63125,117.68025,3.975,14.55,87.84525,809.375,322.96921952578,1683.91032100132,139.999166105114,320.96796542296,1010.88759591668,17070.3030217029
Bothrops cotiara,6.248,146.88325,4.375,6.7415,40.49075,281.225,121.99316653966,1900.9063094758,128.998191963678,116.99011090529,466.018237092884,5177.82308667451
Bothrops diporus,24.802,500.9485,13.55,26.79975,135.74325,427.35,479.9888592726,6972.5079685567,219.986355047775,523.99191998517,1396.98120188372,6476.72535950826
Bothrops erythromelas,5.9645,113.90675,3.475,7.2415,86.7015,267.225,145.99038243178,1794.96255598149,144.998047403773,154.98996416741,1068.94884687131,4192.98885497339
Bothrops fonsecai,3.0395,36.69175,0.95,3.01675,23.90075,95.55,154.98621505452,1095.85094103967,115.986225070881,157.98649413,591.949193070002,3723.56021671268
Bothrops insularis,0,0,0,0,0,0,44.99748576313,494.96030799554,71.9937257171825,46.99734684548,222.000109012391,2197.04999432934
Bothrops itapetiningae,8.2835,206.772,5.35,10.45,78.50275,350.625,158.99624849999,2686.93102668271,120.989705128718,180.99610948115,843.991230412077,5994.69604353206
Bothrops jararaca,8.51675,324.726,8.775,11.3665,89.65925,423.825,187.97799191342,3537.97229844857,175.998607320511,199.98384487781,930.970322098195,6456.7250772685
Bothrops jararacussu,9.13325,284.52625,7.75,11.45825,88.02925,423.825,181.98036114214,3198.95805649609,158.99916485774,194.98649318541,916.975475493771,6456.71503774644
Bothrops jonathani,24.12075,288.24375,7.8,27.158,107.44775,209.6,363.98635599711,6149.70883131973,241.982871166413,430.98440637141,1323.85343023886,4870.73561621809
Bothrops leucurus,4.90625,116.306,3.375,6.14175,79.63425,347.325,189.97743617486,1755.98451880572,133.998465284907,199.98119726384,958.916479608581,4188.98996943056
Bothrops lutzi,7.73375,178.68675,4.65,9.875,82.64975,267.225,145.99038243178,2673.96496967041,132.996656586474,148.9919144649,1067.97533587176,4137.79227555073
Bothrops marajoensis,0.860250000000001,41.4935,1.225,1.1335,32.40325,198.525,18.9973528983201,904.971423674783,101.998885756607,19.99930210293,445.988569333064,3417.68476074635
Bothrops marmoratus,5.023,58.08025,1.75,5.967,20.14175,31.125,94.9901098381702,1241.94414199728,59.994565382611,106.99777089797,231.995965541928,653.962694348585
Bothrops matogrossensis,22.16425,352.64575,10.175,22.70025,105.044,400.75,322.9555882337,3744.9540580322,183.980224836961,332.96644479058,1063.95139859953,7503.10361096199
Bothrops moojeni,10.12275,369.94875,10.875,13.14175,91.02025,418.35,207.97994446042,3956.94514959198,184.998050249283,219.98649495975,1047.97993056597,6465.72647186985
Bothrops muriciensis,1.1625,32.16675,0.8,0.941749999999999,21.548,75.1,61.9956825007002,1023.94256067099,108.996514289813,62.9974931332704,240.012343189937,1537.93508593847
Bothrops neuwiedi,9.02925,253.22475,6.625,12.0915,86.38925,424.25,187.98022219929,3083.94828400428,156.998191083005,202.9852395276,916.975475493771,6461.72758632702
Bothrops oligolepis,18.9415,157.65225,4.475,20.98325,105.161,809.125,321.98287472116,2190.82089766595,160.994291292116,334.98231819375,1037.97228554929,8928.45676937133
Bothrops otavioi,0,0,0,0,0,0,83.0052912639899,643.9309395545,97.9877528952462,82.0050130707,393.955173907776,2464.73662231385
Bothrops pauloensis,7.03525,248.432,6.925,8.6835,66.16175,256.5,182.98733033111,2895.93510503304,120.988452887277,204.98663334885,738.989421533365,5122.60134977188
Bothrops pirajai,3.0585,54.82625,1.5,3.59175,55.65375,311.95,75.9958205181097,1136.98048909018,110.997491809766,78.9967968655897,642.922209496104,3979.83157550399
Bothrops pubescens,4.89175,171.55575,5.5,5.1585,29.45625,280.45,99.9930281786301,2214.00921181209,140.000977256572,87.9944238261401,344.983410427911,4429.91407687033
Bothrops sanctaecrucis,9.5355,94.13775,2.225,10.46675,24.97625,150.075,223.99094899989,1336.80658828797,95.9890016795347,230.99164546554,581.917555439352,4790.13285810287
Bothrops taeniata,14.49775,126.48825,3.575,15.20025,87.84525,807.825,331.95558822007,1453.91812752969,163.983430415567,342.9511312047,1010.88759591668,17023.2991254817
Brasiliscincus agilis,6.34775,81.7845,2.275,6.90025,79.89525,328.975,189.97743617486,1507.97842214262,125.998886081684,191.9842652598,875.966682061061,4168.97839344168
Brasiliscincus caissara,2.4895,59.33325,1.6,2.2835,34.52975,168.8,154.98621505452,1355.85635216987,118.991511172857,157.98649413,616.000272983624,3723.56021671268
Brasiliscincus heathi,6.34975,125.79325,3.7,7.81675,93.4845,332.225,151.99261886981,1810.99512428193,145.997911017835,165.99178283112,1068.94884687131,4192.98885497339
Caaeteboia amarali,5.304,175.005,4.425,6.9415,71.944,299.3,174.97604518312,2330.87377092211,128.997073916766,175.98593747105,882.98382967567,5174.58164823592
Caiman crocodilus,14.02325,182.261,5.075,14.5335,116.3505,1305.125,347.98426734473,2588.55230560602,200.994987080637,353.98231778002,1190.84860134818,32744.9459579807
Caiman latirostris,19.53325,432.0775,12.5,22.83325,107.9365,425.3,264.97199035731,4382.9735548436,210.990667924945,284.97477672824,1115.96029381203,6465.72647186985
Caiman yacare,18.64175,493.0495,14.225,20.90025,96.21225,233.625,301.9688119445,4870.94430267679,165.99373343373,327.96672341228,1036.96936084526,4841.72475171999
Calamodontophis paucidens,3.60425,74.96575,2.45,3.80025,9.6405,142,54.9976306336998,1300.99317782453,111.999165996472,52.9984655600201,154.984807672768,3277.81352478394
Calamodontophis ronaldoi,3.28525,89.9075,2.7,3.57475,27.64375,221.875,96.9994465360701,1481.95823416045,108.994576995811,100.99930790363,353.008627345321,4812.7025492918
Calyptommatus confusionibus,1.546,31.222,0.475,1.658,13.78875,18.025,87.9983296927403,625.019050514971,58.990945950362,92.9973553172504,282.037531275336,305.083283888107
Calyptommatus leiolepis,3.52925,30.81025,0.475,4.13325,25.9995,46.15,114.98899174696,752.998904395584,62.987181350314,128.98843452121,644.948764957727,1161.99219734202
Calyptommatus nicterus,3.52925,30.81025,0.475,4.13325,25.9995,46.15,114.98899174696,752.998904395584,62.987181350314,128.98843452121,644.948764957727,1161.99219734202
Calyptommatus sinebrachiatus,3.52925,30.81025,0.475,4.13325,25.9995,46.15,114.98899174696,752.998904395584,62.987181350314,128.98843452121,644.948764957727,1161.99219734202
Caparaonia itaiquara,3.32275,30.439,0.800000000000001,3.65,33.48575,88.125,169.97841137808,1049.94676892249,117.997491285719,170.9784113895,607.943072816476,2140.68722589165
Cercosaura argulus,19.0665,167.111,4.825,19.6335,96.731,1157.35,341.98259590649,2248.93039315102,178.992203475039,351.98190018982,1048.8874558115,32666.4186253213
Cercosaura eigenmanni,4.58325,128.641,3.9,6.11675,26.4025,376.05,245.95070953395,1945.94695857086,66.9967978110179,262.94917798296,382.932045255152,4639.95691374783
Cercosaura manicata,13.633,164.343,4.65,15.075,73.871,847,311.95517067593,2050.86105190769,179.988025132652,324.96574872312,826.927460429305,32527.6226587517
Cercosaura ocellata,18.92275,406.2995,11.725,19.05825,104.62425,730.9,347.98426734473,4336.95795690439,198.999303957748,355.98245696146,1100.96292796328,12422.6112503638
Cercosaura parkeri,18.34575,245.05275,6.975,18.7835,47.85425,385.15,301.9688119445,2829.93747759562,126.984684760367,327.96672341228,740.937889372358,4802.67488079566
Cercosaura quadrilineata,6.05425,114.3325,3.05,6.59975,60.14075,302.15,156.98565841334,2135.89140573215,138.996521592656,162.98677302311,673.993726905634,5665.6869790559
Cercosaura schreibersii,21.602,570.97175,16.175,24.992,111.82925,425.7,312.97743495385,5463.9496067464,214.986224801741,339.97980305789,1248.93424589704,6475.71588406973
Cercosaura steyeri,0,0,0,0,0,0,11.9990252545704,212.044149097151,9.00097474223401,12.9993036713099,94.998183868766,703.08537025114
Chatogekko amazonicus,5.32725,106.90375,3.2,5.41675,78.67325,718.875,233.95683156072,1409.95907742755,132.999582330455,232.95738887038,848.001397666725,12380.6056841522
Chelonoidis carbonaria,16.13075,412.887,12.125,19.875,95.03175,723.025,320.9689358537,4358.8791469771,202.997215358729,316.96823914926,1068.94884687131,21591.5099755956
Chelonoidis chilensis,20.1375,483.288,13.2,23.93325,86.285,171.2,396.98019662656,5374.93884967889,223.99373860556,434.98242248638,1003.96796910421,3007.97302389668
Chelonoidis denticulata,11.746,222.16675,6.075,10.88375,91.1575,1038.75,309.97033627073,2648.94932289023,149.998189452548,315.96894380261,923.970597645628,32661.4110876977
Chelus fimbriata,11.89575,136.35125,4.625,11.83325,85.78425,1034.875,311.96977874853,1718.95990851646,146.000000177208,317.96936139281,868.939815243089,32666.4186253213
Chironius bicarinatus,10.52725,441.00525,12.85,15.04975,103.76,424.25,206.97841011423,4713.99151094605,212.999582150864,219.98649495975,1102.96419277455,6461.72758632702
Chironius carinatus,17.02275,179.7495,5.3,17.54175,116.3505,1305.125,341.95572779198,2588.55230560602,177.98398833109,349.96533049761,1190.84860134818,32744.9459579807
Chironius diamantina,1.83575,9.22674999999998,0.0500000000000007,2.0495,4.8075,15.825,108.99205148564,474.98155518772,26.997354003937,110.99232887652,471.958370111461,1086.96614781338
Chironius exoletus,23.5955,373.47625,10.85,24.64175,128.344,1305.125,347.98426734473,3947.92076742058,233.995823950149,355.98245696146,1290.90169118003,32744.9459579807
Chironius flavolineatus,9.7125,269.15075,7.475,12.3915,95.03175,352.25,207.97994446042,3150.96408117213,165.999999855398,222.98537986103,1068.94884687131,6017.69381577564
Chironius foveatus,6.6855,181.25925,4.325,8.6415,76.549,318.625,174.97604518312,2492.86524156373,139.996516303572,181.98551741568,898.956241006221,5189.58067564422
Chironius fuscus,22.65175,270.36325,7.15,23.0585,98.264,823.55,337.98412777282,3142.85915916503,196.99429025868,348.97925313787,964.940541410418,17142.2904692431
Chironius grandisquamis,7.877,95.7275,2.575,7.55,79.64025,1280.925,314.9877444355,1726.90905975077,145.994846750658,318.98732656974,944.903476721966,32676.9692103399
Chironius laevicollis,7.80625,240.34575,6,10.575,85.709,417.925,181.98036114214,2816.89543111431,156.995961416321,194.98649318541,910.975333849033,6456.71503774644
Chironius laurenti,6.14575,152.9355,4.325,6.84125,21.657,186.225,162.97756927514,2336.89529627366,84.9922036294702,177.97924126936,435.969222197035,1887.92233076546
Chironius maculoventris,13.737,280.57475,8.15,14.425,93.6595,399.6,226.97784745027,3767.71974960623,130.999445364589,218.98035583079,919.974788749806,5744.92467585672
Chironius monticola,20.262,167.111,4.775,21.85,110.3995,1275.375,341.98259590649,2588.55230560602,179.99234272989,351.98190018982,1204.89357921871,32744.9459579807
Chironius multiventris,18.03525,136.35125,3.975,18.2165,96.731,1295.45,336.97799708433,1580.88107897333,134.993872102712,334.98315126495,1048.8874558115,32690.9779952199
Chironius quadricarinatus,14.5415,414.9035,12.025,17.35025,92.62125,424.25,231.98801762275,4346.95877370131,188.997910990254,249.98815737404,930.970322098195,6465.72647186985
Chironius scurrulus,22.65175,157.1605,4.7,23.292,93.00825,904.6,341.98259590649,2266.89403849286,176.980506332762,351.98190018982,1013.91169545977,32584.674308909
Chironius septentrionalis,13.725,99.5005,2.85,13.375,68.0495,715.775,308.97005511592,1199.93229358313,72.9934553615448,310.96894110049,720.983558946166,16861.0592854831
Clelia clelia,26.269,661.432,18.55,30.8335,135.5245,1308.25,502.94720440095,7459.83300036171,305.986910034199,574.9445598553,1424.93508483691,32754.9786886938
Clelia hussami,4.81875,83.52075,2.425,5.183,17.86825,174.175,96.0012548145401,1248.9391000981,95.991099084936,95.0004189214396,254.018103852212,4457.8311648685
Clelia langeri,0,0,0,0,0,0,152.00431130278,767.9810667856,61.996239621094,152.00347529464,346.987886806177,665.350238725134
Clelia plumbea,8.4395,281.828,7.55,10.625,88.23925,423.825,189.97743617486,3438.9286019231,170.996937719685,194.98649318541,930.970322098195,6456.71503774644
Cnemidophorus cryptus,1.1665,27.7535,0.7,1.192,23.258,124.925,26.9972125896898,720.00988003015,104.999998840114,25.99777015886,369.980918622928,3326.70343435033
Cnemidophorus gramivagus,10.375,107.48675,3.075,9.05825,69.2435,600.975,254.96823661299,1306.89580412562,75.9963774303231,248.96837602488,736.99275874381,8923.63367100358
Cnemidophorus lemniscatus,10.87725,137.225,3.975,10.40025,98.67325,1299.05,320.9689358537,1876.95097980715,155.999581970461,314.96809996782,1122.94356399919,32662.4030064563
Coleodactylus brachystoma,3.2355,106.189,3.075,3.775,31.45275,82.05,94.9916420616601,1729.92509025677,59.994982055167,97.9909455280299,446.988028718655,1642.92328530509
Coleodactylus elizae,0,0,0,0,0,0,38.9966495876797,641.915922296841,75.9909340118186,43.9959523310904,50.0032035336831,700.087407309752
Coleodactylus meridionalis,5.9645,113.90675,3.275,7.11675,84.0125,267.225,145.99038243178,1645.94634820766,141.998050012686,154.98996416741,1047.97993056597,4192.98885497339
Coleodactylus natalensis,2.656,42.941,1.175,3.27475,46.11575,80.1,73.9913624629303,935.950104830012,117.996235065282,81.9915011869498,558.952590675781,1419.8288531897
Coleodactylus septentrionalis,4.873,92.14825,2.625,4.86675,47.6975,440.175,175.99233882127,1131.83923355086,105.99554214315,174.98983110451,686.934936746579,8392.90235200459
Colobodactylus dalcyanus,3.0395,58.45,1.375,3.01675,40.66725,182.6,154.98621505452,1138.85993811797,118.991511172857,157.98649413,678.998333068417,3764.57915749564
Colobodactylus taunayi,0.9955,91.709,2.325,1.5335,29.033,159.95,85.99191528951,1504.90528463287,103.978692525117,88.9916385070101,482.001659808094,3139.02509297025
Colobosaura modesta,5.3585,225.78875,6.275,6.825,58.4665,228.5,110.99832956642,2828.94501668921,154.998051399281,122.99735416939,713.983436517572,3572.69450699868
Colobosauroides carvalhoi,1.63125,34.10225,0.75,1.69975,17.639,27.175,91.9977722275703,829.962738786671,53.991085345803,96.99610098019,394.994037457119,301.083423248726
Colobosauroides cearensis,1.00425,89.64425,2.6,0.9085,28.881,42.175,74.99888598803,1625.99665525001,123.99944287377,71.9991649898202,347.953023774409,350.963058166569
Coluber mentovarius,13.35025,649.44875,16.65,18.95875,111.72125,1298.625,341.96643312676,7491.93876787896,322.998885812979,345.95640680138,1195.94609135935,32726.9499936441
Contomastix lacertoides,13.2975,423.17825,11.825,14.6835,95.36275,305.05,232.97770876622,4694.79210667975,175.99206455326,232.98021679813,940.968513624416,4414.79271263486
Contomastix leachei,7.36025,128.1545,4.075,7.6835,89.639,386.275,208.97380573427,2247.74998674352,138.000280402344,188.97882102942,1000.96393324289,5587.8406681939
Contomastix serrana,2.3355,25.54225,0.625,2.575,4.54625,8.975,168.97395355758,1418.85444861998,72.990529893045,160.97506888929,150.985927449378,427.938453734173
Contomastix vacariensis,6.248,144.574,4.15,6.7415,28.45325,235,121.99316653966,1930.97338373967,124.998608482058,116.99011090529,338.010990783647,4927.79759875765
Contomastix vittata,7.2625,36.6335,0.975000000000001,7.75825,19.08975,81.25,212.99067067917,1019.88036907169,103.989001469841,211.99122794936,426.934424260431,4371.76196123804
Copeoglossum arajara,2.2375,103.5695,3.225,3.38325,40.2915,44.525,75.9959612715797,1724.93743987971,138.997772182295,86.9986094864998,826.940644203293,804.935795308959
Copeoglossum nigropunctatum,20.66875,237.14275,6.825,21.27475,94.03625,1305.125,344.985102655,2841.86619079973,169.992203990701,351.98190018982,1190.84860134818,32736.9793854328
Corallus batesii,21.983,141.72375,4,23.0585,89.749,814.725,337.98412777282,1979.82956539578,187.989419991626,348.97925313787,962.935515584278,17147.2980068667
Corallus caninus,7.994,125.71675,3.65,7.94175,70.49525,1076.625,285.98272886273,1277.87407458536,112.995960053465,281.97882863295,876.938557137622,21958.5775633148
Corallus cropanii,2.27725,53.264,1.425,2.5245,22.384,137.125,97.9869059001903,1089.90439837006,108.996939347694,94.9885776318101,398.007235020846,3543.80195693737
Corallus hortulanus,22.15175,271.665,7.6,23.125,104.62425,1305.125,347.98426734473,3174.88805457518,177.98398833109,355.98245696146,1122.94356399919,32736.9793854328
Coronelaps lepidus,7.7915,103.2945,2.725,9.1915,81.565,332.225,203.97952520162,1625.97828573163,130.000139663483,216.985240106,995.972821857081,4192.98885497339
Crocodilurus amazonicus,9.17075,115.166,3.45,8.2835,81.75125,801.5,254.96823661299,1276.88563849563,122.996796339904,251.96809724214,824.989970968853,12291.6159869237
Crocodylus intermedius,7.7105,97.3615,2.85,7.15,65.9805,608.9,257.96517174201,1276.88563849563,101.997910437238,259.96447517917,746.97507136374,11244.7133365437
Crotalus durissus,25.83525,604.57925,17.1,29.6085,135.776,734.025,369.97645804899,6306.90057510394,303.987745617109,436.99080769375,1421.9548587292,12440.6069317918
Dendrophidion atlantica,0.21875,7.90450000000001,0.175,0.141749999999998,7.30850000000001,42.375,53.9909395910299,641.915922296841,84.9956771212946,56.9912182453104,72.9988874811351,1370.89675507418
Dendrophidion dendrophis,21.26425,167.111,4.8,22.692,96.731,1293.9,342.98398843264,2266.89403849286,180.99150713098,353.98231778002,1048.8874558115,32697.9792469137
Diploglossus fasciatus,17.1645,115.37,3.4,18.50025,50.3155,391,296.97339343082,1709.94834917133,126.984684760367,303.97478601413,717.92827277094,4772.7462013566
Diploglossus lessonae,3.879,98.78975,2.825,4.63325,52.00325,111.35,86.9972127556703,1642.92614565015,128.998468745712,96.99609967177,764.963357901263,1731.81779659423
Diplolaemus sexcinctus,9.1915,285.98925,8.075,8.43325,87.8195,225.025,381.9513826902,4313.63310950407,155.987604847625,391.94190831175,961.985082008382,6740.04531818073
Dipsas albifrons,6.4915,169.31525,4.25,8.1915,76.69975,347.95,169.97841137808,2379.91681985607,141.995540833217,171.98454368135,804.994843802652,5427.65089165025
Dipsas alternans,7.227,221.27125,5.5,8.44975,79.07975,407.625,169.97841137808,2785.90765964639,153.99749189131,171.98454368135,824.995678973145,6329.72785854911
Dipsas bucephala,19.05625,359.24475,10.375,22.117,102.91675,425.3,248.97673380687,3770.96866242812,181.980651058305,271.97868503538,1055.9605853485,6456.72326682061
Dipsas catesbyi,21.63125,173.9125,5.025,22.24975,85.78425,823.975,347.98426734473,2694.87914165349,188.989280748776,351.98190018982,962.935515584278,17151.3019033665
Dipsas chaparensis,15.808,91.65475,2.425,16.37525,36.56625,197.3,285.97048287131,2066.84652911546,126.984684760367,293.96825475164,717.92827277094,4826.70273227979
Dipsas indica,23.154,405.39625,11.775,25.2915,128.344,826.675,347.98426734473,4340.82635625278,253.987464130929,349.98231720643,1268.92105514412,17151.3019033665
Dipsas pavonina,15.8645,129.252,3.975,16.37525,85.78425,809.375,331.95558822007,2047.89695638074,148.985241512741,338.95433511045,847.958196649154,17028.2954928303
Dipsas peruana,20.53525,119.9455,3.25,22.0085,98.53975,632.75,338.98231656599,2716.5086888508,136.998188343982,343.98162099495,1179.90388773585,17160.2932638596
Dipsas sazimai,6.17075,99.5845,2.625,7.54175,54.15925,179.2,184.9784097214,1739.93883925344,128.999861359409,196.98467990306,834.97225846198,4184.97756332377
Dipsas variegata,16.01425,305.516,8.25,17.292,116.3505,1304.425,343.98203838429,3533.88646698019,168.996237705229,353.98231778002,1190.84860134818,32744.9459579807
Ditaxodon taeniatus,7.50825,196.33775,5.525,8.683,63.55075,362.475,137.99583050845,2342.94987366821,141.986920853045,138.98899800868,675.003066629994,6029.74290462032
Dracaena guianensis,10.09575,112.4445,3,10.19175,70.52575,767.875,298.97242535069,1206.93189463517,112.999582177214,306.97075427407,740.005855896409,12995.4602513668
Dracaena paraguayensis,2.89775,185.6975,4.675,3.37475,17.683,48.55,67.9973521561401,2364.96365553481,58.996936173676,73.99707349252,311.994724546518,1163.00411534422
Drepanoides anomalus,15.19575,148.3745,4.45,16.14175,80.62825,809.375,331.95558822007,2070.88274369091,136.999583105053,342.9511312047,847.958196649154,15941.996927322
Dryadosaura nordestina,3.04175,87.83525,2.425,3.55025,72.75775,219.85,83.9948423819501,1400.96307212476,127.998883641775,92.9940059190903,846.936412154074,2834.80357513069
Drymarchon corais,23.59325,637.235,16.725,24.64175,117.418,1307.85,348.9852425547,7299.93011121272,288.997215979983,355.98245696146,1234.95250469694,32746.9759002536
Drymobius rhombifer,12.0005,136.35125,3.975,12.242,100.39375,1300.825,330.96782652192,1776.90670480041,139.995125878614,329.96894068676,1069.95445692999,32726.9499936441
Drymoluber brazili,7.37475,221.88425,6.15,9.07525,82.64975,267.225,151.99261886981,2691.92481223221,137.990396145694,162.99289792984,1067.97533587176,4192.98885497339
Drymoluber dichrous,23.154,189.424,5.35,24.3415,103.5085,898.125,347.98287242598,2262.84846368421,197.99415101583,352.98357206018,1093.96320351072,32596.6673328257
Echinanthera amoena,7.18975,165.23025,3.875,8.4165,72.8135,346.575,169.97841137808,2190.88528000632,136.996938597844,171.98454368135,777.994005748785,5881.6952024549
Echinanthera cephalomaculata,1.6415,46.21125,1.275,1.35,38.717,83.225,71.9949847803,1176.94009824942,121.997909218318,65.9949850705402,422.005791950385,1537.93508593847
Echinanthera cephalostriata,7.4105,224.6795,5.725,9.67475,85.709,416.875,174.97604518312,2764.89669190456,156.995961416321,182.98635502078,898.976868258506,6456.71503774644
Echinanthera cyanopleura,7.227,271.43175,7.55,8.44975,79.408,399.425,168.97980398111,3236.95290038334,171.998188611377,170.98607543982,822.985651402446,6251.72687553776
Echinanthera melanostigma,3.9705,59.13325,1.225,4.4585,32.3955,108.85,168.97980398111,1212.9096424679,120.995267433845,170.98607543982,654.947253154795,3778.5539448099
Echinanthera undulata,6.76875,167.93825,4.2,7.95,72.6495,338.375,164.98105902839,2256.92924407692,139.993595025397,164.98788766769,797.988717925081,5315.66300436025
Ecpleopus gaudichaudii,6.41875,150.455,3.925,8.03325,66.3195,295.275,169.97841137808,2492.86524156373,139.996516303572,173.98705195222,740.995396773489,5075.51750665209
Elapomorphus quinquelineatus,6.5,179.29025,4.175,8.1915,71.8485,304.4,169.97841137808,2379.91681985607,141.995540833217,171.98454368135,799.99874549578,5391.65353565888
Elapomorphus wuchereri,2.42675,61.46375,1.775,3.22475,71.823,311.575,174.97604518312,1278.95518306475,115.996934102171,181.98091935414,789.949122166216,4092.94395827001
Enyalioides laticeps,15.867,65.99375,1.9,16.4,87.84525,794.525,305.98704580728,1224.8235383594,78.9942907829968,312.96629675066,1010.88759591668,16941.153844919
Enyalioides palpebralis,13.729,90.838,2.725,14.96675,66.0015,630.775,321.98287472116,1584.88846314382,111.983708939432,334.98231819375,793.94192759936,8859.43981994354
Enyalius bibronii,7.0685,151.12375,4.45,8.68325,95.03175,347.325,207.97994446042,2063.98259601202,145.998885129196,221.97924756918,1068.94884687131,4192.98885497339
Enyalius bilineatus,4.979,97.47725,2.25,5.96675,34.86025,98.35,174.97604518312,1382.95136776817,115.996659941342,182.98635502078,693.950597478695,2335.74635628808
Enyalius boulengeri,0,0,0,0,0,0,69.00724209599,195.08823468319,16.010038059934,70.0075214480698,127.022027689908,512.066658911498
Enyalius brasiliensis,7.53125,203.23625,4.975,10.09175,76.549,318.475,178.98008271687,2809.87631747017,137.99540163557,199.98523921661,849.993182476763,5175.59433752405
Enyalius catenatus,7.51225,161.27725,4.175,9.333,81.565,332.225,200.97840948946,2523.88777754921,138.997491679686,214.98454108698,995.972821857081,4192.98885497339
Enyalius erythroceneus,3.446,40.53325,0.375,4.10825,59.75925,176.225,125.98842988478,836.928510000734,98.9998632709321,131.98842918419,898.956241006221,4183.98746037204
Enyalius iheringii,4.53775,150.73825,4,6.1915,59.00525,283.825,154.98621505452,2280.85784276976,142.990117849088,157.98649413,674.999574933837,5197.84442555428
Enyalius leechii,2.13325,70.122,2.325,2.35,42.9445,227.4,75.9899736813099,1092.00461026704,122.998747503957,76.9885804082201,545.004597767177,3100.86947137469
Enyalius perditus,4.9645,105.14375,2.075,5.2085,42.92275,136.9,168.97966516489,1482.93285671854,116.985669508869,170.98621522071,675.939171914226,3919.57109609101
Enyalius pictus,2.40825,51.535,1.5,2.92475,77.7755,323.375,74.9916443703501,1018.98467071527,116.998745429316,78.9963759580301,799.002069038089,4102.99720274619
Epicrates alvarezi,14.421,330.36325,9.2,15.7085,50.48775,73.05,275.96990501302,4509.66050707933,170.982450636698,283.97255095296,662.981067777454,1398.03374640723
Epicrates assisi,5.9645,113.90675,3.375,7.11675,85.58575,267.225,145.99038243178,1716.94106310532,147.997632548134,154.98996416741,1068.94884687131,4192.98885497339
Epicrates cenchria,22.8015,237.14275,6.825,24.20875,96.731,1299.7,343.98203838429,2977.91115795711,199.993593895207,353.98231778002,1048.8874558115,32732.975488933
