Species,Bio01_past,Bio04_past,Bio07_past,Bio11_past,Bio15_past,Bio17_past,Bio01_present,Bio04_present,Bio07_present,Bio11_present,Bio15_present,Bio17_present
Phrynopus_peruanus,10.55625,83.609,2.425,9.44175,69.16825,81.3,2790.0316115939,880.921320183981,120.995544297837,2777.03286486199,624.972707954887,1188.8897509169
Phrynopus_pesantesi,15.09175,77.5265,2.25,14.05825,54.85325,182.125,2882.02102512299,639.951266091783,104.000278480991,2873.02158201161,517.982875208779,2645.19267603196
Phrynopus_tautzorum,11.15,64.74875,1.875,10.38325,78.6865,60.725,2781.02005645208,737.976183641431,133.993037145919,2770.02047430341,660.958225632443,595.932431841373
Phrynopus_thompsoni,19.280375,72.60325,1.95,18.470625,81.70225,23.525,2888.98969538718,387.499244493207,112.500626718721,2876.99126175497,753.461219233583,253.149983187816
Phrynopus_tribulosus,15.09175,77.5265,2.25,14.05825,54.85325,182.125,2882.02102512299,639.951266091783,104.000278480991,2873.02158201161,517.982875208779,2645.19267603196
Phrynopus_valquii,14.319,49.9995,1.45,13.75825,68.781,50.025,2817.02172647876,429.009742867685,117.998049841915,2810.02172658215,656.958632492522,524.425561334191
Phyllobates_aurotaenia,25.43925,24.2425,0.75,25.2085,18.392,1168.475,2983.98788129981,241.998468599219,61.004179271321,2979.98802057066,241.011975578468,10466.8733654179
Phyllobates_bicolor,25.43925,22.1535,0.65,25.2085,15.53375,1168.475,2955.99776962258,259.999580936241,61.004179271321,2953.99735180543,185.011981817547,9263.11532138178
Phyllobates_terribilis,25.82525,24.26525,0.825,25.6085,17.752,1279.5,2978.98788145595,260.995821969071,55.9997232060603,2975.98774213649,145.047075408158,14537.2293281279
Phyllodytes_acuminatus,25.6,145.54475,4.275,23.86675,46.48575,89.45,2978.00250906565,1468.93514996398,115.989124230709,2959.00014376627,512.019660498073,1238.89262900039
Phyllodytes_brevirostris,27.05825,98.2565,2.85,25.71675,63.3225,92.5,2992.00013947085,646.986208242798,33.9994426205977,2982.00041816055,691.012118397409,970.927110677362
Phyllodytes_edelmoi,25.86875,133.77875,3.875,23.966625,61.45125,74.4625,2979.50042023709,1244.43915198949,109.991142634405,2960.00202346908,584.505095126525,1057.45083225192
Phyllodytes_gyrinaethes,25.86875,133.77875,3.875,23.966625,61.45125,74.4625,2979.50042023709,1244.43915198949,109.991142634405,2960.00202346908,584.505095126525,1057.45083225192
Phyllodytes_kautskyi,24.98525,183.427,5.3,22.625,65.88,103.4,2971.00083642451,1775.94449226631,110.992326686909,2949.00111619302,468.015568927998,1724.92713323042
Phyllodytes_luteolus,24.811375,152.031875,4.4,22.6,48.912625,126.175,2972.00118518223,1603.91484632906,114.990724977672,2949.00244124752,496.012876704251,1672.38785436507
Phyllodytes_maculosus,23.90725,151.740375,4.4375,21.87075,58.533375,122.275,2966.50083823215,1632.43380146436,125.993307724289,2942.50188343012,400.982360291291,1653.10348901041
Phyllodytes_megatympanum,24.25725,143.9765,4.2375,22.354125,41.8575,181.375,2971.00132591443,1528.41989930461,118.988706020156,2949.00251098266,245.504543011392,2341.59100575092
Phyllodytes_melanomystax,26.144625,144.462375,4.1375,24.22925,37.195875,156.0125,2984.50041862255,1316.96793900127,95.4968538087334,2966.50055927964,473.505661842309,1870.33962838048
Phyllodytes_punctatus,26.7625,146.2895,4.125,24.8085,55.23125,109.95,2988.99902592453,1009.03083685166,66.0033329227754,2975.9980521633,643.989550949704,1012.97452352397
Phyllodytes_tuberculosus,23.7105,148.79,4.425,21.66675,65.68875,62.875,2965.00111344268,1499.99275918412,127.997908103806,2942.00153149241,582.936572099333,542.315210117246
Phyllodytes_wuchereri,24.25725,143.9765,4.2375,22.354125,41.8575,181.375,2971.00132591443,1528.41989930461,118.988706020156,2949.00251098266,245.504543011392,2341.59100575092
Phyllomedusa_araguari,23.954,156.66575,4.95,21.6165,83.89225,38.3,2946.99971950391,1606.00127603643,146.000000038806,2922.99957985646,790.008490914124,468.981485998425
Phyllomedusa_bahiana,25.223,146.472,4.425,23.11675,60.64575,68.4,2973.99944498376,1486.92635536035,128.998604483843,2951.99930574609,435.019750090476,875.921455083487
Phyllomedusa_bicolor,26.25425,66.95,2.025,25.49175,53.714,210.75,2987.99972168511,579.986764595539,98.0001398487419,2980.0013928903,538.994850556743,1967.95518608844
Phyllomedusa_boliviana,25.982375,80.320125,2.7625,24.749875,71.903,56.5,2981.00125332605,966.444868766943,133.499512881722,2964.99979058302,667.495895228178,709.005350854794
Phyllomedusa_burmeisteri,23.9395,167.4485,5.1,21.6165,79.72975,51.25,2958.99846798405,1713.51116905132,145.000137816633,2930.99958141892,737.002503174339,556.971375243174
Phyllomedusa_camba,26.17825,67.417375,2.3125,25.321,67.9295,88.025,2984.00020848967,733.980925586458,116.99951285761,2972.0002782788,600.49533524174,1026.96608765282
Phyllomedusa_coelestis,25.19375,62.8305,1.7375,24.412625,13.744375,605.475,2985.49937343857,472.496795079413,81.5002785340027,2977.99937346687,171.000696062476,5102.09935015245
