Species,Bio01_past,Bio04_past,Bio07_past,Bio11_past,Bio15_past,Bio17_past,Bio01_present,Bio04_present,Bio07_present,Bio11_present,Bio15_present,Bio17_present
Arthrosaura tyleri,24.2865,80.377875,2.6625,23.454125,63.47175,221.9,2966.49965128716,454.510162320156,92.5011141720746,2959.49972097799,466.02144200941,3817.46965742418
Arthrosaura versteegii,26.48225,77.69975,2.2,25.77475,53.092125,218.8125,2989.50090552229,759.488648414046,113.998815989113,2983.00097515372,470.494496978232,2231.53510137704
Aspronema cochabambae,22.44375,172.43025,5.175,20.05825,66.753,150.625,2933.01058295322,1898.02619160968,118.00027755649,2906.00974711709,606.979799675587,1568.02169985509
Aspronema dorsivittatum,23.65,308.24125,8.6125,19.474875,69.217125,58.2625,2949.50166992886,2974.46260340659,167.998258883846,2906.50076433937,631.515527008937,699.547888401213
Atractus albuquerquei,26.3605,79.45125,2.55,25.53325,72.50425,55.4,2987.00083532688,825.014480249771,123.999582847448,2978.99832872621,696.99707849071,664.017788813543
Atractus alphonsehogei,26.427375,68.94875,2,25.67075,54.008,205.6625,2990.00041778515,635.507876471053,96.0018103304287,2983.0009049609,552.020129465668,1975.93084118139
Atractus altagratiae,26.491875,47.57975,1.7,25.99175,59.011875,120.55,2990.99972096341,622.491649673782,108.49937465777,2983.99972088341,590.488514821293,1249.07531937056
Atractus badius,25.931375,64.15175,1.95,25.087375,49.2075,251.025,2984.49965192057,610.994570035598,106.497702264578,2977.99951266312,466.514701179155,2328.99942173067
Atractus balzani,20.7625,136.09625,4.05,18.95,67.5155,123.65,2943.00933003074,1452.02604905156,111.003202927622,2922.00835507915,526.995270249999,1951.57038393128
Atractus bocki,22.44375,169.986,5.05,20.05825,66.753,188.225,2933.01058295322,1898.02619160968,118.00027755649,2906.00974711709,606.979799675587,1568.02169985509
Atractus boettgeri,26.46475,136.09625,4.425,24.20825,66.8135,145.25,2974.99972090751,1614.98413776522,122.999721676488,2947.00041701316,584.995820457361,1587.97299679287
Atractus caete,25.944875,145.909875,4.1875,23.933375,67.107125,58.1,2971.50160381224,1395.42187218627,122.994210724533,2950.50285840024,583.010996656693,669.540319429902
Atractus caxiuana,26.832375,66.701,2,26.200125,59.459125,159.5875,2995.99979110342,712.990673201906,103.999652188672,2988.99986079173,590.995059379613,1508.528454361
Atractus duidensis,24.43975,87.08275,2.775,23.58325,59.0645,266.675,2966.99679628344,525.00152247367,94.9993036753728,2957.99749291829,467.021718410567,3373.04737833193
Atractus edioi,27.172875,121.615125,3.6875,25.84175,90.4585,10.475,2982.00118201742,952.003067124497,145.99867728084,2972.00159960597,849.003130018427,115.99032433683
Atractus elaps,25.94175,67.145,1.95,25.05,40.5565,328.675,2985.00055729377,490.002783450181,89.0002783269006,2977.99958229545,398.019780777548,3180.81827939085
Atractus emmeli,25.181125,86.3985,2.825,24.1875,65.6745,133.3625,2977.50160161199,852.992424814498,113.99853775297,2961.50153160396,586.504944934501,1482.98796849938
Atractus favae,26.28525,82.61375,2.425,25.25025,58.14025,204.95,2988.99972163253,640.994144351229,103.996656638733,2982.00041742114,554.976456015837,2379.00723058821
Atractus flammigerus,25.97,61.9065,1.8375,25.2415,47.5825,259.125,2987.99979092453,591.487462826414,101.99491680256,2979.99999991059,455.99470830762,2389.99953274786
Atractus francoi,21.8,211.07875,6.075,19.08325,72.65575,83.875,2950.9990289585,2171.98509992012,150.999302211187,2922.99916861114,659.004013248325,955.015989502628
Atractus guentheri,24.3,140.7155,4.175,22.35825,41.47725,182.675,2972.00139509473,1468.93514996398,115.989124230709,2949.00278905583,261.999034089413,2448.09407267495
Atractus hoogmoedi,27.18775,80.99475,2.425,26.44975,67.49875,173.95,2996.99958180169,808.985796952693,110.998048941004,2988.9997211623,727.989559729783,1377.99548883173
Atractus insipidus,24.4885,91.06125,2.975,23.35425,44.382,410.5375,2974.49923404387,570.014501816426,93.5029259565979,2966.49902480641,387.036431470606,3653.78139325994
Atractus latifrons,25.9865,69.7255,2.1,25.14175,57.08275,186.9,2984.99979079018,601.016080948461,101.500138938666,2977.0002785497,554.997774723241,1757.93275192725
Atractus maculatus,25.81875,129.5355,3.725,23.93325,57.797,75.475,2980.99833140853,1157.92400760659,101.991073035902,2961.0039031719,603.996524730052,1238.89262900039
Atractus major,25.97075,64.426,1.975,25.16675,54.3195,204.1,2984.99972149309,569.004185094538,98.9991648964976,2977.0002785691,535.011005697466,1967.95518608844
Atractus natans,26.30225,62.15875,1.825,25.54175,42.766,306.8,2988.99972117651,443.993593371862,86.0008358034956,2982.00139273389,416.989000190075,3040.09785273478
Atractus occipitoalbus,22.40425,62.4885,1.85,21.3585,29.44625,316.225,2975.00097477656,580.004735534002,95.9979113562708,2965.00111398341,309.997910073988,2936.91610544554
Atractus pantostictus,25.26025,128.55925,4.45,23.375,85.43325,20.35,2968.99986260959,1316.0043454486,148.001393495078,2948.99930364541,830.001395646715,240.503918939801
Atractus paraguayensis,21.951,397.54025,11.6,16.89175,23.71525,288.625,2930.00062532882,3948.43775024137,196.998259334247,2880.49985945254,227.50048209416,3116.53354328463
Atractus paravertebralis,25.91675,89.3765,2.9,24.75825,58.14925,234.3,2977.0005573428,893.98204528196,101.00306369095,2964.0005572108,583.001533244935,1563.89961929231
Atractus poeppigi,25.977,60.78075,1.8,25.28325,36.5295,358.025,2985.0002785537,445.999999485235,87.999721110897,2978.00041774575,347.999028727094,3205.0145082429
Atractus potschi,25.223,148.79,4.4,23.11675,46.48575,99.65,2980.00111424975,1491.51544891932,125.998883777328,2958.00083612346,514.958467784267,1012.97452352397
Atractus reticulatus,22.85425,321.644625,8.9375,18.512625,29.31625,253.625,2940.00013836346,3119.97171404902,170.995332048507,2896.0005540442,259.512045841228,2836.73232123096
Atractus ronnie,28.194,124.90025,3.375,27.04175,105.775,16.475,3002.99985988573,1035.94746183534,130.997770345407,2991.0016737223,1050.9988738392,126.99429296732
Atractus schach,26.225,68.413625,1.975,25.41675,48.445375,265.3,2987.9999306762,530.994710066783,92.0003482967131,2980.99986076456,472.499376959534,2577.35702933945
Atractus serranus,21.59175,229.6405,6.325,18.56675,58.4775,140.55,2929.00181146024,2262.97312190897,148.997908280072,2899.00167203739,549.99816896953,1549.52322203969
Atractus snethlageae,26.09175,67.69075,2.05,25.32475,52.7545,221.425,2986.99986082395,584.99902610063,96.9997219267572,2979.99916402512,519.011141241829,2138.98435219233
Atractus spinalis,23.07925,179.15475,5.275,20.58325,90.4425,28.25,2945.0011173268,1849.99513624526,146.999582145827,2918.00118703453,885.994427396788,401.990398286274
Atractus surucucu,23.59375,97.61225,2.975,22.44175,41.398,397.175,2966.00250772821,528.017282905002,93.9995820324831,2959.00222898473,388.008494960271,3717.92839466274
Atractus taeniatus,25.78975,175.77825,5.375,23.45,70.066,76.15,2976.00014008429,1851.9649201721,145.999861126957,2947.00041701316,602.015598171325,828.955439419784
Atractus thalesdelemai,20.63325,362.913,10.275,16.13325,14.505,370.425,2917.99818866098,3488.97965913168,182.99749459646,2872.9993024936,160.995679609723,4155.94635157986
Atractus torquatus,26.07725,71.843,2.075,25.28325,45.61975,296.825,2986.99916444048,478.992758535379,89.9998606925469,2979.99972140171,443.009469194014,3035.02235203229
Atractus trihedrurus,21.545625,261.119875,7.15,18.246,44.352,203.3125,2937.00209163476,2615.94059750237,142.996303023765,2903.00264889276,422.004718185032,2685.85034454114
Atractus trilineatus,26.333375,79.116625,2.7125,25.208375,54.933625,227.4625,2987.99979157565,589.012998251347,95.0007663679737,2980.00013937567,481.513373153855,2663.51818485339
Atractus vertebralis,20.688625,108.869625,3.3375,19.245875,54.058375,374.7,2929.76197545343,1089.96791159286,104.000070196211,2913.01253224929,568.502786805798,2915.42134291601
Atractus zebrinus,21.8,214.48275,6,19.05825,69.42225,91.975,2934.00292257382,2171.98509992012,153.000555466398,2903.00125114365,644.010850626155,1125.94978354308
Atractus zidoki,26.6375,80.98025,2.4,25.89975,47.645,281.775,2987.99999996118,718.959321931998,114.997631443402,2981.00083578734,492.999727604536,2278.99161287314
Aurivela longicauda,13.65825,593.16425,16.55,6.125,55.23975,18.7,2888.00640433052,5783.0393928452,276.001530988288,2819.0004165064,622.046939980943,226.998075989626
Aurivela tergolaevigata,12.54375,493.51625,13.85,6.125,89.6195,7.075,2880.00780373009,4768.85988199666,235.995128321817,2826.00070329054,921.009314451854,118.988864157359
Bachia bresslaui,26.180375,125.624125,4.225,24.7875,80.511625,28.575,2977.99930299601,1185.49026884192,147.499999941204,2960.00187961919,786.010031681672,342.48760425949
Bachia cacerensis,27.200125,131.991625,4.775,25.229,76.61125,42.0125,2991.99895518422,1475.44075672302,143.000487197182,2967.50006971622,715.501878588567,548.505297085139
Bachia didactyla,25.748,66.613875,2.0625,25.05,79.549375,30.3625,2978.0002785011,606.993598762809,132.000418142348,2970.50041754735,749.003971939743,413.486970947976
Bachia dorbignyi,25.95225,102.66925,3.55,24.967,70.2905,77.5,2980.0005570754,1147.9632477134,124.999581940054,2964.0005572108,623.006265857258,876.97785265551
Bachia flavescens,26.29175,77.461,2.4,25.4085,53.714,225.325,2988.00069631306,653.006420197223,98.0022290371538,2981.0002786131,537.005159815837,2278.99161287314
Bachia geralista,25.255125,111.6355,3.85,24.054125,92.314,9.1125,2963.00209036002,1126.98413431954,151.499093820065,2947.00250782057,881.503768596516,104.493661064883
Bachia guianensis,25.52925,87.1335,2.9625,24.57075,74.920375,127.7625,2976.50264632312,645.757478917837,103.000278465408,2970.00215882426,666.501388242253,2030.4874842553
Bachia micromela,27.437375,105.732875,3.425,26.083375,73.156125,35.8875,2997.49965149398,948.500566172473,124.499791719201,2986.99986071426,751.500143847171,172.007923085994
Bachia oxyrhina,27.405375,121.498125,3.7375,25.995875,85.636875,10.65,2993.49790871924,964.504109265354,138.500557374068,2985.49797844882,839.497147559056,64.4960976960351
Bachia panoplia,26.5855,71.18,1.95,25.8,44.23075,306.8,2993.00000060237,536.994297350633,80.9995823416625,2986.9991642023,437.989696597341,2685.04303333728
Bachia psamophila,27.47075,116.926375,3.6375,26.083375,79.252875,18.1125,2997.99944273194,948.500566172473,132.500279209624,2987.49972129371,786.50105001604,83.499993224891
Bachia pyburni,25.3375,74.36175,2.1625,24.608375,22.714125,585.05,2984.49888608869,452.505988120171,83.499582105361,2977.50020868943,226.001743423538,5386.39780329482
Bachia scaea,26.43125,55.150625,1.5625,25.90825,66.9775,78.2875,2988.5002785694,509.494432953384,108.999930797278,2981.50062680253,592.501603712596,1017.52345485888
Bachia scolecoides,26.158375,80.86025,2.625,25.2,79.8625,21.725,2982.00013936945,647.498401927291,135.999373602875,2976.00062672832,793.999096720259,270.255142621137
Bachia trisanale,25.68775,60.9325,1.8375,24.94575,33.151125,405.2375,2983.00006967203,480.492202721165,88.9998609288479,2974.99986065485,307.999440374972,3620.27732716848
Boa constrictor,25.97925,94.46925,2.95,24.86675,66.11975,94.475,2984.00027816682,877.921838578281,118.999723011936,2973.00069697366,617.987729217759,1038.03560362746
Boiruna maculata,21.82825,382.0785,10.8,16.74575,60.641125,66.8125,2936.50041602995,3731.44658987788,193.998677262737,2884.00125444321,550.511267755989,782.505932520538
Boiruna sertaneja,27.35225,137.8145,4.375,25.825,89.3915,17.35,2991.99763043516,1189.95848324437,134.998189833175,2976.99944354636,883.999583496886,123.039472179402
Bothrocophias andianus,19.221,129.8865,3.975,17.6835,67.5155,145.25,2901.00890884279,1248.00657195103,118.00027755649,2890.00904804164,582.002368469065,1746.18222858529
Bothrocophias hyoprora,26.057375,60.082625,1.875,25.362375,43.037875,268.3125,2985.00048755458,497.003073502405,91.9991645957099,2977.99999982317,419.002016972139,2678.01339108108
Bothrocophias microphthalmus,25.704,60.5065,1.825,24.9585,46.61775,234.3,2982.99986086455,525.001946373722,98.0015322755347,2974.99310757887,475.992343961416,2336.09618920192
Bothrops alcatraz,22.6855,225.378,6.225,19.89975,43.33375,249.35,2958.99763563217,1945.0067639064,66.0080676338503,2934.99707999257,249.029219413042,1724.99530533304
Bothrops alternatus,21.879125,394.9695,11.275,16.966625,52.963375,93.925,2935.00041574997,3871.45906391984,194.000906160659,2884.00076560415,488.00709547602,1123.00200629281
Bothrops ammodytoides,14.424,585.30725,16.45,7.2875,45.373875,39,2875.49499236482,5480.98570892561,259.999300075979,2807.50027883815,397.015866160176,479.499170409209
Bothrops atrox,26.05425,70.268,2.125,25.23325,55.56075,194.125,2985.99972134009,607.001945995904,101.000835365703,2978.00013966642,551.019076444637,1839.89217543665
Bothrops bilineata,26.021,72.02875,2.225,25.16675,55.73225,192.775,2985.00027886629,613.021871211677,101.00306369095,2977.00041782976,545.994292415726,1883.95852630606
Bothrops brazili,26.06875,68.45025,2.075,25.2835,54.02025,210.125,2985.99999979436,588.994427130627,99.982168267405,2978.00041782914,537.005159815837,2084.92756122848
Bothrops cotiara,20.89975,309.20125,8.625,16.675,22.2375,325.875,2914.00473265793,2975.95766543681,168.997355009625,2874.00069521425,215.00403573527,3598.97920338008
Bothrops diporus,20.679125,437.66525,12.625,15.158375,55.751,65.7,2924.50041669546,4314.47856407909,215.502091738133,2866.99992875136,506.004238678323,735.531567326854
Bothrops erythromelas,27.395875,139.232,4.45,25.82925,90.72525,16.625,2991.49944274959,1260.02720713311,134.99937290205,2976.50048738879,884.997694846116,122.521274150433
Bothrops fonsecai,21.802125,211.10825,5.8625,19.07075,73.266875,83.05,2933.50090457193,2141.4893622768,152.500000691102,2904.00083474791,683.013496561522,968.979190817403
Bothrops insularis,22.2605,242.76075,6.7,19.24175,46.78825,222.825,2956.99638277709,2230.96458177212,76.0087636283799,2928.99666206979,309.025169363129,2596.73268956056
Bothrops itapetiningae,25.500125,159.19925,5.1,23.14175,77.479625,45.6125,2968.99979322135,1609.49061652744,150.000486929177,2942.99992994146,747.010095624176,544.98252823258
Bothrops jararaca,23.702,192.67075,5.475,21.18325,71.58975,73.3,2951.99832819499,1968.99444543242,150.998747327953,2923.99762979816,638.955393775078,888.225850287356
Bothrops jararacussu,24.304125,198.13475,5.725,21.741625,69.73425,69.75,2959.00118391702,2022.42229446538,151.999025191153,2930.002090712,632.994828864597,825.962892989196
Bothrops jonathani,9.75625,283.2555,7.85,6.575,105.36325,4.4,2823.99679495453,2471.0800554148,201.999857704975,2794.00946697395,1058.95125292819,107.979535850806
Bothrops leucurus,24.95525,153.32925,4.5,22.866625,68.035625,65.6375,2972.00118518223,1545.46772249351,132.500764842031,2949.00244124752,572.478358279659,826.76204392434
Bothrops lutzi,27.0105,132.35125,4.375,25.625,88.60075,15.25,2988.99707060932,1187.99640904792,139.001809721644,2971.99930128575,858.996240685702,122.003076121464
Bothrops marajoensis,27.4,76.61575,2.275,26.65,72.42575,142.225,2997,700.993742659007,88.9988867563612,2989.99986060456,715.03636265501,973.925157503298
Bothrops marmoratus,26.040625,123.226125,3.825,24.858375,88.571,15.2125,2973.50104281597,1020.00195352257,146.000070431257,2959.50041477344,848.503417260066,163.986485698294
Bothrops matogrossensis,26.05225,127.0865,4.2,24.6335,72.84275,52.7,2979.00097411376,1310.94932683846,145.000696736638,2959.00027740471,679.994295540773,671.992763218699
Bothrops moojeni,26.19275,125.98275,4.15,25.01675,75.35225,46.8625,2983.00034789212,1153.47743226488,140.497700010238,2968.50034831803,720.997076299431,527.508146312932
Bothrops muriciensis,25.971,153.79775,4.35,23.86675,57.435,75.475,2980.99833140853,1459.88944800014,117.991212232908,2959.00014376627,604.993735356798,876.009035503441
Bothrops neuwiedi,24.2145,169.38,5.125,21.975,79.72975,50.75,2959.00347895024,1733.95650412743,148.99986004694,2934.99846772805,768.002503840918,549.998059540162
Bothrops oligolepis,22.74375,74.93675,2.1875,21.59575,50.5575,245,2964.00341149651,621.496175099483,101.500138938666,2951.00362022479,485.011834190808,2652.07537546135
Bothrops otavioi,21.019,221.2155,6.175,18.1665,58.52975,145.175,2939.00181457021,2176.94423931446,130.993999125954,2908.0032086835,458.011795712592,2058.78906984067
Bothrops pauloensis,25.797,153.566125,5.0625,23.675,76.9335,46,2973.99756333242,1613.46960713634,149.000069920831,2948.50006931356,726.007731812418,586.473327420994
Bothrops pirajai,24.62725,155.906,4.45,22.575,42.23775,142.4,2972.00139454732,1579.99302921433,122.988704787924,2949.00264958557,338.032201623966,2120.83068126125
Bothrops pubescens,19.85825,433.4655,12.325,14.6875,13.751875,303.8375,2912.00048670937,4149.93642102193,203.99860598737,2862.00174352363,152.497910325724,3056.9811707189
Bothrops sanctaecrucis,26.068875,142.128125,4.525,24.233375,66.78325,140.2875,2975.4999304959,1702.9467878229,126.50097521328,2948.00125281856,582.999094010258,1504.99743505428
Bothrops taeniata,26.063375,67.70175,2.05,25.2875,52.88175,221.7375,2986.00013927354,583.035029428562,98.9899694230896,2978.49951262695,518.99916686701,2179.99318291399
Brasiliscincus agilis,23.7365,173.73125,5.1375,21.475,73.828,61.325,2960.50014172951,1748.47279128195,140.000069070833,2935.49972276623,652.990702768325,779.641825391987
Brasiliscincus caissara,21.41475,213.73275,6.025,18.44575,70.3355,89.5125,2931.00125493434,2168.4844040947,151.499651672397,2901.50132450806,644.012031917908,1102.91500940152
Brasiliscincus heathi,27.079,131.66525,4.275,25.66675,88.60075,17.875,2990.00013946167,1168.0296471478,135.993726144564,2974.99999907527,871.004604117915,133.983979272946
Caaeteboia amarali,23.29575,186.3725,5.425,20.6915,79.34075,56.325,2951.00097401536,1876.9798212277,145.998886136007,2925.00194936924,729.012537377148,717.946799366833
Caiman crocodilus,26.1605,73.759,2.3,25.33325,58.479,164.375,2986.99582292022,660.019648635278,103.999443195388,2979.00013863328,583.008638687709,1553.04705602892
Caiman latirostris,25.070875,182.395875,5.425,22.25825,71.261375,59.1125,2967.0017401809,1878.48925820585,149.999721567906,2937.00271364627,638.981109747392,725.520463756564
Caiman yacare,25.65425,224.728,6.425,22.19175,68.13325,65.6,2971.00153168516,2342.96576720434,156.999999664225,2933.00194909591,606.00376569095,780.979951280994
Calamodontophis paucidens,19.761375,434.24075,12.325,14.57925,11.1135,328.1125,2910.00041727194,4234.44157424203,208.996029481636,2856.50104434459,140.500071744389,3328.06621912886
Calamodontophis ronaldoi,19.7665,299.86425,8.25,16.1085,24.04375,324.875,2907.00654982182,2949.94791672478,167.998188789739,2872.00627107772,212.015180099623,3244.91045738987
Calyptommatus confusionibus,27.521,146.525625,4.5625,26.208375,86.502,6.7875,2995.00062710476,1136.5088253548,137.998815951061,2984.99985945856,864.000909441886,44.0050831138286
Calyptommatus leiolepis,27.30425,129.6945,4.5,26.1335,90.15375,4.925,2991.00125506401,1080.04195941966,142.000000370361,2980.00097577713,881.975445980454,54.0001396086163
Calyptommatus nicterus,27.30425,129.6945,4.5,26.1335,90.15375,4.925,2991.00125506401,1080.04195941966,142.000000370361,2980.00097577713,881.975445980454,54.0001396086163
Calyptommatus sinebrachiatus,27.30425,129.6945,4.5,26.1335,90.15375,4.925,2991.00125506401,1080.04195941966,142.000000370361,2980.00097577713,881.975445980454,54.0001396086163
Caparaonia itaiquara,23.346,192.3585,5.6375,20.812625,81.054,54.925,2959.99937594718,1985.48434594268,146.492402317101,2931.74979404018,766.498799765303,585.502536797712
Cercosaura argulus,26.14375,74.0315,2.3,25.28325,58.14925,184.7,2986.0000001508,639.951266091783,103.999860518722,2978.0002785097,569.01142181752,1739.03589928999
Cercosaura eigenmanni,26.2065,77.52125,2.675,25.375,68.85375,78.8,2983.99944264219,843.980508997646,120.99972196909,2969.999442568,623.006265857258,918.955302210026
Cercosaura manicata,21.165625,72.126,2.125,20.07075,42.807375,251.15,2963.00396934288,635.972844790168,101.500138938666,2945.00167038402,477.001396181682,2628.90509745106
Cercosaura ocellata,26.098,101.89875,3.15,25.09175,65.41375,97.8,2984.00181063844,920.965193777779,123.999581973379,2975.0002789583,607.002225894794,1096.01919636662
Cercosaura parkeri,26.20825,102.66925,3.55,25.01675,72.02825,60.75,2981.00153179555,1155.93010361544,129.999164841096,2965.00027751971,648.015177326402,741.013796781019
Cercosaura quadrilineata,21.792625,234.011875,6.4,18.83325,58.06375,142.8625,2933.50320424242,2317.47187062946,154.499930884958,2902.50069479405,510.520394137895,1607.71845637218
Cercosaura schreibersii,24.34475,253.10075,7.025,20.675,70.707625,56.5125,2956.99993153542,2600.4568423253,158.997630412926,2919.00341116778,648.001522755022,677.496367449366
Cercosaura steyeri,22.6625,432.60925,12.675,17.425,33.65025,198.85,2940.00097394395,4231.96659112954,206.998608027747,2886.0013916119,328.990381026855,2107.09002981013
Chatogekko amazonicus,26.195875,70.608875,2.15,25.408375,56.6825,190.1875,2987.00013927315,593.512300996694,100.999094570048,2979.99951255193,562.990533436199,1814.0675342524
Chelonoidis carbonaria,26.34575,109.1115,3.325,25.2085,67.618,78.7,2987.00055738117,953.995266428428,120.999582201096,2977.99999753465,643.020196943979,876.97785265551
Chelonoidis chilensis,20.340625,513.7515,14.675,13.5915,63.742125,38.8375,2935.50118443427,4768.9629724258,225.000835726471,2867.50229612209,587.001528821321,468.013443138754
Chelonoidis denticulata,26.02725,80.99475,2.55,25.0665,58.14025,172.025,2984.99972149309,693.993310730094,105.000696580465,2976.0002785457,566.002226775283,1617.97782900429
Chelus fimbriata,26.171875,71.214875,2.225,25.34175,56.3655,186.3,2986.99596164791,620.488858180201,102.000905492525,2978.99979116513,560.499794015967,1738.03417228029
Chironius bicarinatus,24.3375,182.085,5.3,21.825,69.351,77.825,2959.99874980489,1835.96282950711,150.998747327953,2931.00069383684,601.018347480015,951.940826236127
Chironius carinatus,26.192625,79.48975,2.5,25.300125,63.93425,118.725,2986.0002783611,736.01825770932,109.000487945859,2977.9997214094,603.008495783544,1251.98566216876
Chironius diamantina,24.3375,135.1845,4.35,22.4835,82.039,26.825,2945.00627051961,1491.98259711335,128.000835506411,2921.00682774478,601.018347480015,556.971375243174
Chironius exoletus,26.003125,91.007875,2.85,24.99575,64.72325,109.8375,2984.000278652,846.997422364595,117.001183875508,2974.99606649655,602.001881378477,1177.93502676164
Chironius flavolineatus,26.296875,119.39825,3.8,25.224875,75.326,48.9125,2985.00027820851,1045.00942244971,134.991366481429,2973.00083528061,718.994434646424,550.501045403758
Chironius foveatus,23.5365,183.868875,5.3,21.216625,77.14925,57.3375,2953.00007245399,1821.98165443729,144.499163122304,2929.00048552244,705.494730531304,720.461958910476
Chironius fuscus,25.99175,76.0085,2.375,25.14175,58.9065,172.3,2984.99972126512,660.014078196498,106.000556825197,2976.99999966741,570.994015977432,1665.91369070467
Chironius grandisquamis,25.567,54.22175,1.775,24.77475,49.821,250.25,2981.00153202276,633.987606744376,90.9928972908247,2971.00236759146,528.992060596213,2202.06337668655
Chironius laevicollis,23.99375,179.72875,5.275,21.59175,78.03525,55.4,2956.00181223161,1797.92067124381,149.999025199867,2929.99958582778,740.009608995464,586.971729048107
Chironius laurenti,26.347,118.56275,4.075,24.854,73.757375,59.1875,2982.99944350221,1367.44715551742,134.499234255617,2962.50020962497,668.493455858212,709.472834201136
Chironius maculoventris,23.29375,399.356,11.475,18.0085,55.3095,81,2948.00111310402,3952.95517804197,199.998190189728,2896.00431953334,497.988711151715,1120.05422904253
Chironius monticola,19.673,66.495,2.025,18.825,55.35225,188.225,2901.01698749133,639.951266091783,102.997632551541,2890.01656947296,536.000842273204,1986.80459550843
Chironius multiventris,26.097875,68.662875,2.125,25.295875,54.6825,194.7875,2986.00041801739,606.004245687757,101.000418390873,2978.00153263342,541.991087372668,1888.29293868389
Chironius quadricarinatus,25.372875,172.02875,5.25,22.829125,75.225625,46.325,2969.99923509492,1762.98517879302,149.999163282003,2942.00146216303,708.007797626835,577.024226276303
Chironius scurrulus,26.14675,74.309125,2.325,25.279,58.89525,177.1375,2986.00006944204,648.01699242884,104.998049792203,2978.00013945633,573.498812380681,1665.55629154635
Chironius septentrionalis,25.371,60.656,1.775,24.5915,20.72825,525.925,2983.99986079995,454.01420858921,82.9999998273953,2976.99986082575,240.979948346649,5284.75025614131
Clelia clelia,25.91675,89.94425,2.85,24.8415,63.6165,108.225,2983.00027845671,846.006956026996,117.998188674468,2973.0002787223,599.985788024575,1132.07728056539
Clelia hussami,19.502,324.90525,9.05,15.19175,17.793,366.05,2904.00153120818,3089.9580753816,171.997770604583,2865.00431556541,168.007378556508,3957.91601599402
Clelia langeri,17.4915,187.7125,5.55,14.95825,86.11975,59.825,2902.01142100344,1940.05030864658,160.991508589151,2874.01058476112,852.941098933494,190.265921479192
Clelia plumbea,23.92275,185.48425,5.35,21.3415,69.42225,76.175,2953.99958166292,1861.96379301131,149.998886354045,2925.00501297956,629.020050587491,888.225850287356
Cnemidophorus cryptus,27.269875,83.19625,2.475,26.445875,61.903875,173.5375,2996.99999999029,844.962523704664,94.4905275118831,2988.49993041169,612.514842163976,1409.92446249303
Cnemidophorus gramivagus,25.86875,94.668375,2.925,24.76675,57.13,189.75,2991.49596173851,992.509678943919,105.500626702831,2978.49665831167,574.505432731496,1451.47297648296
Cnemidophorus lemniscatus,26.2375,68.19275,2.075,25.475,54.8775,193.875,2988.0002785577,619.989144671699,100.001393653095,2981.0002786131,551.988722927599,1815.03576292282
Coleodactylus brachystoma,26.910375,122.841125,3.825,25.53325,82.323875,17.2625,2985.50160327908,995.996307997913,145.000557978002,2971.49797900399,816.498541790455,158.992756941475
Coleodactylus elizae,25.81875,129.5355,3.725,24.075,57.797,115.825,2987.9990264862,796.039368661177,45.0065392238894,2976.99833082385,603.996524730052,1352.91523937702
Coleodactylus meridionalis,27.072875,135.75775,4.3625,25.60425,89.2295,14.9375,2988.49902289571,1167.5218057502,135.999582929448,2971.4989525274,855.000198338275,120.499798561474
Coleodactylus natalensis,28.296,90.6455,2.75,27.18325,93.288,24.025,2989.0009752337,903.930451942105,105.989262350757,2976.00195073082,740.012119101045,450.011025289347
Coleodactylus septentrionalis,26.3375,83.55375,2.825,25.16675,60.1735,182.575,2990.00000005823,646.020193434179,98.0022290371538,2981.99958184123,587.988018926312,2138.98435219233
Colobodactylus dalcyanus,21.73125,211.10825,5.8625,19.016625,73.266875,83.05,2933.00195140437,2141.4893622768,152.500000691102,2903.50195114607,683.013496561522,968.979190817403
Colobodactylus taunayi,20.78975,312.9245,8.5,17.01675,29.49675,305.125,2939.00195036971,2950.92500686079,123.992614301095,2901.00320476918,283.98689387791,2949.00818121181
Colobosaura modesta,26.28325,117.76025,3.775,25.19175,78.50325,30.525,2984.99958167767,988.994289085204,141.001114493617,2975.00013902744,783.99289986107,297.994416964327
Colobosauroides carvalhoi,27.86675,147.68,4.625,26.61675,86.7055,8.6,3001.00069435683,1148.03034652567,134.000419290199,2988.9997185237,896.016450665541,52.9997212492391
Colobosauroides cearensis,28.378125,137.15675,3.7375,27.171125,103.236,16.9125,3003.00062652263,1171.96063778753,131.499651873215,2991.5009061817,1065.99777022446,111.509199631729
Coluber mentovarius,25.47725,74.1415,2.35,24.5915,56.3515,164.4,2983.99986082575,629.981062461204,101.000835365703,2974.0002786891,536.022567983405,1620.35792619679
Contomastix lacertoides,20.6095,277.134375,7.9875,16.166625,64.529,80.5,2938.00564242357,3003.46062052178,178.499096160564,2902.50849493969,559.992205325107,883.989203624627
Contomastix leachei,19.78125,385.444625,10.6875,15.2375,13.158875,338.5375,2916.50013950769,3711.45856545704,188.494145674278,2867.00132369083,137.504384934031,3536.49334303855
Contomastix serrana,20.0355,557.548375,15.925,12.904,81.774875,22.4125,2898.50640033152,4892.54033578576,233.001459617597,2834.00605511472,749.995396602689,315.489434503298
Contomastix vacariensis,20.3875,331.30375,9.125,15.84175,17.793,336.925,2917.00000104908,3158.94861004883,170.998746934345,2873.99874285035,185.001804941578,3678.94215421675
Contomastix vittata,17.5875,169.986,5.05,15.3,73.172,145.25,2869.02325241761,1500.11237649693,118.00027755649,2849.02116369461,674.978417114781,1568.02169985509
