inertia,OMI,Tol,Rtol,omi,tol,rtol
Ischnocnema_spanios,0.984083249594554,0.816964339534569,0.0229204048998262,0.144198505160158,83,2.3,14.7
Holoaden_luederwaldti,1.6534031491366,1.33519807975149,0.146592259226087,0.171612810159015,80.8,8.9,10.4
Hylodes_ornatus,1.53242809041873,1.2688224904422,0.126791667237479,0.136813932739055,82.8,8.3,8.9
Hylodes_charadranaetes,1.36560204271674,1.12529459862896,0.143860842032148,0.096446602055636,82.4,10.5,7.1
Hylodes_glaber,2.17673390905581,2.04241485117504,0.0264124587112715,0.107906599169497,93.8,1.2,5
Hylodes_regius,2.06385177757257,1.91891033955255,0.000118160580067225,0.144823277439961,93,0,7
Hylodes_magalhaesi,1.55972825187164,1.53823226321591,0.0211867351661154,0.00030925348961407,98.6,1.4,0
Hylodes_mertensi,0.710403484534355,0.710403484534355,0,0,100,0,0
Megaelosia_lutzae,2.26402820560124,2.16990830458384,0.0452936240736738,0.0488262769437256,95.8,2,2.2
Megaelosia_massarti,0.710403484534355,0.710403484534355,0,0,100,0,0
Megaelosia_bocainensis,1.8248509429,1.81939290718887,0.00484753628416617,0.00061049942696082,99.7,0.3,0
Paratelmatobius_mantiqueira,1.25776301465475,1.25776301465475,0,0,100,0,0
Paratelmatobius_poecilogaster,0.710403484534355,0.710403484534355,0,0,100,0,0
Physalaemus_atlanticus,2.01267610769697,2.01267610769697,0,0,100,0,0
Physalaemus_jordanensis,1.45241900107851,1.38421326698884,0.00759598200738292,0.0606097520822879,95.3,0.5,4.2
Proceratophrys_palustris,1.71196031631018,1.71196031631018,0,0,100,0,0
Aplastodiscus_eugenioi,1.13219469372083,0.707707433933851,0.212783540778806,0.211703719008176,62.5,18.8,18.7
Hypsiboas_latistriatus,2.08943961251037,1.92638049473784,0.000764728942092913,0.162294388830438,92.2,0,7.8
Adenomera_ajurauna,0.627678696425063,0.603842298376744,0.00283326896199713,0.0210031290863216,96.2,0.5,3.3
Leptodactylus_cupreus,3.24398443478663,3.20557198371067,0.00470190157024995,0.0337105495057126,98.8,0.1,1
Melanophryniscus_peritus,1.25776301465475,1.25776301465475,0,0,100,0,0
Scinax_insperatus,2.2327864048111,2.09542775745408,0.0386814709190694,0.0986771764379538,93.8,1.7,4.4
Dendropsophus_bromeliaceus,1.25838440214241,1.25838440214241,0,0,100,0,0
Crossodactylus_timbuhy,2.1322543071177,1.8785681230423,0.101626419805421,0.152059764269975,88.1,4.8,7.1
Ischnocnema_abdita,2.1322543071177,1.8785681230423,0.101626419805421,0.152059764269975,88.1,4.8,7.1
Hylodes_vanzolinii,2.67716957607608,2.5601437053038,0.0246570534471727,0.0923688173251057,95.6,0.9,3.5
Dendropsophus_ruschii,0.672962924950106,0.479434796320564,0.178709549550964,0.0148185790785775,71.2,26.6,2.2
Scinax_heyeri,2.1322543071177,1.8785681230423,0.101626419805421,0.152059764269975,88.1,4.8,7.1
Scinax_kautskyi,1.3500570017437,0.83176435880301,0.31138111324925,0.206911529691443,61.6,23.1,15.3
Scinax_v.signatus,1.67734412701026,1.24424998665665,0.186692875914893,0.246401264438712,74.2,11.1,14.7
Crossodactylodes_bokermanni,1.77089551973901,1.35686331850137,0.163171222336799,0.25086097890084,76.6,9.2,14.2
Hylodes_babax,2.13417236571126,1.93506274571839,0.0936788656380099,0.105430754354864,90.7,4.4,4.9
Proceratophrys_moehringi,1.61078943686837,1.12656703965801,0.291989423377481,0.192232973832877,69.9,18.1,11.9
Proceratophrys_phyllostoma,1.04817794498162,1.04817794498162,0,0,100,0,0
Bokermannohyla_caramaschii,2.01632084683537,1.56683574565044,0.27592658872886,0.173558512456078,77.7,13.7,8.6
Holoaden_pholeter,1.01104674969636,0.643098973927579,0.362180816601739,0.00576695916704323,63.6,35.8,0.6
Scinax_belloni,1.04817794498162,1.04817794498162,0,0,100,0,0
Boana_paranaiba,4.03033480019242,3.9832592278676,0.00308060470676829,0.0439949676180506,98.8,0.1,1.1
Scinax_centralis,3.95249196991408,3.95249196991408,0,0,100,0,0
Vitreorana_baliomma,2.12371476082974,1.14154191763755,0.422188129792888,0.559984713399305,53.8,19.9,26.4
Phyllodytes_megatympanum,3.0793274093961,3.0793274093961,0,0,100,0,0
Sphaenorhynchus_botocudo,1.28309552607949,1.28309552607949,0,0,100,0,0
Bokermannohyla_capra,2.2503365735363,1.31583711578941,0.251058342882002,0.683441114864883,58.5,11.2,30.4
Ololygon_strigilata,2.92763635955793,2.87983809816697,0.0102879828044489,0.0375102785865076,98.4,0.4,1.3
Scinax_juncae,1.69772396648392,0.336861328997314,0.347215476045625,1.01364716144099,19.8,20.5,59.7
Dendrophryniscus_proboscideus,1.91090201823848,0.213832371932868,0.10440030193536,1.59266934437026,11.2,5.5,83.3
Xenohyla_eugenioi,0.784835729118931,0.715435630688422,0.0327381550208028,0.036661943409706,91.2,4.2,4.7
Hypsiboas_exastis,2.1304144143213,0.62031320821845,0.362895655086842,1.14720555101601,29.1,17,53.8
Aplastodiscus_ibirapitanga,2.08702594275487,1.03413651905291,0.666958060661754,0.385931363040208,49.6,32,18.5
Dendropsophus_novaisi,3.19231309951636,3.19231309951636,0,0,100,0,0
Aplastodiscus_sibilatus,2.91011658865618,2.52573011784356,0.0499028284922265,0.334483642320386,86.8,1.7,11.5
Aplastodiscus_weygoldti,1.39342040722633,0.606226552244034,0.369055800914782,0.418138054067514,43.5,26.5,30
Agalychnis_aspera,2.87809979656602,2.81375050257084,0.0101994302045715,0.0541498637906142,97.8,0.4,1.9
Phyllodytes_melanomystax,2.65468909663613,2.15112098845665,0.00920739890004772,0.49436070927943,81,0.3,18.6
Phyllodytes_tuberculosus,1.18150141924651,1.18150141924651,0,0,100,0,0
Sphaenorhynchus_bromelicola,1.18150141924651,1.18150141924651,0,0,100,0,0
Adelophryne_pachydactyla,2.55997243636342,1.83781912741418,0.182645427363456,0.539507881585776,71.8,7.1,21.1
Cycloramphus_migueli,3.0793274093961,3.0793274093961,0,0,100,0,0
Eleutherodactylus_bilineatus,1.90739793259249,0.764663666646449,0.486739134420661,0.655995131525382,40.1,25.5,34.4
Pristimantis_paulodutrai,1.92516608578282,0.815395991577453,0.454466533370949,0.655303560834422,42.4,23.6,34
Pristimantis_vinhai,1.82153213578602,0.650920121627419,0.45249791875629,0.718114095402316,35.7,24.8,39.4
Leptodactylus_hylodes,2.71907165483917,2.71907165483917,0,0,100,0,0
Leptodactylus_viridis,1.64542736543892,0.458793741119949,0.415212419469237,0.771421204849732,27.9,25.2,46.9
Chiasmocleis_cordeiroi,3.22000118962267,3.22000118962267,0,0,100,0,0
Chiasmocleis_crucis,3.22000118962267,3.22000118962267,0,0,100,0,0
Phyllodytes_wuchereri,2.46084714648424,1.35458446022963,0.763018289941125,0.343244396313489,55,31,13.9
Physalaemus_erikae,1.84617989223416,0.924829913318246,0.549341958608456,0.372008020307454,50.1,29.8,20.2
Phyllodytes_maculosus,1.44345571671643,0.349333381127468,0.375653615774319,0.718468719814643,24.2,26,49.8
Frostius_erythrophthalmus,1.85210833978001,0.51312301531315,0.110919245057296,1.22806607940957,27.7,6,66.3
Crossodactylus_cyclospinus,0.447415278753489,0.447415278753489,0,0,100,0,0
Phasmahyla_timbo,1.77507872140793,1.45289726888575,0.0456848882473595,0.276496564274824,81.8,2.6,15.6
Phasmahyla_spectabilis,1.3965445196021,0.402550123159055,0.151584906100981,0.842409490342066,28.8,10.9,60.3
Dendropsophus_studerae,1.68925110433765,1.5156054184182,0.0595787431541484,0.114066942765309,89.7,3.5,6.8
Agalychnis_granulosa,2.2743941662347,1.97911521878359,0.130815356734382,0.164463590716732,87,5.8,7.2
Phyllodytes_edelmoi,1.48892041556202,1.33456869474472,0.0392047558934573,0.115146964923839,89.6,2.6,7.7
Phyllodytes_gyrinaethes,1.08825903801074,1.08825903801074,0,0,100,0,0
Physalaemus_caete,1.77853404948818,1.63374639593794,0.0550300965028928,0.0897575570473472,91.9,3.1,5
Scinax_skuki,2.60627560258092,2.5840110266284,0.00966293264557785,0.0126016433069365,99.1,0.4,0.5
Ameerega_picta,3.10896546589143,3.09861991765573,0.00431694941497314,0.00602859882072338,99.7,0.1,0.2
Rhinella_arenarum,6.5038112207024,6.17227551945144,0.155347193753462,0.176188507497496,94.9,2.4,2.7
Rhinella_dorbignyi,5.75251427758961,5.58011848079913,0.0563085460825444,0.116087250707935,97,1,2
Hypsiboas_pulchellus,6.17631560561869,5.5939781283366,0.168740228619934,0.413597248662154,90.6,2.7,6.7
Leptodactylus_mystacinus,3.0122111385946,0.00128092740105676,1.60357333591245,1.40735687528109,0,53.2,46.7
Leptodactylus_latrans,3,2.57275913038908e-33,2.04393066713248,0.956069332867518,0,68.1,31.9
Odontophrynus_americanus,3.15930295147152,0.0218275951519079,0.987793314774877,2.14968204154474,0.7,31.3,68
Odontophrynus_maisuma,6.44741129200475,6.19695321463128,0.114733534101847,0.135724543271628,96.1,1.8,2.1
Rhinella_mirandaribeiroi,2.78944955557186,2.15002340983504,0.167115918578166,0.472310227158648,77.1,6,16.9
Aplastodiscus_perviridis,3.3188757415986,0.26369726132435,2.50479532738027,0.550383152893976,7.9,75.5,16.6
Sphaenorhynchus_surdus,6.66382884240343,6.32429231634221,0.16318196192431,0.176354564136907,94.9,2.4,2.6
Melanophryniscus_tumifrons,6.83891524191262,6.46986065764844,0.0951854029451848,0.273869181318995,94.6,1.4,4
Rhinella_fernandezae,6.29143675589356,5.8608095505732,0.0900666203123833,0.340560585007977,93.2,1.4,5.4
Rhinella_granulosa,3.19459840406282,0.00788718514176809,0.630513084968316,2.55619813395273,0.2,19.7,80
Rhinella_icterica,3.26649034259375,0.0567305539737215,1.0687153854103,2.14104440320972,1.7,32.7,65.5
Rhinella_schneideri,3,2.57275913038908e-33,2.04393066713248,0.956069332867518,0,68.1,31.9
Melanophryniscus_atroluteus,6.07960621320931,5.68084668221171,0.0598059570189435,0.338953573978655,93.4,1,5.6
Vitreorana_uranoscopa,3.09061768131092,0.255755274851424,1.11060020585271,1.72426220060678,8.3,35.9,55.8
Hypsiboas_albopunctatus,2.95394609909305,0.00681527884781361,1.53855668866918,1.40857413157605,0.2,52.1,47.7
Hypsiboas_caingua,2.90203706388838,1.47106723340895,1.19771356562741,0.233256264852017,50.7,41.3,8
Hypsiboas_crepitans,2.48744628483003,0.235886653565802,1.55722581176515,0.694333819499084,9.5,62.6,27.9
Dendropsophus_elianeae,1.17837322049344,0.920222146489707,0.0835061203816797,0.174644953622051,78.1,7.1,14.8
Hypsiboas_faber,3.05956218244287,0.00229996009809793,0.930400363892644,2.12686185845213,0.1,30.4,69.5
Hypsiboas_geographicus,2.3451076380834,0.446061544370316,1.22211921115866,0.676926882554421,19,52.1,28.9
Hypsiboas_guentheri,5.35520786817877,5.01834140918927,0.220516689926378,0.116349769063123,93.7,4.1,2.2
Scinax_uruguayus,6.29108568574237,5.93188179469442,0.174086361327117,0.185117529720831,94.3,2.8,2.9
Hypsiboas_leptolineatus,6.78427108194601,6.41772836274905,0.0999597341655015,0.266582985031455,94.6,1.5,3.9
Dendropsophus_microps,3.2160494555137,0.545367619611545,2.07986417744861,0.590817658453539,17,64.7,18.4
Dendropsophus_nanus,2.8805297429382,0.0293816677076859,2.18269134321631,0.668456732014206,1,75.8,23.2
Dendropsophus_minutus,3,2.57275913038908e-33,2.04393066713248,0.956069332867518,0,68.1,31.9
Hypsiboas_punctatus,2.18709821188336,0.838737656951347,0.543336075288167,0.805024479643844,38.3,24.8,36.8
Hypsiboas_raniceps,2.04404230341869,0.237527859688825,0.733309766548337,1.07320467718153,11.6,35.9,52.5
Dendropsophus_rubicundulus,2.20294687887334,1.54399262145419,0.306805145784754,0.352149111634399,70.1,13.9,16
Dendropsophus_sanborni,4.40279660408318,2.93626480603128,1.07230269453436,0.394229103517537,66.7,24.4,9
Lysapsus_limellum,3.78289872184475,2.10263433293928,0.951402784605437,0.72886160430004,55.6,25.2,19.3
Itapotihyla_langsdorffii,2.3343409485715,0.173860452024192,1.36308351414677,0.797396982400541,7.4,58.4,34.2
Trachycephalus_imitatrix,4.17843882892618,2.23648409310631,1.36650515699613,0.575449578823738,53.5,32.7,13.8
Trachycephalus_typhonius,3.18941947943779,0.306418208716021,1.64173256399886,1.24126870672291,9.6,51.5,38.9
Pithecopus_hypochondrialis,3.05006319252989,0.371272370162765,0.753374914302425,1.9254159080647,12.2,24.7,63.1
Phyllomedusa_iheringii,5.77786696460868,5.69177720444002,0.040313728392696,0.045776031775968,98.5,0.7,0.8
Phyllomedusa_sauvagii,1.01750231088133,0.820701541530991,0.0458874015633477,0.150913367786995,80.7,4.5,14.8
Phyllomedusa_tetraploidea,2.65171187909083,0.378706918835252,1.1820954162644,1.09090954399118,14.3,44.6,41.1
Pseudis_paradoxa,1.81929936404985,0.923080146407594,0.166732364382941,0.729486853259314,50.7,9.2,40.1
Pseudis_minuta,5.95276236225815,5.40223579943493,0.0694690264761871,0.481057536347027,90.8,1.2,8.1
Scinax_acuminatus,0.89954674532625,0.734133850643034,0.0302985270177262,0.135114367665489,81.6,3.4,15
Scinax_berthae,4.11576953783653,2.63788486811229,1.02354255947673,0.454342110247509,64.1,24.9,11
Scinax_fuscomarginatus,2.6001515911246,0.152171496438069,1.84776593986249,0.60021415482404,5.9,71.1,23.1
Scinax_fuscovarius,3.0478744240258,0.0102852490176841,1.15974499135746,1.87784418365065,0.3,38.1,61.6
Scinax_granulatus,5.17672251015737,4.38412817790116,0.450415273327065,0.342179058929139,84.7,8.7,6.6
Scinax_nasicus,2.38742752293824,0.20351579170434,0.4225790801132,1.7613326511207,8.5,17.7,73.8
Scinax_perereca,4.4869233868902,3.20231368228071,0.892866691883449,0.391743012726046,71.4,19.9,8.7
Scinax_squalirostris,3.17724192298066,0.027718844191127,1.0272427834401,2.12228029534943,0.9,32.3,66.8
Scinax_x.signatus,2.18158431515535,0.363816434780557,1.12956165301207,0.688206227362723,16.7,51.8,31.5
Adenomera_diptyx,2.47177125097493,1.89209702767942,0.406977649420885,0.172696573874626,76.5,16.5,7
Adenomera_hylaedactyla,2.75912343722738,2.17981787054611,0.101872342649424,0.47743322403185,79,3.7,17.3
Ischnocnema_guentheri,3.04240077393893,0.446997257690243,0.562645367258426,2.03275814899026,14.7,18.5,66.8
Leptodactylus_elenae,1.63011184341558,0.971925697498476,0.166127390298293,0.49205875561881,59.6,10.2,30.2
Leptodactylus_chaquensis,2.03342635879383,0.616848777724533,0.0331978848387402,1.38337969623056,30.3,1.6,68
Leptodactylus_furnarius,2.41863238682698,0.767934059166367,0.904060209029695,0.746638118630913,31.8,37.4,30.9
Leptodactylus_fuscus,3,2.57275913038908e-33,2.04393066713248,0.956069332867518,0,68.1,31.9
Leptodactylus_gracilis,4.42102060968959,3.06427841351118,0.958533253670502,0.398208942507908,69.3,21.7,9
Leptodactylus_labyrinthicus,2.04660331944336,0.472650297613914,0.928051634211816,0.645901387617633,23.1,45.3,31.6
Leptodactylus_latinasus,5.98243161193997,5.81891973632787,0.0706922582681496,0.0928196173439557,97.3,1.2,1.6
Leptodactylus_plaumanni,6.14772400667029,5.56895903037108,0.174624285995237,0.404140690303973,90.6,2.8,6.6
Leptodactylus_podicipinus,2.15812025749493,0.486958732444154,0.406020087146656,1.26514143790412,22.6,18.8,58.6
Leptodactylus_syphax,2.5304413908547,1.51724272097279,0.37339082028143,0.639807849600481,60,14.8,25.3
Limnomedusa_macroglossa,6.02238292534232,5.45743556740556,0.147635901386258,0.417311456550502,90.6,2.5,6.9
Physalaemus_nattereri,2.24318578461885,1.10956367884835,0.522948125494528,0.610673980275967,49.5,23.3,27.2
Physalaemus_albonotatus,1.26495778515648,0.78578202210335,0.0185992552449164,0.460576507808213,62.1,1.5,36.4
Physalaemus_biligonigerus,4.85012967194914,3.57613878923415,0.765680669988542,0.508310212726449,73.7,15.8,10.5
Physalaemus_centralis,2.10719037761075,1.0459827176886,0.389994829189476,0.671212830732674,49.6,18.5,31.9
Physalaemus_cuvieri,3,2.57275913038908e-33,2.04393066713248,0.956069332867518,0,68.1,31.9
Physalaemus_marmoratus,2.19111800560666,1.15432710229833,0.497619198838244,0.539171704470084,52.7,22.7,24.6
Physalaemus_gracilis,5.45121550945528,4.76802606537016,0.305434848542635,0.377754595542486,87.5,5.6,6.9
Physalaemus_henselii,6.74830731593093,6.30132606802277,0.0856127274780772,0.361368520430086,93.4,1.3,5.4
Physalaemus_riograndensis,5.66228524563064,4.99667246777813,0.104572081860068,0.561040695992445,88.2,1.8,9.9
Pleurodema_bibroni,6.17049672719696,5.81228322661212,0.05509214763344,0.303121352951401,94.2,0.9,4.9
Proceratophrys_avelinoi,3.55560390063371,1.98331144422115,0.945197004514871,0.627095451897688,55.8,26.6,17.6
Proceratophrys_bigibbosa,6.0334155345423,5.54139107585624,0.121264812576177,0.370759646109887,91.8,2,6.1
Pseudopaludicola_falcipes,3.53516149862759,0.409170769228596,2.61716816189401,0.50882256750499,11.6,74,14.4
Pseudopaludicola_mystacalis,3.09774405558677,0.0100190839496323,0.778564541314156,2.30916043032298,0.3,25.1,74.5
Pseudopaludicola_saltica,2.30372095390881,1.34905940897862,0.29011057729451,0.664550967635674,58.6,12.6,28.8
Chiasmocleis_albopunctata,2.11518551581144,1.35947273581612,0.343395251875612,0.412317528119711,64.3,16.2,19.5
Dermatonotus_muelleri,2.12988532580932,0.748688567644802,0.822363381243716,0.5588333769208,35.2,38.6,26.2
Elachistocleis_bicolor,4.64176995391473,3.49057014683337,0.768501495330165,0.38269831175119,75.2,16.6,8.2
Elachistocleis_ovalis,2.14799741963516,0.627035694936512,0.742115395258649,0.77884632944,29.2,34.5,36.3
Rhinella_henseli,6.73851545100692,6.37447520346252,0.0503612861993552,0.313678961345044,94.6,0.7,4.7
Rhinella_achavali,5.92633425685779,5.81864103554201,0.0315457080046744,0.0761475133111092,98.2,0.5,1.3
Pithecopus_azureus,1.75424752712035,0.789532797133095,0.180331370442668,0.784383359544582,45,10.3,44.7
Ischnocnema_henselii,5.53439734369531,4.84510048402008,0.201082666562869,0.48821419311236,87.5,3.6,8.8
Pseudis_platensis,2.95741674150298,1.2811859135212,0.778676799646492,0.89755402833529,43.3,26.3,30.3
Rhinella_cerradensis,2.39559935448357,1.75957846215197,0.276023310665793,0.359997581665805,73.5,11.5,15
Trachycephalus_dibernardoi,6.88680637209217,6.16922713186917,0.0896262436176774,0.627952996605321,89.6,1.3,9.1
Hypsiboas_stellae,6.37188808710625,6.31860835187076,0.017145944070609,0.0361337911648741,99.2,0.3,0.6
Scinax_tymbamirim,4.23257499580116,3.2740371805448,0.754397795933141,0.204140019323216,77.4,17.8,4.8
