inertia,OMI,Tol,Rtol,omi,tol,rtol
Ischnocnema_henselii,5.04727022664668,3.47427830862703,0.370191220638767,1.20280069738088,68.8,7.3,23.8
Pseudis_platensis,3.39249988165981,1.57259933556644,0.84211338396535,0.977787162128019,46.4,24.8,28.8
Rhinella_cerradensis,2.39147726009656,1.43535540511487,0.301760363060775,0.65436149192092,60,12.6,27.4
Trachycephalus_dibernardoi,7.09114613709877,5.52317518649166,0.280265166948954,1.28770578365815,77.9,4,18.2
Hypsiboas_stellae,6.45322838111138,6.23430778191406,0.00929098549071253,0.209629613706603,96.6,0.1,3.2
Scinax_tymbamirim,5.27970557784012,2.57693787073881,0.648973612023311,2.05379409507801,48.8,12.3,38.9
Scinax_catharinae,4.95878138954827,2.70831656682807,0.493630346194006,1.75683447652619,54.6,10,35.4
Physalaemus_lisei,6.6895688861739,5.32907173646782,0.433588746921594,0.926908402784482,79.7,6.5,13.9
Dendrophryniscus_berthalutzae,4.970811726158,3.47379805647742,0.410759063225034,1.08625460645554,69.9,8.3,21.9
Melanophryniscus_dorsalis,4.85406201984905,2.87361025301547,0.285694547102411,1.69475721973117,59.2,5.9,34.9
Vitreorana_eurygnatha,3.57868266448659,0.221167480634092,0.435870487854238,2.92164469599826,6.2,12.2,81.6
Hypsiboas_bischoffi,4.27559029586299,2.03005567755809,0.941844126099537,1.30369049220536,47.5,22,30.5
Hypsiboas_marginatus,7.97148489961587,6.85663653674555,0.404301503596328,0.71054685927399,86,5.1,8.9
Hypsiboas_prasinus,3.38789817762461,1.16919297763039,1.01514523914684,1.20355996084738,34.5,30,35.5
Bokermannohyla_hylax,4.03922616709194,1.59519669325969,0.808747141383498,1.63528233244875,39.5,20,40.5
Hypsiboas_joaquini,7.97051250835963,6.86305576361961,0.361554497175817,0.745902247564198,86.1,4.5,9.4
Trachycephalus_mesophaeus,4.34183538729492,0.392198395690728,1.31643437956018,2.63320261204402,9,30.3,60.6
Phrynomedusa_appendiculata,5.00694386043279,3.35456012460181,0.15761871505421,1.49476502077677,67,3.1,29.9
Phyllomedusa_distincta,3.98995820843699,1.53668302055073,0.845506936673656,1.6077682512126,38.5,21.2,40.3
Pseudis_cardosoi,8.05763566179789,6.82161270185198,0.407839211052438,0.828183748893463,84.7,5.1,10.3
Scinax_alter,4.87687549886048,0.391184925544016,1.5884292429919,2.89726133032456,8,32.6,59.4
Scinax_rizibilis,3.75819996357269,1.69966462301143,0.712500862337578,1.34603447822368,45.2,19,35.8
Adenomera_araucaria,8.6146011367973,7.80947432559612,0.423717223385192,0.381409587815991,90.7,4.9,4.4
Ceratophrys_aurita,4.03650655310389,0.234031397163764,0.997741761675553,2.80473339426457,5.8,24.7,69.5
Cycloramphus_valae,7.30675633197704,5.2054049164871,0.614990012678593,1.48636140281135,71.2,8.4,20.3
Haddadus_binotatus,3.4090836250454,0.276783594780045,0.827337506334639,2.30496252393071,8.1,24.3,67.6
Physalaemus_nanus,5.57349519955272,3.82224280585693,0.521565526034505,1.22968686766128,68.6,9.4,22.1
Physalaemus_olfersii,2.95263956406719,0.346741836771911,0.477003613912301,2.12889411338298,11.7,16.2,72.1
Proceratophrys_boiei,4.09583948509923,0.491162262173729,1.09342842550925,2.51124879741626,12,26.7,61.3
Proceratophrys_brauni,7.12630750511722,6.41819011793505,0.243924771778522,0.46419261540365,90.1,3.4,6.5
Proceratophrys_subguttata,4.60410153080431,2.98828550398396,0.488313690906758,1.12750233591359,64.9,10.6,24.5
Thoropa_saxatilis,7.38790494357818,5.51554698421113,0.544782736741354,1.3275752226257,74.7,7.4,18
Elachistocleis_erythrogaster,8.6146011367973,7.80947432559612,0.423717223385192,0.381409587815991,90.7,4.9,4.4
Rhinella_abei,5.43451581769613,3.39968623675765,0.534546275538095,1.50028330540038,62.6,9.8,27.6
Physalaemus_lateristriga,3.9370080887687,1.84747543725617,0.648386131682954,1.44114651982958,46.9,16.5,36.6
Scinax_caissara,6.91505836393044,5.40571694497535,1.35341972466004,0.155921694295049,78.2,19.6,2.3
Scinax_imbegue,4.57345676879141,3.04997327669875,0.64528195320579,0.878201538886874,66.7,14.1,19.2
Brachycephalus_hermogenesi,2.72823403486439,0.880882283652013,0.790385211557553,1.05696653965482,32.3,29,38.7
Dendrophryniscus_leucomystax,3.59438756500563,1.083761450102,1.10259102423398,1.40803509066965,30.2,30.7,39.2
Fritziana_fissilis,2.94182294250216,0.381186740832856,0.159471074161319,2.40116512750798,13,5.4,81.6
Fritziana_goeldii,2.55348413175682,0.411515940254838,0.231325834408381,1.9106423570936,16.1,9.1,74.8
Gastrotheca_microdiscus,3.19607423143753,0.21903340110725,0.416226310363538,2.56081451996675,6.9,13,80.1
Hypsiboas_albomarginatus,3.96781366873684,0.512055313215512,1.07948533241238,2.37627302310894,12.9,27.2,59.9
Aplastodiscus_albosignatus,3.57686152290852,0.4945800238666,1.32812668717119,1.75415481187074,13.8,37.1,49
Bokermannohyla_astartea,2.58855159245576,0.595854142026341,0.376717257556003,1.61598019287342,23,14.6,62.4
Dendropsophus_baileyi,2.77674542992838,0.735825797461592,0.789514255334123,1.25140537713267,26.5,28.4,45.1
Dendropsophus_berthalutzae,3.7221729026401,0.484639666230557,0.703348249811086,2.53418498659846,13,18.9,68.1
Dendropsophus_decipiens,4.24824974523806,1.08437349157621,0.844621564054058,2.31925468960779,25.5,19.9,54.6
Dendropsophus_elegans,4.25217588233807,0.885879981273272,0.946503396654184,2.41979250441061,20.8,22.3,56.9
Aplastodiscus_leucopygius,2.18169654550469,0.333266643900392,0.4004981615196,1.4479317400847,15.3,18.4,66.4
Bokermannohyla_luctuosa,2.34220616783918,0.872283994214218,0.642907163301378,0.827015010323588,37.2,27.4,35.3
Hypsiboas_pardalis,2.88527093826981,0.665199266062073,0.270649058416883,1.94942261379085,23.1,9.4,67.6
Hypsiboas_semilineatus,4.09271922199937,0.734029325450048,0.955856287093847,2.40283360945547,17.9,23.4,58.7
Dendropsophus_seniculus,3.34426941821062,0.766729014682466,0.505209584143031,2.07233081938513,22.9,15.1,62
Dendropsophus_werneri,3.2192901368867,1.18443399773495,0.689760954509373,1.34509518464238,36.8,21.4,41.8
Scinax_perpusillus,2.68495361209129,0.259747668752443,0.1624811124707,2.26272483086815,9.7,6.1,84.3
Phasmahyla_guttata,2.98409153412443,0.374605119159731,0.539996001996099,2.0694904129686,12.6,18.1,69.4
Phyllomedusa_burmeisteri,3.77330842696446,0.931409052071502,0.651571310820202,2.19032806407276,24.7,17.3,58
Pithecopus_rohdei,2.9214654418196,0.599158311894613,0.268288056441767,2.05401907348322,20.5,9.2,70.3
Scinax_flavoguttatus,3.12291880107431,0.427866206241726,0.375721569546505,2.31933102528608,13.7,12,74.3
Scinax_brieni,2.32915315806568,0.729633345041968,0.646153999628826,0.953365813394886,31.3,27.7,40.9
Scinax_argyreornatus,3.71127363958115,0.375002143281779,1.06723659980123,2.26903489649815,10.1,28.8,61.1
Scinax_hayii,2.91763035209976,0.298375006933717,0.383672636621716,2.23558270854433,10.2,13.2,76.6
Scinax_hiemalis,1.52397041834877,0.210262300470743,0.215260714874468,1.09844740300356,13.8,14.1,72.1
Scinax_littoralis,4.7490197320298,2.71940491128026,0.991335202308119,1.03827961844143,57.3,20.9,21.9
Scinax_obtriangulatus,2.11004395393537,0.522490559985706,0.446517948749723,1.14103544519994,24.8,21.2,54.1
Trachycephalus_nigromaculatus,2.89758591706862,0.919308062784186,0.347716581778302,1.63056127250613,31.7,12,56.3
Adenomera_bokermanni,2.85201830431059,0.605488955904954,0.472316754821159,1.77421259358448,21.2,16.6,62.2
Adenomera_marmorata,2.68591699643015,0.457345482062635,0.505129790703651,1.72344172366386,17,18.8,64.2
Crossodactylus_aeneus,2.39753203869351,0.248713390956347,0.244458444181913,1.90436020355525,10.4,10.2,79.4
Crossodactylus_caramaschii,2.86354335135794,0.911590819904034,1.02094846809185,0.931004063362056,31.8,35.7,32.5
Cycloramphus_eleutherodactylus,2.50676514787088,0.746754848703022,0.297271496236098,1.46273880293176,29.8,11.9,58.4
Cycloramphus_izecksohni,3.84850069552395,2.62407350689051,0.259457764723124,0.964969423910318,68.2,6.7,25.1
Cycloramphus_lutzorum,3.5107592840302,1.05512319447076,1.23156940634911,1.22406668321032,30.1,35.1,34.9
Ischnocnema_lactea,2.62575212299691,0.753899031303745,0.280185179017514,1.59166791267565,28.7,10.7,60.6
Ischnocnema_nasuta,2.79506504654536,0.802525526120612,0.386118349364985,1.60642117105976,28.7,13.8,57.5
Hylodes_asper,3.20776787522821,0.361893431715001,1.05938773518996,1.78648670832325,11.3,33,55.7
Hylodes_phyllodes,2.63883327718771,0.7872305365991,0.783241278731335,1.06836146185727,29.8,29.7,40.5
Hylodes_nasus,3.06893892205376,0.278472156847448,0.774170764668078,2.01629600053823,9.1,25.2,65.7
Leptodactylus_flavopictus,3.46147113667023,0.531985385468182,0.85804143550262,2.07144431569942,15.4,24.8,59.8
Leptodactylus_notoaktites,2.90254598009874,0.828269725785135,0.669836096114772,1.40444015819884,28.5,23.1,48.4
Macrogenioglottus_alipioi,4.28166410361655,1.09778628478106,1.39738947158103,1.78648834725447,25.6,32.6,41.7
Megaelosia_goeldii,1.87642609384623,0.28240239767264,0.159895684269242,1.43412801190435,15.1,8.5,76.4
Physalaemus_maculiventris,2.64355377298723,0.257233209429059,0.745405732529372,1.6409148310288,9.7,28.2,62.1
Physalaemus_spiniger,4.17538121610866,2.20399110815963,0.989285610976015,0.982104496973013,52.8,23.7,23.5
Proceratophrys_appendiculata,3.17926253780255,0.344141654782376,0.299031545602594,2.53608933741758,10.8,9.4,79.8
Chiasmocleis_leucosticta,3.16266252488521,0.800641676779719,0.901377958829768,1.46064288927572,25.3,28.5,46.2
Rhinella_ornata,1.9304082909414,0.178333248087541,0.218370146100394,1.53370489675347,9.2,11.3,79.4
Cycloramphus_acangatan,2.73979889051891,1.4041166530177,0.740245156191416,0.595437081309798,51.2,27,21.7
Rhinella_hoogmoedi,4.93729231531607,1.64929306018105,1.61590162691726,1.67209762821776,33.4,32.7,33.9
Sphaenorhynchus_caramaschii,3.48170908452792,1.34981494055034,0.853732663539879,1.2781614804377,38.8,24.5,36.7
Proceratophrys_pombali,2.50164122521927,1.60746278354635,0.303529084531389,0.590649357141531,64.3,12.1,23.6
Thoropa_taophora,3.90461495152325,2.60143856691514,0.192121182630872,1.11105520197724,66.6,4.9,28.5
Fritziana_ohausi,2.76421742698843,0.420796419411988,0.207047996763047,2.13637301081339,15.2,7.5,77.3
Aplastodiscus_arildae,2.81267125854759,0.794152092662603,0.251551657333039,1.76696750855194,28.2,8.9,62.8
Phrynomedusa_vanzolinii,1.98783914894919,0.286725556654697,0.124623583019525,1.57649000927497,14.4,6.3,79.3
Cycloramphus_semipalmatus,2.14338946724955,0.480153040485824,0.522842069034726,1.140394357729,22.4,24.4,53.2
Ischnocnema_bolbodactyla,2.36809632195946,0.443379422778791,0.583389752848382,1.34132714633229,18.7,24.6,56.6
Ischnocnema_parva,2.84218527535586,0.594602350849105,0.161009917756209,2.08657300675055,20.9,5.7,73.4
Physalaemus_moreirae,2.61325404830969,1.84740455143849,0.211346998874515,0.554502497996688,70.7,8.1,21.2
Thoropa_miliaris,3.80796372035357,1.09561764293685,0.547934581877299,2.16441149553943,28.8,14.4,56.8
Myersiella_microps,2.93800948164313,0.545124646598659,0.304608900136421,2.08827593490805,18.6,10.4,71.1
Elachistocleis_cesarii,2.23259984859864,1.04039985911125,0.229256576374483,0.962943413112907,46.6,10.3,43.1
Pseudopaludicola_atragula,2.70083896390964,2.59944831807877,0.0372954643831134,0.06409518144775,96.2,1.4,2.4
Pseudopaludicola_murundu,2.42442517012283,1.8554090580544,0.0791178756378507,0.489898236430586,76.5,3.3,20.2
Rhinella_rubescens,3.40554680243628,1.79784636968026,0.274296745364233,1.33340368739179,52.8,8.1,39.2
Ameerega_flavopicta,2.98816200498517,2.14181590580601,0.0339821447799296,0.812363954399235,71.7,1.1,27.2
Hypsiboas_lundii,2.36912425472485,1.0716455583634,0.314944023043678,0.982534673317772,45.2,13.3,41.5
Hypsiboas_goianus,3.39021763006544,3.01971939800414,0.0298295233376896,0.340668708723616,89.1,0.9,10
Dendropsophus_jimi,1.11929402781059,0.439901376866968,0.129795485290713,0.549597165652905,39.3,11.6,49.1
Bokermannohyla_sazimai,1.87153653956618,1.87153653956618,0,0,100,0,0
Pseudis_bolbodactyla,3.60088275100187,1.82719419110299,0.246426963626195,1.52726159627269,50.7,6.8,42.4
Barycholos_ternetzi,3.4816016027443,3.06022824186938,0.0419735863273757,0.379399774547549,87.9,1.2,10.9
Ischnocnema_juipoca,2.41618960458525,1.25027329724923,0.174390573219708,0.991525734116315,51.7,7.2,41
Odontophrynus_cultripes,2.73621154260166,1.83042553240691,0.0388705688287242,0.86691544136603,66.9,1.4,31.7
Ischnocnema_penaxavantinho,2.66883973376815,1.60788159452091,0.0531452050604499,1.00781293418679,60.2,2,37.8
Leptodactylus_sertanejo,3.3017738282189,2.37085535276856,0.044690906927579,0.886227568522767,71.8,1.4,26.8
Physalaemus_feioi,2.76385021680321,1.57545120113922,0.0829023747213809,1.10549664094261,57,3,40
Physalaemus_orophilus,3.863557479284,2.60064173211947,0.0387367079527349,1.22417903921179,67.3,1,31.7
Stereocyclops_palmipes,2.06970480950092,1.60472199867964,0.019476233993812,0.445506576827468,77.5,0.9,21.5
Ololygon_tripui,2.93586228621309,1.18299373911952,0.139978475529772,1.6128900715638,40.3,4.8,54.9
Ololygon_cosenzai,2.51704863928615,1.62334730843023,0.0329581564133667,0.860743174442555,64.5,1.3,34.2
Scinax_rogerioi,3.94397682795132,3.15795908555113,0.233712585008525,0.552305157391666,80.1,5.9,14
Crossodactylus_fransciscanus,3.221506832273,2.57082104337752,0.0594886669839304,0.591197121911552,79.8,1.8,18.4
Proceratophrys_mantiqueira,2.66870712221774,1.53091056934831,0.0268904552942812,1.11090609757514,57.4,1,41.6
Ischnocnema_surda,3.53750781624409,2.4407036940044,0.0323835449544988,1.06442057728519,69,0.9,30.1
Sphaenorhynchus_planicola,3.9662810420646,2.14290206112459,0.79838076081888,1.02499822012113,54,20.1,25.8
Hypsiboas_secedens,3.8047785387208,2.46045703760091,0.47311208440696,0.871209416712935,64.7,12.4,22.9
Scinax_longilineus,2.59403826917382,1.96666238199747,0.0620833007711284,0.565292586405224,75.8,2.4,21.8
Chiasmocleis_carvalhoi,5.04384548322376,2.02206774398374,2.09342829445992,0.928349444780091,40.1,41.5,18.4
Scinax_carnevallii,2.71567861833325,1.76783728849002,0.0349797382596729,0.91286159158356,65.1,1.3,33.6
Scinax_luizotavioi,2.58103643305145,1.93219616908231,0.04983045882808,0.599009805141057,74.9,1.9,23.2
Scinax_machadoi,2.73486900592213,2.08184975510283,0.0617091350982475,0.59131011572105,76.1,2.3,21.6
Scinax_crospedospilus,2.02243437273022,0.588034760291453,0.257966213855391,1.17643339858338,29.1,12.8,58.2
Scinax_cuspidatus,3.81874377231157,1.21094057343115,0.734890821033629,1.8729123778468,31.7,19.2,49
Scinax_eurydice,4.73706287590943,2.08584062428689,0.60525292650109,2.04596932512145,44,12.8,43.2
Ischnocnema_verrucosa,2.87057065571832,1.15955959522902,0.131930347512252,1.57908071297704,40.4,4.6,55
Thoropa_lutzi,2.00172588191303,0.737263489857303,0.155037124169844,1.10942526788588,36.8,7.7,55.4
Thoropa_petropolitana,2.9266777003515,0.39623340144045,0.196450686224039,2.33399361268701,13.5,6.7,79.7
Physalaemus_maximus,3.54797177353176,2.29950643052629,0.0470007922789682,1.2014645507265,64.8,1.3,33.9
Rhinella_margaritifera,4.73763900424881,1.93444202487555,0.548849375906554,2.2543476034667,40.8,11.6,47.6
Gastrotheca_albolineata,2.60134736460958,1.0189589364797,0.289635522973804,1.29275290515608,39.2,11.1,49.7
Brachycephalus_didactylus,2.51903261050095,0.893999293429515,0.2462700126896,1.37876330438183,35.5,9.8,54.7
Brachycephalus_ephippium,3.67521409631152,1.01321654437728,1.04747334277625,1.614524209158,27.6,28.5,43.9
Rhinella_pygmaea,3.31676681043284,1.55120402690051,0.5146833974286,1.25087938610373,46.8,15.5,37.7
Dendrophryniscus_brevipollicatus,2.77832327222441,0.351894201739784,0.250738015214893,2.17569105526973,12.7,9,78.3
Allobates_olfersioides,4.6258861458207,1.84800167863289,0.940656145967867,1.83722832121994,39.9,20.3,39.7
Dendropsophus_branneri,5.13282367417324,2.53766323381863,0.421484454770684,2.17367598558392,49.4,8.2,42.3
Aparasphenodon_brunoi,3.59521605045626,1.07889609897875,0.450704860333242,2.06561509114427,30,12.5,57.5
Aplastodiscus_albofrenatus,2.56108493539733,1.06830465389206,0.256592973001126,1.23618730850415,41.7,10,48.3
Bokermannohyla_alvarengai,4.4342734873711,3.01274034996789,0.177877428055025,1.24365570934818,67.9,4,28
Dendropsophus_anceps,3.81712880526737,1.50353895087049,0.526666335061879,1.786923519335,39.4,13.8,46.8
Dendropsophus_bipunctatus,5.42080825280576,3.1965764264188,0.844788981712736,1.37944284467423,59,15.6,25.4
Bokermannohyla_carvalhoi,2.1519452276273,1.04338465870697,0.301471009239322,0.807089559681006,48.5,14,37.5
Aplastodiscus_cavicola,2.48977526212694,1.169000771328,0.210388070504388,1.11038642029455,47,8.5,44.6
Hypsiboas_cipoensis,2.84232291732072,2.73899559515661,0.0035080819010185,0.0998192402630943,96.4,0.1,3.5
Bokermannohyla_circumdata,2.23875307965771,0.876719635625678,0.37883799719219,0.983195446839846,39.2,16.9,43.9
Bokermannohyla_claresignata,1.30625663912293,0.791786696529131,0.0433382151284352,0.471131727465365,60.6,3.3,36.1
Dendropsophus_giesleri,2.95647587007649,0.936147001897421,0.430675901734036,1.58965296644504,31.7,14.6,53.8
Scinax_pinima,2.90801027734933,2.85882875023593,0.00145934419411107,0.0477221829192878,98.3,0.1,1.6
Bokermannohyla_martinsi,3.81772250002595,2.68951838609023,0.0350965791740361,1.09310753476168,70.4,0.9,28.6
Dendropsophus_meridianus,2.8448704422589,1.09912291561647,0.510742749082843,1.23500477755959,38.6,18,43.4
Bokermannohyla_nanuzae,3.98100670187167,2.95354396238084,0.0889414278799348,0.938521311610893,74.2,2.2,23.6
Hypsiboas_polytaenius,2.92381532652642,1.57088085490106,0.166167283950666,1.1867671876747,53.7,5.7,40.6
Dendropsophus_pseudomeridianus,2.8875170857303,1.36108636768553,0.540810707134624,0.985620010910153,47.1,18.7,34.1
Bokermannohyla_saxicola,4.60588940669033,3.19603071028003,0.255049224727349,1.15480947168295,69.4,5.5,25.1
Phasmahyla_jandaia,3.64883791246996,2.68044144931626,0.00788109652291735,0.960515366630781,73.5,0.2,26.3
Phrynomedusa_marginata,3.00972150223574,0.905100104128346,0.508171605087303,1.59644979302009,30.1,16.9,53
Pithecopus_megacephalus,2.71960584621564,2.55128902636859,0.00301873375002616,0.165298086097022,93.8,0.1,6.1
Scinax_albicans,2.56108493539733,1.06830465389206,0.256592973001126,1.23618730850415,41.7,10,48.3
Scinax_caldarum,2.69014730519853,1.79097872838127,0.0744448649341213,0.824723711883142,66.6,2.8,30.7
Scinax_canastrensis,1.87153653956618,1.87153653956618,0,0,100,0,0
Scinax_cardosoi,2.59355058130086,0.680937509199156,0.181257289379753,1.73135578272195,26.3,7,66.8
Scinax_humilis,2.46926618020051,0.723859073104502,0.175113406486964,1.57029370060904,29.3,7.1,63.6
Scinax_littoreus,3.08548822618177,1.2905834805261,0.668003720818062,1.1269010248376,41.8,21.6,36.5
Scinax_similis,2.7826337639212,0.832301631270147,0.466134919838456,1.4841972128126,29.9,16.8,53.3
Scinax_trapicheiroi,2.12412827650732,0.716709968105902,0.172604122292924,1.23481418610849,33.7,8.1,58.1
Sphaenorhynchus_orophilus,2.45605262903741,0.560330944443283,0.32111372280282,1.5746079617913,22.8,13.1,64.1
Sphaenorhynchus_prasinus,4.58757538571367,2.35943326442461,0.247918232832919,1.98022388845614,51.4,5.4,43.2
Xenohyla_truncata,3.33954549401689,1.68638884367786,0.587541179611701,1.06561547072733,50.5,17.6,31.9
Crossodactylus_bokermanni,2.90801027734933,2.85882875023593,0.00145934419411107,0.0477221829192878,98.3,0.1,1.6
Crossodactylus_gaudichaudii,2.62427634183814,0.419462371673233,0.102156526135908,2.102657444029,16,3.9,80.1
Cycloramphus_boraceiensis,2.72173371134545,0.349775857041121,0.146820497715556,2.22513735658877,12.9,5.4,81.8
Cycloramphus_fuliginosus,3.98100024709599,1.84884143712746,0.68947422133729,1.44268458863124,46.4,17.3,36.2
Ischnocnema_erythromera,1.70060349925148,0.584305435181279,0.00405121927412654,1.11224684479607,34.4,0.2,65.4
Ischnocnema_venancioi,1.47172803843614,0.664311503406761,0.0244115305311767,0.783005004498198,45.1,1.7,53.2
Leptodactylus_camaquara,2.84232291732072,2.73899559515661,0.0035080819010185,0.0998192402630943,96.4,0.1,3.5
Euparkerella_brasiliensis,2.23700859983454,0.781004954886383,0.131695016934795,1.32430862801337,34.9,5.9,59.2
Euparkerella_cochranae,2.34880806098571,0.808296652200243,0.242557481375723,1.29795392740974,34.4,10.3,55.3
Hylodes_otavioi,2.90801027734933,2.85882875023593,0.00145934419411107,0.0477221829192878,98.3,0.1,1.6
Hylodes_lateristrigatus,2.85838476194562,0.5649789441216,0.249297618599738,2.04410819922428,19.8,8.7,71.5
Leptodactylus_cunicularius,2.53473847653614,1.880154365596,0.0563957841456115,0.598188326794529,74.2,2.2,23.6
Leptodactylus_natalensis,5.24214797816099,2.71103266638994,0.919478176631926,1.61163713513912,51.7,17.5,30.7
Leptodactylus_spixi,4.70651016467866,1.90984601692336,0.559250835872809,2.23741331188249,40.6,11.9,47.5
Physalaemus_obtectus,3.95939735888149,2.68652800065881,0.174717702212247,1.09815165601043,67.9,4.4,27.7
Physalaemus_deimaticus,2.90801027734933,2.85882875023593,0.00145934419411107,0.0477221829192878,98.3,0.1,1.6
Physalaemus_evangelistai,4.31141129382219,3.05597884813618,0.120451633827553,1.13498081185845,70.9,2.8,26.3
Physalaemus_signifer,3.96228791378376,1.50205675105649,0.931918202618569,1.52831296010871,37.9,23.5,38.6
Proceratophrys_cururu,2.90801027734933,2.85882875023593,0.00145934419411107,0.0477221829192878,98.3,0.1,1.6
Proceratophrys_fryi,2.60602599229299,1.24379713933252,0.174496528094753,1.18773232486572,47.7,6.7,45.6
Pseudopaludicola_mineira,2.90801027734933,2.85882875023593,0.00145934419411107,0.0477221829192878,98.3,0.1,1.6
Proceratophrys_melanopogon,2.46773609749811,0.607370798276392,0.484989557298719,1.375375741923,24.6,19.7,55.7
Proceratophrys_schirchi,4.05935551314549,1.88838186529842,0.790907435142011,1.38006621270506,46.5,19.5,34
Thoropa_megatympanum,3.99131867451045,2.8215427000125,0.0689069241078669,1.10086905039009,70.7,1.7,27.6
Zachaenus_parvulus,1.85641946454579,0.966831956124641,0.16809791238109,0.72148959604006,52.1,9.1,38.9
Chiasmocleis_atlantica,2.43841198994548,0.49557726808405,0.190475066982106,1.75235965487933,20.3,7.8,71.9
Arcovomer_passarellii,3.33029058073018,1.11928656325754,0.768453749420492,1.44255026805215,33.6,23.1,43.3
Stereocyclops_incrassatus,4.16880806225893,1.77269020520211,0.445179624538736,1.95093823251808,42.5,10.7,46.8
Stereocyclops_parkeri,3.04783508914373,1.34458353768687,0.505726255219928,1.19752529623693,44.1,16.6,39.3
Rhinella_pombali,3.09520661235689,1.96658682715708,0.0888862914317001,1.0397334937681,63.5,2.9,33.6
Scinax_curicica,2.5453405900773,2.32387373234746,0.00586481638861338,0.21560204134122,91.3,0.2,8.5
Gastrotheca_ernestoi,1.77180924035534,0.553492507982282,0.126478226270177,1.09183850610289,31.2,7.1,61.6
Gastrotheca_fulvorufa,5.38375575614435,2.7659833039118,1.76670665570065,0.851065796531903,51.4,32.8,15.8
Sphaenorhynchus_pauloalvini,3.85585358957514,2.98712025064569,0.164569173080266,0.704164165849179,77.5,4.3,18.3
Rhinella_crucifer,5.9937482057582,3.74811434626762,0.57787344573147,1.66776041375912,62.5,9.6,27.8
Rhinella_jimi,5.42530746641152,2.95088518325014,0.376981592158571,2.09744069100281,54.4,6.9,38.7
Dendrophryniscus_carvalhoi,2.54701038566984,2.38515730334045,0.00602493632726223,0.155828146002129,93.6,0.2,6.1
Gastrotheca_fissipes,6.01041653863054,3.98466695396596,0.415042725283024,1.61070685938155,66.3,6.9,26.8
Dendropsophus_haddadi,5.42164454573789,3.50482847828379,0.846643943602164,1.07017212385193,64.6,15.6,19.7
Phasmahyla_exilis,3.8871968669284,3.03937818598203,0.180423900315203,0.667394780631174,78.2,4.6,17.2
Phyllodytes_kautskyi,5.08749949559078,3.19946059979851,0.849811986919719,1.03822690887255,62.9,16.7,20.4
Phyllodytes_luteolus,5.78515883932972,3.56896644202578,0.743747071246758,1.47244532605718,61.7,12.9,25.5
Scinax_agilis,4.95879524917293,3.214541608273,0.879293971238477,0.864959669661451,64.8,17.7,17.4
Sphaenorhynchus_palustris,4.98246625585844,3.02031772047802,0.606899157291806,1.35524937808862,60.6,12.2,27.2
Physalaemus_aguirrei,3.89011763493836,2.23905299959414,0.496454734830974,1.15460990051324,57.6,12.8,29.7
Physalaemus_crombiei,4.62263490097907,2.71248978436364,0.687588938328543,1.22255617828688,58.7,14.9,26.4
Proceratophrys_laticeps,4.97906474174205,2.98108432003138,0.789178641092528,1.20880178061814,59.9,15.8,24.3
Chiasmocleis_capixaba,3.70831643591916,2.93069098620792,0.118186751598096,0.65943869811314,79,3.2,17.8
Chiasmocleis_schubarti,4.61668215204311,2.48785552584963,0.276300428341439,1.85252619785204,53.9,6,40.1
Dasypops_schirchi,4.49141877408327,3.66537897860014,0.262115355085076,0.563924440398049,81.6,5.8,12.6
Pipa_carvalhoi,5.6851940542973,3.36741297803607,0.299122312468443,2.01865876379279,59.2,5.3,35.5
Hypsiboas_pombali,5.87410808832633,4.24867954187391,0.391431932066489,1.23399661438593,72.3,6.7,21
Adenomera_thomei,4.45422832303524,2.31454087278229,1.26866183858526,0.871025611667678,52,28.5,19.6
Lithobates_palmipes,6.67094834606494,5.39954746407521,0.241716309021231,1.02968457296849,80.9,3.6,15.4
Leptodactylus_mystaceus,8.13815459754727,6.53831711977599,0.449348059320391,1.1504894184509,80.3,5.5,14.1
Rhinella_ocellata,2.57647767755868,2.57647767755868,0,0,100,0,0
Dendropsophus_cruzi,3.84047839000354,3.67329578908578,0.0553672759923333,0.111815324925421,95.6,1.4,2.9
Pleurodema_alium,6.96780994109843,6.88722130921233,0.00326506762380815,0.0773235642622891,98.8,0,1.1
Proceratophrys_renalis,6.63693556050264,3.86533007128597,0.282726885050058,2.48887860416661,58.2,4.3,37.5
Physalaemus_kroyeri,6.42686272702589,4.22443103019346,0.184727161652064,2.01770453518036,65.7,2.9,31.4
Corythomantis_greeningi,5.46804035968298,4.13856745974527,0.146746171974894,1.18272672796282,75.7,2.7,21.6
Bokermannohyla_pseudopseudis,3.02016336044544,2.84782194527713,0.0172813635281133,0.1550600516402,94.3,0.6,5.1
Dendropsophus_soaresi,5.97671265562899,4.62274796752473,0.0850479612980258,1.26891672680623,77.3,1.4,21.2
Pseudis_fusca,5.83948496605754,5.44022109468014,0.152947082342365,0.246316789035037,93.2,2.6,4.2
Scinax_pachycrus,5.74780889617861,4.17652268601638,0.108250165738533,1.4630360444237,72.7,1.9,25.5
Leptodactylus_caatingae,3.99149091052431,3.23188436642402,0.119479390137107,0.640127153963179,81,3,16
Leptodactylus_troglodytes,7.61834712424987,4.72459637179888,0.272914973919951,2.62083577853103,62,3.6,34.4
Odontophrynus_carvalhoi,5.99542353988825,4.24989321855604,0.0968078539023742,1.64872246742984,70.9,1.6,27.5
