Species,Bio01_range_past,Bio04_range_past,Bio07_range_past,Bio11_range_past,Bio15_range_past,Bio17_range_past,Bio01_range_present,Bio04_range_present,Bio07_range_present,Bio11_range_present,Bio15_range_present,Bio17_range_present
Dacnis cayana,6.74375,252.24625,6.675,9.70025,42.929,180.15,124.99163369321,2858.89492528057,144.988848051772,145.99149537536,618.997790545019,3406.06978306753
Dacnis flaviventer,15.63525,143.702,4.175,16.14175,87.84525,812.75,326.95614538111,1989.83444116018,167.984824276825,338.96421605237,1010.88759591668,17074.1080096856
Dacnis lineata,17.752,143.702,4.15,17.475,81.7655,813.825,337.98412777282,1970.84098790129,175.984545451713,348.97925313787,847.958196649154,17074.1080096856
Dacnis nigripes,6.754,156.70225,4.125,8.6,57.13375,268.125,163.97938691863,2425.95470127577,141.997072940139,171.98691220196,710.977565642314,4817.40965201386
Daptrius ater,17.752,143.702,4.275,17.70825,81.7655,815.15,341.98384911675,1979.82956539578,175.984684675149,350.98008859831,847.958196649154,17105.3005131536
Deconychura longicauda,3.87925,97.14025,2.9,4.4165,49.00425,378.625,164.98648800107,1131.83923355086,113.995542027741,156.98760252788,680.952897112538,7657.16193772921
Deconychura pallida,15.69575,149.1005,4.35,16.3835,75.6375,804.1,330.9848244133,2181.9058739901,176.980506332762,342.98371066128,838.93231669407,24877.8306530693
Dendrexetastes rufigula,14.47275,129.252,3.925,14.55,76.44625,806.925,337.98412777282,1971.89736937247,133.992619509188,342.98371066128,847.958196649154,17036.117810246
Dendrocincla merula,11.746,128.70625,4,10.65025,83.82925,809.375,331.95558822007,1971.89736937247,134.998885758809,338.95322058305,846.948589834471,15884.9976079092
Dendrocincla turdina,7.5855,261.128,7.2,9.9665,78.49725,403.6,174.97604518312,3240.92999209329,165.996658302553,183.98649465682,822.985651402446,6365.68157516647
Dendrocolaptes certhia,16.69575,149.1005,4.375,16.55025,85.78425,816.275,337.98412777282,2244.87136073595,164.987747021157,344.98245704362,847.958196649154,17090.3038554194
Dendrocolaptes hoffmannsi,2.20825,84.91825,3.5,2.71675,40.5405,246.675,74.9894159967298,1311.93358538355,100.997632271067,76.9887198144802,484.983285864568,3056.04101238933
Dendrocolaptes platyrostris,10.98525,394.224,11.625,14.60825,102.09,424.25,207.97994446042,4348.97272532766,197.998886436587,222.98537986103,1100.96292796328,6465.72647186985
Dendrocygna viduata,18.0875,599.393,16.9,22.39175,114.15975,899.675,320.9689358537,5843.86868873433,259.996519528421,356.96962591772,1122.97282911111,32616.6779284692
Dendroplex kienerii,1.60625,88.7725,2.425,2.125,56.52275,624.375,118.98773962558,1072.95806880325,75.9984665643868,115.98773988039,563.017413716014,7569.17897398888
Dendroplex picus,20.008,190.378,5.55,20.81675,104.62425,823.975,347.98426734473,2425.90991613015,175.984823914,355.98245696146,1093.96320351072,21591.5099755956
Deroptyus accipitrinus,9.04375,115.166,3.4,8.5335,78.402,809.925,194.98216713399,1172.98356272229,129.998050519301,187.98342070429,846.963071352861,17090.3038554194
Dichrozona cincta,14.6875,113.988,3.175,16.14175,68.67825,779.825,337.98036697609,1716.85516665355,130.982036331981,348.97925313787,838.93231669407,17036.117810246
Diglossa major,2.7355,22.87525,0.9,3.03325,32.1175,275.975,172.98871770702,1107.85234187158,68.9935899732816,159.99094634181,599.93663291627,8077.78467144608
Diopsittaca cumanensis,10.258,233.3195,6.2,11.49975,95.03175,401.3,287.95738601154,2975.88137092942,158.998050233689,294.95655026084,1068.94884687131,4667.75019990339
Diopsittaca nobilis,4.70625,92.14825,2.625,4.66675,52.99,383.3,175.99233882127,1131.83923355086,113.995542027741,168.99219954982,686.934936746579,8384.8874524244
Discosura langsdorffi,9.842,182.3505,5.05,9.9585,75.5375,786.425,306.96796647412,2185.93217047956,121.998328450238,310.96977677022,774.981742589319,16854.288794744
Discosura longicaudus,7.44575,161.26475,4.675,9.23325,91.85175,700.5,202.97492831764,2066.93869766387,139.998467838272,219.97548489022,966.956645081091,12383.6014911208
Diuca diuca,12.3335,219.7275,6.65,11.68325,93.6115,244.875,249.96962563749,3490.74572510569,127.987200955273,241.97171451342,1018.01363089231,3088.22462609698
Dolichonyx oryzivorus,7.85225,426.03375,12.225,11.89975,57.67125,229.3,162.97756927514,4227.98217032055,116.996239360383,174.97854449811,641.996106603837,3447.03364239175
Donacobius atricapilla,16.119,426.38175,12.525,17.292,90.38225,972.15,343.98203838429,4279.96130072205,195.999164680114,353.98231778002,1045.94344531382,21591.5087226591
Donacospiza albifrons,11.4935,478.06,13.15,16.7085,75.789,389.675,176.97994406159,4514.00683074249,202.991790231412,194.99387444844,800.981876970077,6192.71044438706
Doryfera johannae,13.44575,109.9485,3.225,12.7585,85.78425,622,322.96545872905,1259.82128386104,68.9966563659487,324.96587604461,817.982029377317,16998.2938203984
Dromococcyx pavoninus,18.42275,386.9715,11.25,19.62525,75.015,615.8,341.98384911675,4028.93594288946,180.999025768615,353.98231778002,813.958622566387,12361.6132024167
Drymophila devillei,15.85425,129.252,3.975,16.31675,65.0525,616.05,332.98329177694,1971.89736937247,123.982454800199,344.98134251622,838.93231669407,15922.8215977568
Drymophila ferruginea,7.052,196.50075,5.075,9.25,73.57025,330.7,169.97841137808,2690.94580789969,145.996516010967,182.98705164599,790.971570310472,5075.51750665209
Drymophila genei,3.9705,37.7885,0.875,4.4585,29.46225,112.45,168.97980398111,1162.91753987503,115.997077961895,170.98607543982,640.942798065962,3112.72205894192
Drymophila malura,6.5375,273.3475,7.475,7.883,79.3615,399.425,164.98105902839,3062.9539306324,167.995547320338,164.98788766769,822.985651402446,6253.73732725048
Drymophila ochropyga,7.20425,203.83825,4.95,9.558,74.5395,352.575,174.97604518312,2455.92610033009,139.993595025397,178.98774457014,796.99637787461,5992.67345475785
Drymophila rubricollis,6.85825,167.727,4.7,7.57475,68.02725,374.15,157.9864935584,2197.93641743183,136.988591545305,157.98176303953,674.009319798318,6036.74233521439
Drymophila squamata,6.66275,191.2935,4.95,8.68325,71.823,330.6,179.97813389526,2767.90657938473,146.996656230452,188.98677332253,791.948714736382,5105.57134134203
Drymornis bridgesii,16.8835,427.08325,11.85,19.9245,102.839,339.475,333.9768755255,4354.08056782197,189.991508490504,350.97687542401,1074.0041445741,4418.03967191603
Dysithamnus leucostictus,11.63325,53.23525,1.375,11.05025,77.0785,584.675,328.96434383077,1290.81824960327,118.993591304728,327.96476138675,1009.87798910199,15827.8576324298
Dysithamnus plumbeus,2.979,64.34375,1.825,3.475,50.66475,160.975,121.99889732547,1240.94391656072,119.99846794049,122.99903654772,789.949122166216,4092.94395827001
Dysithamnus stictothorax,7.05825,213.997,5.75,9.04975,80.14175,409,169.97966433648,2772.92679189143,155.998190586992,174.98663301003,797.998323440328,6365.72521454048
Dysithamnus xanthopterus,5.429,133.92375,3.3,6.85,60.863,277.3,168.97980398111,2194.86441692286,132.984969667621,170.98607543982,722.981473453984,4901.57900114511
Elaenia albiceps,22.36875,669.887,18.675,25.8415,111.82925,1277.525,347.98426734473,6379.88332886681,290.992059354573,352.97813199328,1248.93424589704,32746.9687976327
Elaenia chiriquensis,23.031,363.8765,9.975,26.767,107.33825,1276.075,347.983010307,4425.86034430017,246.994842454105,354.97854958348,1251.91447200475,32746.9687976327
Elaenia cristata,11.5165,134.95025,3.8,11.7335,83.96325,582.275,275.95029189223,1948.95307552972,147.998188459541,284.94778506829,1068.94884687131,11353.7290786416
Elaenia dayi,1.298,20.9005,0.525,1.5915,30.63225,204.1,180.97966415075,1020.85969210752,48.9974933388799,166.98147458278,559.960299043591,10645.6571952884
Elaenia mesoleuca,9.05,369.094,10.325,13.1835,91.409,423.825,181.98036114214,3872.97018457705,182.000000770782,194.98649318541,949.970732026386,6456.71503774644
Elaenia olivina,3.66275,43.41025,1.3,3.66625,61.46575,548.975,187.9770172415,1125.84426097846,68.9966563659487,172.97910664205,694.977288216395,12002.5850473546
Elaenia parvirostris,22.344,570.934,16.325,26.2005,111.82925,1277.525,328.96713013725,5961.84917836355,263.991784420588,371.99108332215,1248.93424589704,32746.9687976327
Elaenia pelzelni,2.26275,88.7725,2.525,2.725,60.28675,664.05,56.9951217010198,1037.97521361109,75.9984665643868,54.9954004907199,633.988863934412,7584.2016697246
Elaenia ruficeps,7.244,107.04325,3.1,7.11675,68.371,671.65,207.99052538535,1130.96571829347,115.998885341801,201.99094326873,764.984963267852,11157.720031618
Elaenia sordida,8.51475,360.69,10.125,11.825,89.739,423.825,182.97924688718,4012.94287506934,177.994711260552,202.9852395276,930.970322098195,6456.71503774644
Elaenia spectabilis,19.2875,488.1045,13.975,23.46675,104.62425,823.975,332.96935909769,4934.92618878899,228.996101772236,356.96962591772,1093.96320351072,17151.3019033665
Elanoides forficatus,21.59975,402.87425,11.675,22.43325,116.3505,1305.125,347.98426734473,4433.80017678861,204.998885487045,355.98245696146,1208.88424822432,32744.9459579807
Electron platyrhynchum,14.694,150.0655,4.425,16.14175,74.02575,807.825,337.98036697609,2266.89403849286,128.980644400124,348.97925313787,838.93231669407,17036.117810246
Eleoscytalopus indigoticus,7.23325,247.432,6.6,9.29975,78.26875,382.125,169.97966433648,3021.92744616414,155.998606559312,174.98663301003,822.985651402446,6342.65186875431
Eleoscytalopus psychopompus,1.6855,19.357,0.5,1.875,21.13825,208.35,61.9930275516999,786.94229340674,88.9928893112126,72.99163438201,399.977982483801,3467.8478232371
Eleothreptus anomalus,20.63725,431.1095,11.9,24.15025,110.0795,425.7,296.97785302522,4685.82108817757,222.980785851238,319.9817510172,1229.93383596884,6475.71588406973
Eleothreptus candicans,6.81225,257.62225,6.9,8.1415,73.52975,335.875,153.9954134337,2838.96213162565,94.9966582398012,170.99624847481,782.990535497101,5232.91474687037
Emberizoides herbicola,15.0085,486.20875,14.1,17.35025,89.70575,1276.075,323.96728000394,4758.98217985095,213.999721510299,345.96477372597,952.950958134096,32736.9793854328
Emberizoides ypiranganus,7.89775,269.05775,8.3,9.24975,61.9175,326,134.99610883256,3014.97611379998,166.988731025367,129.98885839503,675.999439034775,5027.87992432116
Embernagra longicauda,3.58325,64.565,1.35,4.3665,35.0515,57.825,130.9905314567,994.97057172093,46.005160111054,138.99345362885,678.022042667999,1765.27148889243
Embernagra platensis,20.63725,595.53375,16,24.117,111.82925,425.7,338.97645765016,5811.90596992065,260.985252855796,378.97590050586,1248.93424589704,6475.71588406973
Empidonax alnorum,23.242,435.61875,12.4,27.85025,108.52825,1275.25,343.98203838429,5028.85809445772,247.990664111718,374.99790556466,1300.93298387643,32746.9687976327
Empidonomus varius,23.031,486.1015,13.975,26.9335,108.77975,623.5,331.97757451213,4945.96728244367,246.994981692956,356.97868876492,1248.93424589704,11363.7184908415
Epinecrophylla amazonica,1.75425,37.94925,1.575,2.142,44.06725,461.55,70.9885801052496,531.975912633967,77.9980490336268,73.9881629332904,476.992478458252,4980.14710954881
Epinecrophylla gutturalis,3.87925,97.14025,2.9,4.4165,49.00425,324.925,175.99233882127,1116.85888053463,113.995542027741,166.99345316748,670.949279573822,8190.7445978389
Epinecrophylla haematonota,11.746,126.48825,3.55,10.5835,85.78425,809.375,328.95196710582,1297.89222233267,87.9908083512168,338.95322058305,817.982029377317,16998.2938203984
Epinecrophylla hoffmannsi,1.9795,84.91825,2.875,2.34175,39.37775,239,74.9894159967298,1012.95708987973,99.9966577339208,76.9887198144802,460.004457553505,3038.87462675786
Epinecrophylla leucophthalma,9.444,96.04575,2.9,10.15025,74.02575,650.275,324.9561454337,1467.97341684672,99.9980490234328,336.95558872811,743.99220148838,9392.6365490095
Eubucco richardsoni,1.723,43.28675,1.425,2.1165,30.514,381.275,56.9944288510201,510.009739324118,49.9955411811435,60.99428950018,324.981480104485,6181.65684280002
Euchrepomis callinota,16.63125,74.85425,1.975,17.05825,93.3675,1271.875,326.96768765945,2588.55230560602,159.979668678172,327.96852309656,1190.84860134818,32719.865729622
Euchrepomis humeralis,9.842,71.53875,2.125,9.9585,67.06775,794.525,315.95433516841,1199.91590068553,75.9966586627528,328.95503193031,646.958634448265,16782.315981884
Euchrepomis spodioptila,9.1645,125.9425,3.55,8.2835,79.08875,691.625,228.99818699672,1279.91976050819,113.995542027741,222.99902270067,845.948584980256,14799.6884002211
Eudocimus ruber,10.74575,285.8445,7.7,12.52525,90.01575,403.375,318.96573089887,3321.88037899317,162.996934090492,314.96809996782,1041.96293437538,7201.38072071681
Eudromia formosa,9.3375,219.311,6.325,10.625,38.97025,40.25,168.97979721629,2403.00654401259,89.997354440681,177.98188689628,649.988159591207,1201.00812823357
Eupetomena macroura,15.0665,313.712,8.775,15.56675,99.856,424.25,307.0004212733,3677.96267999483,178.999582567077,312.99958536624,1100.96292796328,6465.72647186985
Euphonia cayennensis,3.97725,89.3905,2.65,4.5,48.817,366.975,175.99233882127,1206.87700280843,116.995820678028,166.99345316748,686.934936746579,8465.89024911776
Euphonia chalybea,7.50825,237.3425,7.025,8.683,71.29725,374.15,161.98663265506,3062.9539306324,167.995547320338,162.98677302311,706.002773638007,6036.74233521439
Euphonia chlorotica,19.2875,560.42125,15.65,23.46675,103.1725,717.775,341.95572779198,5970.88357940267,264.996659646973,356.96962591772,1186.90361218841,12422.6112503638
Euphonia chrysopasta,19.0665,149.1005,4.375,19.2335,94.03625,809.375,337.98412777282,2522.55759436215,172.984406024862,348.97925313787,1161.86824085971,17134.1882475557
Euphonia cyanocephala,22.1435,514.559,14.625,26.09175,111.82925,1300.675,343.97925207781,5544.90915310386,254.983285788542,352.97813199328,1247.92380299914,32746.9687976327
Euphonia finschi,3.87925,92.14825,2.625,4.4165,47.67075,321.025,165.9916432356,1131.83923355086,113.995542027741,152.99206117497,670.949279573822,5333.40247376295
Euphonia laniirostris,16.69575,192.75025,5.575,17.467,126.3505,1167.35,341.98384911675,2769.87538156071,176.98482393,351.98190018982,1208.88424822432,32680.4190366419
Euphonia pectoralis,9.4,307.1895,8.775,12.3,81.6645,416.55,184.98091971354,3664.92831804073,178.997355316628,204.98663334885,822.985651402446,6404.72842392278
Euphonia plumbea,6.44975,105.4025,3.15,5.88325,79.08875,683.325,189.9778513946,1145.94273762561,112.995960053465,181.98035985006,802.967807554444,12177.6147303982
Euphonia rufiventris,17.752,149.1005,4.375,17.475,81.7655,812.75,337.98036697609,2190.89445148459,142.983151368127,348.97925313787,844.969230415896,17074.1080096856
Euphonia violacea,10.148,363.01075,10.325,13.3915,92.94875,683.675,201.97729377651,4065.94695444873,188.998050483847,218.98328610835,1027.98690294905,12418.6116696627
Euphonia xanthogaster,14.804,192.2135,5.45,15.05025,87.84525,1149.8,341.98384911675,2258.93440731352,150.983848220704,351.98190018982,1035.87728739954,32570.4212644917
Eupsittula aurea,16.13075,380.38275,11.025,19.875,95.03175,347.325,287.95738601154,4063.96506306652,190.998051607836,294.95655026084,1068.94884687131,5164.60065354552
Eupsittula cactorum,5.9645,115.4445,3.475,7.2415,80.62625,179.25,145.99038243178,1794.96255598149,144.998047403773,154.98996416741,1068.94884687131,4192.98885497339
Eupsittula pertinax,10.6295,128.91325,3.85,10.40025,68.52225,538.9,316.96670689326,1416.91029901269,130.997353211474,314.96809996782,974.961134725256,11033.7016522021
Euscarthmus meloryphus,19.2875,549.07475,15.55,23.46675,104.87575,723.025,320.9689358537,5490.89217907817,257.992757993339,356.96962591772,1119.96333789148,10098.2329406598
Euscarthmus rufomarginatus,6.24575,275.663,7.725,7.52525,63.84675,290.275,148.99359491794,3004.9544668118,154.999165498327,163.99415199111,784.969770164958,3582.72996998237
Falco rufigularis,7.044,222.22625,5.925,9.71675,73.69125,254.45,232.0054337076,2848.95567168921,138.997908421901,226.00682650193,879.860340287375,4637.73641337258
Florisuga fusca,7.129,343.11925,9.925,10.29175,85.1615,383.375,174.97604518312,3835.94267567792,187.994712472181,176.98621502653,848.992187208208,5541.82421693685
Florisuga mellivora,1.3795,28.01025,0.775,1.2,25.50225,206.625,150.97283360328,630.951929293779,98.9877423433862,149.97339085586,384.991372495712,3518.64616100164
Fluvicola albiventer,18.0875,504.7195,14.425,22.39175,104.28375,701.3,341.95572779198,5438.93004444435,246.997770539004,356.96962591772,1119.96333789148,8974.62391306404
Fluvicola nengeta,10.98525,348.61675,9.875,14.2415,99.33425,614.9,316.98927701127,3943.91270124911,182.99958266066,321.9874661496,1100.96292796328,24955.0245467502
Fluvicola pica,10.6295,136.35125,3.975,10.40025,84.43125,1155.075,316.96670689326,1417.92854509919,130.99749257091,314.96809996782,1045.94344531382,32660.3931300324
Formicarius colma,15.62475,336.67325,9.05,15.28325,83.16275,815.15,343.98329302653,3705.8645930248,173.996796128779,348.97925313787,880.995550255301,17105.3005131536
Formicivora acutirostris,1.48175,53.841,1.475,1.95,17.84825,43.25,88.9873230273402,1067.89281629581,90.990103825551,82.9953935101003,379.991365140934,3146.58668877611
Formicivora erythronotos,0.341750000000001,3.72524999999999,0.100000000000001,0.41675,15.0375,66.85,154.98621505452,630.9797352753,107.993739092918,157.98649413,487.98818091259,2590.760354222
Formicivora grantsaui,0.475249999999999,15.3585,0.0750000000000002,0.541499999999999,22.65075,41.575,108.99010429277,374.99927739773,28.000421236913,109.98982588307,483.011292920987,1024.22238085073
Formicivora grisea,11.3165,186.05925,5.1,10.83325,96.6205,709.475,265.98621157409,2198.95376167726,147.998188459541,262.98481844619,1068.94884687131,12422.6112503638
Formicivora iheringi,2.9815,34.1955,0.850000000000001,3.34975,57.29325,169.875,114.99066113806,727.93574089285,93.0008415550501,112.99107893179,851.977279534735,4139.98842979149
Formicivora melanogaster,15.9705,259.10425,7.425,19.2335,95.03175,347.325,246.98648538223,3358.95810719335,182.998189422943,264.98676529772,1068.94884687131,4192.98885497339
Formicivora paludicola,0.572750000000003,8.42500000000001,0.15,0.40025,0.0522500000000008,4.625,83.0052912639899,684.96162763899,97.9899836864232,82.0050130707,393.955173907776,3160.57882599922
Formicivora rufa,14.62725,330.3445,9.6,15.11675,95.03175,401.3,347.98426734473,3680.94778282705,175.999164959503,348.98273456133,1068.94884687131,6674.29615753916
Formicivora serrana,4.01875,66.044,1.5,4.7335,29.0725,87.875,174.97604518312,1048.95698635322,115.996659941342,175.98273443097,648.947396672639,2258.74287120229
Forpus modestus,14.93725,154.47175,4.575,15.1335,81.7655,892.375,333.98287407962,2266.89403849286,159.984266350428,344.98245704362,838.93231669407,17036.117810246
Forpus passerinus,5.64175,123.23925,3.7,5.28375,66.7185,399.475,316.96670689326,1328.8767309716,130.997353211474,314.96809996782,871.955978673696,5817.39805752845
Forpus xanthopterygius,17.63725,399.25675,11.75,17.9,104.62425,823.975,332.96796417894,4175.97146541442,193.999165074289,331.9690798682,1093.96320351072,17151.3019033665
Frederickena unduliger,12.27125,88.45275,2.625,13.38325,60.99725,747.025,325.98412824126,1434.91491539688,97.9919233713588,339.98315378009,838.93231669407,17036.117810246
Frederickena viridis,5.0625,97.14025,2.9,4.6165,53.01675,440.9,175.99233882127,1131.83923355086,113.995542027741,167.99331385545,686.934936746579,8519.51783707305
Fulica armillata,21.35825,531.4195,15.15,22.55825,115.8565,797.95,465.98788456626,6800.53532787591,285.972139103416,512.99094579261,1352.97604446322,28487.9999128589
Fulica leucoptera,24.04775,568.69125,15.775,25.7665,108.3975,799.2,483.98913868231,7306.94334352273,273.976592480498,528.99219940287,1421.9548587292,19990.3816342981
Fulica rufifrons,15.423,550.007,15.425,15.73325,111.79275,357.375,463.98927738055,7728.85348954631,258.974366005025,530.97020126318,1325.94402014703,12021.4486291077
Furnarius cristatus,16.76675,303.27325,8.6,17.65825,69.9,117.675,277.96948632786,4492.69331676036,145.98356325704,285.97227143465,797.018923522215,1397.03249116912
Furnarius figulus,8.46425,183.93725,4.925,10.3335,86.7015,315.4,207.97994446042,2328.96686896822,145.999025320046,222.98537986103,1068.94884687131,4192.98885497339
Furnarius leucopus,16.41425,203.43075,5.875,16.7835,104.62425,704.475,341.95572779198,2714.94042379376,170.992342923584,349.95433502829,1092.96807821443,17151.3019033665
Furnarius minor,10.569,88.7725,2.525,10.65025,51.5285,570.175,247.97771147161,1037.97521361109,75.9984665643868,252.97757203615,599.973679436568,15129.9554013007
Furnarius rufus,22.977,627.4665,17.25,27.058,108.77975,424.25,322.99763156425,5971.87117989122,275.996656720918,366.99915932813,1297.95275776872,6475.71588406973
Galbula albirostris,5.29175,98.82325,2.9,4.6165,78.552,705.2,190.98063835575,1131.83923355086,113.995542027741,180.98147415569,794.964325642983,12269.6031673957
Galbula cyanicollis,2.81075,88.12175,2.775,2.54175,74.91575,679.55,107.9901101324,1152.96071540864,136.997911878867,107.98997080615,771.001949222851,8102.20752448672
Galbula dea,12.85225,115.166,3.4,13.38325,80.62825,815.15,337.98412777282,1327.93637827066,138.998190199969,343.98036687038,847.958196649154,17090.3038554194
Galbula galbula,6.3835,105.4025,3.2,5.61675,73.9955,671.075,190.98063835575,1159.95122191294,113.995542027741,181.98035985006,774.959731784631,12269.6031673957
Galbula leucogastra,5.29175,101.12225,3.5,4.6,77.7805,700.65,190.98063835575,1200.93524119496,136.997911530268,179.98161346772,791.964743856136,12372.6143164039
Galbula ruficauda,0,0,0,0,0,0,38.99651687192,320.003756101924,16.003344160328,37.99651685251,83.002513047948,1075.03286182452
Galbula tombacea,10.49625,70.541,2,10.65025,42.259,524.2,305.96810734033,1188.93494707202,69.9977704557348,312.96629675066,548.977438298291,15312.4172412762
Gallinago undulata,10.375,404.91275,11.375,12.89175,85.89875,667.125,257.96767939936,4208.96670699099,190.999024394853,259.96447517917,863.989975258609,11273.7395247717
Gampsonyx swainsonii,23.031,433.2465,12.375,26.9335,109.56525,823.975,341.95572779198,4650.95447221139,246.994981692956,356.97868876492,1222.93411151628,21601.4993877955
Geositta cunicularia,19.47075,624.0035,17.425,21.47475,136.969,854.75,485.92618410635,7935.71399495446,285.972139103416,565.92159004953,1421.9548587292,20763.33217877
Geositta poeciloptera,7.03525,208.15975,5.325,8.6835,68.521,249.65,182.98677271971,2561.9473785042,100.991236652174,203.9867727517,794.9660076176,4071.69736657517
Geothlypis aequinoctialis,22.0895,570.35975,16,25.58375,108.77975,1040.225,335.95405635374,5903.9023820796,263.996520427536,369.99623794214,1248.93424589704,32680.411934021
Geotrygon violacea,16.119,371.46825,10.775,16.992,85.4385,675.05,324.96867253009,4010.944731263,183.998886196003,347.96519131617,1014.95347315645,15034.655528398
Geranoaetus albicaudatus,18.0875,669.887,18.675,24.292,104.87575,1165.05,320.9689358537,6447.95362504283,294.997356476314,356.96962591772,1122.94356399919,32670.4225218211
Geranoaetus melanoleucus,26.20175,667.119,18.55,29.8915,130.62925,1279.2,516.98802458973,8245.4714942963,329.984542892282,577.98983152364,1361.93228959676,32751.9675441908
Geranoaetus polyosoma,18.002,299.72175,8.7,18.1585,104.5005,339.475,317.97826770661,4906.75348275033,191.993179371998,325.97812839486,1228.96557325507,4566.99807920658
Glaucidium hardyi,17.6125,109.29225,3.825,17.875,74.91575,676.4,305.99080660401,1720.9521162676,137.999304046951,302.99206002754,819.992200011397,8870.62753768956
Glaucidium minutissimum,8.125,203.739,5.3,9.783,81.565,362.775,174.98063928325,2620.93495967378,148.995961634127,184.98704946422,898.956241006221,6008.68238165223
Glaucidium mooreorum,0,0,0,0,0,0,50.9920542087602,594.940536370587,81.9915023319189,55.9914971750104,69.009059298504,1370.89675507418
Glaucidium tucumanum,8.39175,248.8035,7.075,10.24975,48.65375,101.3,162.97993660593,2460.9970077515,88.988998147801,166.98216541337,634.009745966461,1626.12309857873
Glaucis dohrnii,2.42675,73.08675,2.05,3.2665,64.28375,303.6,169.97966433648,1289.9781173512,117.996096625063,181.98091935414,722.990092101761,3979.83157550399
Glaucis hirsutus,16.806,208.403,5.675,17.725,103.5085,1012.975,336.95600599426,2367.96478030467,174.984127527747,349.96533049761,1122.94356399919,21583.4904602308
Gnorimopsar chopi,16.806,465.62525,13.55,19.875,104.87575,424.25,329.96895144218,4837.98148116859,219.99930403436,349.96533049761,1119.96333789148,6465.72647186985
Grallaria varia,9.04375,367.26,10.625,12.65825,73.7695,691.05,197.97980488851,3971.9096181046,187.998050503261,209.98663356085,854.957921101721,12267.6015041115
Grallaricula nana,10.85225,100.62825,2.575,11.042,95.95225,1257.925,326.96768765945,2588.55230560602,157.979111033025,327.96852309656,1208.88424822432,32730.9398213519
Granatellus paraensis,2.0585,81.0615,2.5,2.05875,37.368,244.775,56.9981890771701,1044.01018597233,138.998190199969,51.9977713988601,451.986902019704,3550.69200598264
Granatellus pelzelni,5.29175,115.166,3.5,4.63325,73.9955,674.55,190.98063835575,1376.89944165488,136.999026678263,180.98147415569,774.959731784631,12341.6123687002
Graydidascalus brachyurus,10.629,107.18975,2.925,10.65025,63.80975,861,300.97103214118,1227.95362527576,110.996655231813,308.96838612901,658.975633918436,32115.6580249738
Griseotyrannus aurantioatrocristatus,22.59175,657.72375,18.275,26.3835,108.77975,821.925,369.97645804899,6416.9334135023,294.997217237463,405.97534257907,1246.93773965195,17161.2913155664
Guaruba guarouba,1.873,71.97625,2.5,2.1585,44.10725,250.8,75.9892770568099,1029.00641422632,124.997910644497,76.9887198144802,566.983153981429,3507.6894963645
Gubernatrix cristata,12.7855,328.02175,9.025,13.7585,90.5335,399.725,313.97715399241,3697.72107658867,209.996940516027,312.97687511321,1035.96335223878,5376.8680356965
Gubernetes yetapa,7.2625,380.46875,10.8,10.64175,83.8715,395.975,184.98064002903,3897.99194486116,176.998329418817,204.98663334885,845.992484239532,5728.95839502979
Guira guira,22.7415,638.78925,17.775,29.10825,104.87575,424.25,504.94873697672,7362.88829274132,306.997076144473,576.94469903674,1119.96333789148,6465.72647186985
Guyramemua affinis,5.39375,148.91375,3.9,6.72525,37.3515,91.2,136.99178305375,1819.96325741707,68.9987455205483,148.99303715494,474.986081242482,1463.01054883131
Gymnoderus foetidus,16.69575,150.0655,4.45,16.31675,85.78425,816.275,322.96921952578,2190.89445148459,164.987607797721,324.96587604461,847.958196649154,17110.3019086271
Gymnomystax mexicanus,11.8,136.35125,3.975,11.39175,85.78425,1150.45,327.9690801856,1409.91350251504,130.997353211474,326.96671150505,852.974369318187,32616.3741758241
Gymnopithys leucaspis,10.0565,65.99375,1.9,10.16675,41.007,617.05,291.97270398737,1188.93494707202,70.9935929612078,303.9696399677,549.987045112974,16425.7134537654
Gymnopithys rufigula,5.0625,105.4025,3.15,4.6165,73.08375,659.525,190.98063835575,1151.93771019801,113.995542027741,180.98147415569,782.96362937835,12177.6147303982
Haematoderus militaris,3.9355,97.7665,2.9,4.4165,60.3555,587.175,163.98300267774,1125.84426097846,121.997911659258,152.98411720116,769.950391091223,10987.1102424661
Hafferia fortis,10.49625,84.07825,2.425,11.09175,60.99725,752.825,326.95475222419,1297.89222233267,87.9908083512168,338.95322058305,688.977160116648,16843.0281178833
Haplospiza unicolor,7.227,277.7485,7.475,8.64175,81.6645,407.625,169.97841137808,3158.94960889997,169.995686334941,171.98454368135,822.985651402446,6303.72171714951
Harpagus diodon,23.031,380.5105,10.75,26.9335,110.0795,687.125,295.99359438257,4319.88123564066,253.98760336978,321.99136591292,1229.93383596884,12432.6006625637
Heliactin bilophus,8.46425,204.024,5.475,10.3335,69.87525,202.6,207.97994446042,2581.90320343708,142.997773492212,222.98537986103,1047.97993056597,4192.98885497339
Helicolestes hamatus,11.746,126.208,3.725,10.65025,83.82925,809.375,332.95377701324,1717.94166242996,125.99679556781,342.9511312047,826.97507102064,15928.9899487794
Heliobletus contaminatus,7.50825,255.2595,7.15,9.04975,79.44125,399.425,168.97980398111,3041.89090747174,162.987060977165,170.98607543982,822.985651402446,6251.72687553776
Heliodoxa aurescens,17.8895,129.252,3.925,19.2335,67.208,797.25,326.98384909497,1971.89736937247,134.991367027738,339.98315378009,838.93231669407,17036.117810246
