Species,Bio01_range_past,Bio04_range_past,Bio07_range_past,Bio11_range_past,Bio15_range_past,Bio17_range_past,Bio01_range_present,Bio04_range_present,Bio07_range_present,Bio11_range_present,Bio15_range_present,Bio17_range_present
Odontophrynus_maisuma,3.027,129.288,4.175,3.9835,9.30125,96.475,63.0013934774001,1868.99073161931,132.999444389557,73.9986088890601,194.986043101851,3568.76178523824
Odontophrynus_monachus,0,0,0,0,0,0,58.9958224889301,409.9713040984,22.997771201018,58.9958227837401,88.999443464658,407.970333991403
Odontophrynus_occidentalis,15.40375,202.49725,5.5,16.1495,71.4715,139.35,431.94817968004,5110.56041668879,223.99373860556,448.94567389241,959.010148584012,1800.98901173844
Odontophrynus_salvatori,2.80175,10.59025,0.65,3.2665,6.93725000000001,12.825,88.9895518232101,834.969765235302,59.994565382611,94.9896909016297,142.994702107182,327.998324786199
Ololygon_cosenzai,1.194,10.79975,0.3,1.30025,5.3905,12.4,103.00432740432,373.00029733091,21.999722521702,103.00377245087,205.017999605263,624.057890098497
Ololygon_pombali,0,0,0,0,0,0,58.9958224889301,409.9713040984,22.997771201018,58.9958227837401,88.999443464658,407.970333991403
Ololygon_skaios,0,0,0,0,0,0,59.9981898584301,100.032320647706,15.002368434159,62.99846832915,68.0025132210089,152.010037565244
Ololygon_strigilata,0.55425,16.11075,0.325,0.474999999999998,1.90425,40.875,56.9940028968299,829.876290329594,90.9880178804001,63.9912177533297,369.95343971589,3467.8478232371
Ololygon_tripui,1.2915,15.17375,0.525,1.3665,16.08375,33.075,158.97924779577,776.96889092705,90.9938844742933,161.97966698773,407.01157498616,1428.92274547712
Ololygon_tupinamba,0.341750000000001,3.72524999999999,0.100000000000001,0.41675,15.0375,66.85,154.98621505452,630.9797352753,107.993739092918,157.98649413,487.98818091259,2590.760354222
Oophaga_histrionica,2.36475,18.7235,0.45,2.2835,33.5935,1082.075,234.99540279591,520.975209928168,88.9966579197847,232.99414945566,457.970611028661,31426.5995270664
Oophaga_lehmanni,0.768500000000003,9.561,0.225,0.608000000000001,0.220749999999999,65.8500000000001,232.99456726141,297.060741561856,64.994150978666,232.99414945566,388.971031165878,31377.3568074482
Oophaga_occultator,0,0,0,0,0,0,207.99081172835,387.007946030098,86.9885805381701,207.99164736506,449.965883691401,31652.1415764016
Oophaga_sylvatica,2.9545,40.54525,1.1,3.04175,70.62125,1185.55,258.98343074444,856.918269260416,93.9983287981814,269.98273485178,926.927852673004,32371.9247881398
Oreobates_amarakaeri,0,0,0,0,0,0,290.95698103759,510.963109719883,51.9922025178141,296.9564242,242.966723096265,6736.97102756665
Oreobates_ayacucho,5.50625,22.81425,0.65,5.80825,18.13375,50.6,249.99652041213,745.958093588428,66.9979114634807,255.99693833389,312.985801833658,3293.01973986688
Oreobates_barituensis,0,0,0,0,0,0,194.98021656795,2354.70298454269,78.988856871537,171.98383840232,142.004301908057,682.894293779213
Oreobates_berdemenos,0,0,0,0,0,0,208.97380573427,2247.74998674352,74.991359637789,184.97701056905,186.986491748709,532.958443600539
Oreobates_choristolemma,0,0,0,0,0,0,133.98830144879,281.00919532268,27.0002777269126,131.98857974806,129.991779014123,3102.83643546293
Oreobates_crepitans,0.170999999999999,3.49325,0,0.066749999999999,0.512,5.825,43.9987472387497,623.98315194847,21.997910642048,46.9972148182001,90.000696036446,378.941086352788
Oreobates_cruralis,15.88975,136.834,4.05,15.85825,47.1125,344.9,315.98329224908,2509.89877642868,113.984266165023,329.98162173245,661.940808485976,7464.05374003766
Oreobates_discoidalis,15.99575,265.40725,7.25,18.49175,54.4075,186.25,278.9781320327,3832.68593668188,172.983843075367,286.979107004,816.954870863618,2764.80921268554
Oreobates_gemcare,0.604000000000001,0.433500000000009,0.0249999999999999,0.600250000000001,5.6695,40.3,282.9887231964,742.991797308146,61.9962415103217,287.98816656439,431.9851104146,6516.60887786151
Oreobates_granulosus,0,0,0,0,0,0,144.02436810351,2691.92071147411,82.9967972377472,142.02687467413,1026.92505918291,140.16559159435
Oreobates_heterodactylus,0.933250000000001,24.56675,0.45,0.483249999999998,0.102999999999994,0.725000000000001,48.9970757555398,608.00277326876,20.000834927106,47.9969364308904,78.001667954793,334.982994318963
Oreobates_ibischi,10.06075,49.111,1.25,10.54175,32.323,175.625,199.96199214853,1772.65167657439,89.988582629171,195.96408042776,580.932325983117,2728.78677753895
Oreobates_lehri,7.9125,29.7675,0.85,8.3665,8.13975,22.75,301.98426640408,831.958244719177,65.9913685562293,309.98426674129,428.937751859176,6516.60887786151
Oreobates_lundbergi,0,0,0,0,0,0,249.97687999365,519.975760639548,38.9980509234845,256.97604433011,236.984544082577,4636.20878876223
Oreobates_machiguenga,0,0,0,0,0,0,216.99777107307,544.971470359269,59.9908104991047,218.99860672982,181.994150495819,3171.92576859624
Oreobates_madidi,5.298,18.9365,0.525,5.275,1.23575,34.35,248.95808226054,679.904884730299,39.9983282700296,247.95850017928,189.98635162344,3975.65050459133
Oreobates_pereger,0,0,0,0,0,0,232.00013689831,856.932730052595,53.9999999738912,236.00055419329,288.968531034356,3522.90950131185
Oreobates_quixensis,9.6335,64.421,2.05,9.49175,60.99725,752.825,289.9706150854,924.918670822636,61.9927590796538,298.96936180654,646.958634448265,16526.2594478357
Oreobates_remotus,0,0,0,0,0,0,35.0020927215701,159.01672198107,15.00027904748,37.0023713198698,75.997212658383,108.989272577983
Oreobates_sanctaecrucis,6.66875,20.59975,0.575,6.88325,12.0285,59.925,213.99067049977,1052.82664887379,89.9845450159587,212.99122778936,420.948219776645,4762.99983885282
Oreobates_sanderi,4.1335,46.324,1.225,4.7755,10.7325,78.4,278.97215449315,1224.8195347292,101.983291778038,289.97006568554,467.926211952556,4251.63205746242
Oreobates_saxatilis,3.09375,1.6875,0.175,3.125,3.42675,63.075,199.98816048424,746.87982618299,45.999860378965,208.98621094469,440.948615914658,4087.89430112462
Oreobates_yanucu,0,0,0,0,0,0,201.9920627141,954.89751176963,89.9845450159587,200.99192378082,408.938603525225,4371.62403328071
Oreobates_zongoensis,5.38325,7.51400000000001,0.0999999999999996,5.5165,15.93475,47.525,271.97215418455,1361.83470099792,126.984684760367,282.96825499624,624.936208459382,4343.82175268374
Oreophrynella_cryptica,0,0,0,0,0,0,137.99651784056,347.988020069283,25.0037602289321,138.99651775256,359.994283111833,7725.88421499588
Oreophrynella_dendronastes,0,0,0,0,0,0,112.97701454307,314.964051140457,12.9997225258651,115.97631804705,193.972143930866,2770.75027579784
Oreophrynella_huberi,1.3105,2.43925,0.2,1.36675,3.446,54.675,153.99512455501,400.989417085998,47.9983267604296,152.99582094303,393.95723123277,7976.74380225749
Oreophrynella_macconnelli,0,0,0,0,0,0,135.98801993597,457.960156128601,29.9965167131946,132.98913458173,264.968935726095,3896.70643781825
Oreophrynella_nigra,0.35425,2.12075,0.175,0.274999999999999,12.211,92.7,137.99345373666,481.978548760108,31.9988857451956,137.99317493836,315.972419582543,4333.82057641728
Oreophrynella_quelchii,0,0,0,0,0,0,135.98801993597,457.960156128601,29.9965167131946,132.98913458173,264.968935726095,3896.70643781825
Oreophrynella_seegobini,0,0,0,0,0,0,135.98801993597,457.960156128601,29.9965167131946,132.98913458173,264.968935726095,3896.70643781825
Oreophrynella_vasquezi,0.35425,2.12075,0.175,0.274999999999999,12.211,92.7,137.99345373666,481.978548760108,31.9988857451956,137.99317493836,315.972419582543,4333.82057641728
Oreophrynella_weiassipuensis,0,0,0,0,0,0,135.98801993597,457.960156128601,29.9965167131946,132.98913458173,264.968935726095,3896.70643781825
Osornophryne_angel,0,0,0,0,0,0,269.97437488002,857.900837460866,38.0012521691033,274.97353917272,276.004873159436,8227.76185747241
Osornophryne_antisana,1.68325,12.056,0.325,1.89175,3.3535,1.94999999999999,267.97576484847,1118.85947037442,68.9917825105285,274.97562511604,527.934397583598,11035.6265646628
Osornophryne_bufoniformis,7.4835,35.555,1.125,7.842,39.8195,849.725,296.96908022576,1118.85947037442,79.988718295429,302.97479064944,535.92019137939,31963.1148607913
Osornophryne_cofanorum,0,0,0,0,0,0,269.97437488002,857.900837460866,38.0012521691033,274.97353917272,276.004873159436,8227.76185747241
Osornophryne_guacamayo,2.95,13.09025,0.425,2.9835,31.0885,440.025,275.99108803987,1005.90209363705,56.9954035414815,280.99108791406,524.945127457251,15330.6980298475
Osornophryne_occidentalis,3.8835,7.2145,0.225,4.00825,13.25525,187.3,274.98969459337,1005.90209363705,60.0002772235063,288.98760554738,475.950974760854,21470.140524544
Osornophryne_percrassa,0.110250000000001,3.6235,0.125,0.141749999999998,2.85125,45.9250000000001,278.98091890612,798.951398747376,58.9998611429491,274.98203302751,266.986770900056,6899.72692038009
Osornophryne_puruanta,0,0,0,0,0,0,269.97437488002,857.900837460866,38.0012521691033,274.97353917272,276.004873159436,8227.76185747241
Osornophryne_simpsoni,0,0,0,0,0,0,265.97298039758,942.90611554417,51.9956816578209,268.97395480576,527.934397583598,10679.1915543225
Osornophryne_sumacoensis,0,0,0,0,0,0,219.97785086125,452.013067160882,24.0005563704175,222.97757217894,198.991638802052,13079.9973217233
Osornophryne_talipes,2.423,7.64075,0.275,2.55,3.3545,448.5,274.97381873757,878.922568101463,52.9987456391498,285.97465457268,523.945122603036,31879.0901748742
Osteocephalus_alboguttatus,5.248,14.85475,0.375,5,8.196,280.95,222.97799021929,452.013067160882,26.9987465293162,224.97771151358,243.033971591932,13079.9973217233
Osteocephalus_buckleyi,10.68975,149.1005,4.375,10.65025,76.44625,793.3,305.97186813706,2190.89445148459,133.992619509188,312.96629675066,847.958196649154,16951.0650845806
Osteocephalus_cabrerai,10.68975,105.6865,2.9,10.6335,76.44625,735.55,254.97715425798,1072.87477187666,113.995542027741,253.97422824525,847.958196649154,16721.1465058353
Osteocephalus_camufatus,0,0,0,0,0,0,12.00083613267,153.001806467436,24.9994423290295,12.0004183349297,72.002923072725,1094.90891572116
Osteocephalus_cannatellai,8.21675,35.6815,0.825,7.90025,44.361,624.05,273.98007879996,1005.89051552249,44.9965176801326,278.97896476274,417.963913675629,16230.7487359918
Osteocephalus_carri,2.50625,29.12275,0.85,2.1335,11.908,124.45,255.98231120545,934.004033660971,45.0005568491997,255.9816146226,324.992336281212,8428.23265559592
Osteocephalus_castaneicola,3.3295,25.29575,0.8,3.475,12.1535,153.05,205.95780663551,498.928696816335,35.9980510477029,206.95836376872,239.960306636777,3639.51471720192
Osteocephalus_deridens,3.75025,9.86499999999999,0.25,3.8,8.9865,222.35,18.9988858509996,308.017826339454,18.0011137956252,21.02032686957,171.007799417426,4417.2398707239
Osteocephalus_duellmani,0,0,0,0,0,0,203.99163753439,801.950117371228,23.002087838496,213.98940919436,273.990238964627,7875.19195879408
Osteocephalus_elkejungingerae,10.86025,32.83475,0.85,10.8,94.03625,785.325,223.98384337128,2566.52962784911,107.984264885344,231.98300753757,1160.87311556342,17134.1882475557
Osteocephalus_festae,4.70625,21.27425,0.575,4.42525,86.65525,478.275,280.97757231956,1440.87397686283,73.9928963251674,278.97896476274,1005.89581481384,11749.544755341
Osteocephalus_fuscifacies,5.248,14.85475,0.375,5,8.196,280.95,221.97785073786,452.013067160882,25.9984677404222,224.977711339,200.001245616735,13079.9973217233
Osteocephalus_helenae,6.36675,104.25075,3.05,6.21675,61.99975,503.325,261.97953321502,1131.83923355086,105.996795943748,258.97827994397,736.964883440187,7692.05644252184
Osteocephalus_heyeri,0.63775,9.867,0.2,0.716749999999998,9.72025,256.55,12.0027843581902,98.999860183359,20.9983287525933,13.0026450467399,213.987885841213,4530.97797419017
Osteocephalus_leoniae,10.829,26.40275,0.7,10.73325,46.00825,317.3,256.97715837219,834.904730097576,57.997632940136,264.97618358981,502.972283474332,8754.500635312
Osteocephalus_leprieurii,4.85025,106.90375,3.15,5.44175,74.49125,701.45,265.95015232032,1324.92005653427,128.999861136156,271.94903876811,822.966275918485,12053.6253288813
Osteocephalus_mutabor,8.39575,23.36225,0.5,8.0585,45.26525,631.525,292.96852350673,984.889402531599,51.9956816578209,295.96629595605,536.929798194073,16230.7487359918
Osteocephalus_oophagus,2.4775,96.85725,2.75,2.625,60.3915,603.175,156.98355989137,1081.94344924708,109.999860963501,152.98411720116,720.991510073234,11959.5438657272
Osteocephalus_planiceps,9.57925,65.37875,1.9,9.41675,45.551,637.175,294.97840710912,1103.86683716963,61.9927590796538,299.9764572798,525.954734271934,16381.9708371362
Osteocephalus_subtilis,0.737500000000001,14.2295,0.775,0.800000000000001,27.57225,195.8,38.9937327848402,344.986353243131,35.9991639216906,38.9927578516699,368.988162909158,3061.98284521997
Osteocephalus_taurinus,9.20425,115.166,3.6,9.01675,85.78425,821.75,265.95112882239,1437.93344421047,136.999025552046,277.9445812447,849.003905072065,13150.4687446826
Osteocephalus_verruciger,5.248,27.39425,0.775,5,14.193,292.725,300.97103214118,879.938296224972,47.0038982796723,308.96838612901,525.954734271934,15312.4172412762
Osteocephalus_vilarsi,0,0,0,0,0,0,8.00013934685012,75.000557523215,18.0002785428972,7.99986080396002,92.998750870717,2288.20962087453
Osteocephalus_yasuni,4.03775,19.2445,0.55,4.14175,16.78175,360.725,20.9991643594999,351.009883254417,20.9983287525933,23.0207446129202,241.985102189765,5245.23404411653
Otophryne_pyburni,3.76875,73.02475,2.1,4.09975,59.369,595.35,178.98244926926,898.946220415778,101.999582256141,168.98119527576,613.011696725483,11430.5332612397
Otophryne_robusta,2.1375,7.64675000000001,0.35,2.15,27.0285,142.725,157.99247780012,563.972415795873,31.9988857451956,156.992756207,480.965021191624,7725.88421499588
Otophryne_steyermarki,1.425,22.87525,0.9,1.6665,28.6715,221.3,172.98871770702,1107.85234187158,49.9942882345284,159.99094634181,599.93663291627,8077.78467144608
Paratelmatobius_cardosoi,0.572750000000003,8.42500000000001,0.15,0.40025,0.0522500000000008,4.625,83.0052912639899,684.96162763899,97.9899836864232,82.0050130707,393.955173907776,3160.57882599922
Paratelmatobius_gaigeae,0,0,0,0,0,0,154.9821805549,347.99833914848,59.994295206111,157.98176303953,309.984716582428,1784.79467739416
Paratelmatobius_lutzii,0,0,0,0,0,0,154.9821805549,347.99833914848,59.994295206111,157.98176303953,309.984716582428,1784.79467739416
Paratelmatobius_mantiqueira,0,0,0,0,0,0,110.99806279199,308.00279335374,19.00599392606,107.99945585268,156.013119332382,1015.0493135824
Paratelmatobius_poecilogaster,0.572750000000003,8.42500000000001,0.15,0.40025,0.0522500000000008,4.625,83.0052912639899,684.96162763899,97.9899836864232,82.0050130707,393.955173907776,3160.57882599922
Paratelmatobius_yepiranga,0,0,0,0,0,0,66.0058491179302,366.02483948868,77.9945779327999,66.0052922499299,345.978304047663,2917.65242045854
Phasmahyla_cochranae,2.4895,40.28175,1,2.26675,24.72825,91.65,154.9821805549,693.92304214737,104.988033964719,157.98176303953,591.949193070002,3723.56021671268
Phasmahyla_exilis,1.804,38.24675,1,1.9665,29.50525,103.075,104.98104661318,1137.841035001,106.997909140058,113.98132443029,650.949123144946,3295.88796794148
Phasmahyla_guttata,4.0665,84.03125,2.05,5.14125,43.249,207.65,156.98565841334,1795.86885564655,124.994013440943,162.98677302311,568.002917859607,4230.75965062658
Phasmahyla_jandaia,2.623,44.79175,0.55,3.13325,7.497,24.7,121.99568434498,688.0055442948,30.99902499205,127.99414859331,178.013388760338,568.011593902846
Phasmahyla_spectabilis,0.741500000000002,20.211,0.55,1.0665,31.0025,112.425,57.9916349528298,652.01202191258,71.0032073685062,59.0001394757501,564.970568569577,3268.99458251247
Phasmahyla_timbo,0,0,0,0,0,0,50.9931685183001,391.01757383749,46.000142352927,55.99247295534,340.996229776246,3412.65124381444
Phrynomedusa_appendiculata,1.27275,45.9705,1.25,1.69175,9.463,39.175,95.9926137296402,1118.91104915624,89.997772146991,88.9940071423603,256.016027546349,3417.63925188479
Phrynomedusa_bokermanni,0.668749999999999,13.12025,0.375,0.675000000000001,11.68925,82.275,66.0058491179302,494.96030799554,92.9991675271075,66.0052922499299,383.016293270929,2917.65242045854
Phrynomedusa_fimbriata,0,0,0,0,0,0,66.0058491179302,366.02483948868,77.9945779327999,66.0052922499299,345.978304047663,2917.65242045854
Phrynomedusa_marginata,3.54125,29.37875,0.775,3.925,24.66975,92.75,158.97924779577,1116.9506878582,119.998188743974,164.98691279677,617.973256430266,2782.69402709928
Phrynomedusa_vanzolinii,1.29975,46.356,1.175,1.07525,27.16875,140.6,154.98621505452,1218.8852953004,110.993738328921,157.98649413,552.004175359239,3638.56649362425
Phrynopus_auriculatus,0,0,0,0,0,0,249.97687999365,519.975760639548,38.9980509234845,256.97604433011,236.984544082577,4636.20878876223
Phrynopus_badius,0,0,0,0,0,0,249.97687999365,519.975760639548,38.9980509234845,256.97604433011,236.984544082577,4636.20878876223
Phrynopus_barthlenae,3.94175,21.8375,0.575,3.675,23.83325,121.4,300.98454420899,794.885114530561,49.9977719895335,301.98551899416,706.90934253533,5596.1952420421
Phrynopus_bracki,0,0,0,0,0,0,249.97687999365,519.975760639548,38.9980509234845,256.97604433011,236.984544082577,4636.20878876223
Phrynopus_bufoides,4.5355,6.0825,0.175,4.6165,14.315,100.825,275.99247803366,740.97381921882,51.9958229312885,280.99303487549,313.986347603905,5255.18650609334
Phrynopus_chaparroi,0,0,0,0,0,0,247.97619172136,685.895698084748,47.9942896564444,256.97438155267,170.002225337099,3224.34426070423
Phrynopus_curator,0,0,0,0,0,0,249.97687999365,519.975760639548,38.9980509234845,256.97604433011,236.984544082577,4636.20878876223
Phrynopus_daemon,10.829,12.53975,0.3,10.73325,29.62425,236.575,238.99568091319,641.962113586677,56.99456931572,242.996098594,444.955294970774,8684.38129518059
Phrynopus_dagmarae,9.17725,12.77775,0.375,9.05,38.69275,300.525,302.98454402499,794.885114530561,49.9977719895335,304.98565817823,700.896390359397,7169.70320050685
Phrynopus_heimorum,0,0,0,0,0,0,226.00334249273,789.927312913204,47.998328479266,230.0037603819,520.938723467028,1498.8320287484
Phrynopus_horstpauli,0,0,0,0,0,0,209.97799688733,515.931353272624,26.9995822326623,215.97702235416,170.998883847296,5748.74993926452
Phrynopus_interstinctus,0,0,0,0,0,0,225.9970736457,538.007647184251,44.9965181696982,229.99776970942,364.968521294867,4335.65534962083
Phrynopus_juninensis,4.5355,6.0825,0.175,4.6165,14.315,100.825,275.99247803366,740.97381921882,51.9958229312885,280.99303487549,313.986347603905,5255.18650609334
Phrynopus_kauneorum,7.2625,12.53975,0.3,7.0665,19.07675,198.675,234.99609872575,598.98620001177,44.9965181696982,238.99651640655,364.968521294867,6925.62772631611
Phrynopus_kotosh,0,0,0,0,0,0,225.9970736457,538.007647184251,44.9965181696982,229.99776970942,364.968521294867,4335.65534962083
Phrynopus_miroslawae,0,0,0,0,0,0,249.97687999365,519.975760639548,38.9980509234845,256.97604433011,236.984544082577,4636.20878876223
Phrynopus_montium,9.771,15.38025,0.45,9.9915,29.1745,279.95,277.99247784966,848.954462703984,51.9958229312885,283.99317405956,394.972560806567,6828.69446455809
Phrynopus_nicoleae,0,0,0,0,0,0,249.97687999365,519.975760639548,38.9980509234845,256.97604433011,236.984544082577,4636.20878876223
Phrynopus_oblivius,0,0,0,0,0,0,261.99637709799,626.993319958423,43.999861096798,262.9983265178,228.992894790109,3561.10271069547
Phrynopus_paucari,0,0,0,0,0,0,249.97687999365,519.975760639548,38.9980509234845,256.97604433011,236.984544082577,4636.20878876223
Phrynopus_peruanus,0,0,0,0,0,0,261.99637709799,626.993319958423,43.999861096798,262.9983265178,228.992894790109,3561.10271069547
Phrynopus_pesantesi,0,0,0,0,0,0,249.97687999365,519.975760639548,38.9980509234845,256.97604433011,236.984544082577,4636.20878876223
Phrynopus_tautzorum,0,0,0,0,0,0,226.00334249273,789.927312913204,47.998328479266,230.0037603819,520.938723467028,1498.8320287484
Phrynopus_thompsoni,1.05625,11.7395,0.2,0.958250000000003,9.449,24.95,245.99387271867,2488.63053465013,91.9856587529632,244.9944302932,743.906699579458,1122.40199922403
Phrynopus_tribulosus,0,0,0,0,0,0,249.97687999365,519.975760639548,38.9980509234845,256.97604433011,236.984544082577,4636.20878876223
Phrynopus_valquii,0,0,0,0,0,0,219.99944155685,766.9882845743,47.9993029500004,226.00027671663,368.979256154616,2385.69494288746
Phyllobates_aurotaenia,2.36475,9.561,0.225,2.2835,3.411,330.75,232.99456726141,306.066590423556,88.9966579197847,232.99414945566,388.971031165878,31426.5995270664
Phyllobates_bicolor,2.36475,9.561,0.225,2.2835,3.411,324.85,232.99456726141,422.007109176602,88.9966579197847,232.99414945566,467.941507740363,31652.1415764016
Phyllobates_terribilis,0,0,0,0,0,0,207.99081172835,387.007946030098,86.9885805381701,207.99164736506,449.965883691401,31652.1415764016
Phyllodytes_acuminatus,2.71875,59.25925,1.65,2.5835,45.25825,139.35,78.9902414622197,1171.98145877695,114.999441208017,75.9903804759001,636.999932279767,3987.98254814164
Phyllodytes_brevirostris,0,0,0,0,0,0,8.99860581491021,544.914544499906,58.9899624414311,13.9979087514898,172.981317147774,796.868710603361
Phyllodytes_edelmoi,0.370999999999999,32.16675,0.8,0.20825,19.34425,75.1,61.9956825007002,1023.94256067099,108.996514289813,62.9974931332704,240.012343189937,1537.93508593847
Phyllodytes_gyrinaethes,0.370999999999999,32.16675,0.8,0.20825,19.34425,75.1,61.9956825007002,1023.94256067099,108.996514289813,62.9974931332704,240.012343189937,1537.93508593847
Phyllodytes_kautskyi,1.804,28.658,0.8,1.98325,29.50525,101.875,104.98104661318,1137.841035001,103.996237208364,113.98132443029,636.950237666898,3191.81375162978
Phyllodytes_luteolus,3.2665,79.33625,2.3,3.925,64.28375,294.925,179.98161453707,1487.97672718101,122.996376042195,187.98064103068,749.967385949912,3987.98254814164
Phyllodytes_maculosus,0.785499999999999,9.00574999999998,0.275,0.975000000000001,32.59125,120.8,55.99302861052,496.03805645465,60.0068276144412,58.99330696481,583.968194912916,3213.04580446909
Phyllodytes_megatympanum,0.0854999999999997,6.52200000000002,0.125,0.00825000000000031,0.7605,2.60000000000002,55.9933072133999,454.98467858119,64.9947049623721,62.9924713739397,340.961255762573,3297.76906098649
Phyllodytes_melanomystax,2.548,30.44975,0.7,2.5335,36.056,246.2,72.9935837717899,1062.85693391587,100.99303894184,77.9909381974098,548.967951294573,3692.89264880874
Phyllodytes_punctatus,0,0,0,0,0,0,19.00361593362,837.906364701577,93.9880192910159,22.0025009369701,99.9988819458,730.970816807955
Phyllodytes_tuberculosus,0,0,0,0,0,0,56.9977714674401,275.01353169541,25.001954000498,56.9987469361099,428.960868147149,1086.28104931488
Phyllodytes_wuchereri,0.995999999999999,25.3855,0.575,0.70825,2.2605,42.65,56.9940028968299,849.861622803504,94.9868935038016,63.9916346882401,369.95343971589,3467.8478232371
Phyllomedusa_araguari,0,0,0,0,0,0,51.9969356339502,366.97925265491,17.000695470432,51.9970745761998,51.010585237776,365.96254946479
Phyllomedusa_bahiana,3.452,32.325,0.425,3.87475,56.573,157.15,110.98871393162,822.910521751553,108.987889204833,117.98634248692,853.971283795099,4129.78098390111
Phyllomedusa_bicolor,8.8335,106.90375,3.35,8.30825,81.00775,800.85,272.9508491808,1597.97493771975,122.998329565793,274.94890012584,887.008520029279,12386.6105587783
Phyllomedusa_boliviana,19.648,356.9395,9.875,23.342,52.68825,202.4,302.977852971,4095.87886333905,139.005982462375,334.98008167959,931.954722981366,4856.73004085538
Phyllomedusa_burmeisteri,6.17075,153.25175,3.6,7.83325,81.565,331.8,187.97799191342,2309.88416571011,139.997215116477,199.98384487781,898.956241006221,4184.97756332377
Phyllomedusa_camba,9.4395,130.7815,4.05,10.875,30.203,370.625,311.9561454337,1961.9484962998,102.987051451115,328.95503193031,555.916744536363,7436.92072078761
Phyllomedusa_coelestis,7.1435,28.836,0.8,7.2665,21.929,599.525,202.98829919405,770.95850739271,56.9977715681988,210.98426136273,520.947502161794,9277.01445494223
Phyllomedusa_distincta,5.0105,145.90925,4.1,6.17475,56.376,249.875,121.99569492482,1976.90057174397,128.98664064095,127.98788844271,658.001669183696,5027.87992432116
Phyllomedusa_iheringii,3.0375,121.0655,4,3.9835,9.6405,154.875,59.0004187910299,2017.00258217635,135.999723947864,67.9983303661402,192.990109304161,3568.76178523824
Phyllomedusa_itacolomi,0,0,0,0,0,0,101.99638204631,208.01490696923,16.00069596642,100.99652119376,115.998197380445,358.016320960425
Phyllomedusa_neildi,1.17675,11.828,0.35,0.958499999999997,5.9305,10.65,104.99414883021,657.915025565884,118.993591304728,98.99484526268,363.951665496809,1452.93132045538
Phyllomedusa_sauvagii,20.0395,445.249,11.55,22.767,76.93825,182.65,301.97827069215,4935.90403911746,163.990670103769,312.98077751384,1063.96461139364,2940.88321284773
Phyllomedusa_tarsius,10.68975,118.226,3.3,10.65025,71.7495,804.1,331.95558822007,1297.89222233267,91.9991629090118,342.9511312047,826.985517458844,16928.2978644744
Phyllomedusa_tetraploidea,6.723,235.69625,6.7,8.15,66.098,376.925,109.99874964376,2650.97589499698,79.002794203779,117.00000027961,662.992902206931,6090.73955639251
Phyllomedusa_trinitatis,2.429,19.78375,0.475,2.1085,30.902,55.825,164.9703262038,1158.88801120519,118.993591304728,161.97046553805,520.935647576921,2680.54711091619
Phyllomedusa_vaillantii,5.498,138.74325,4.275,6.8585,76.512,806.925,265.95015232032,2062.91240117441,129.999443473824,271.94903876811,822.966275918485,12319.593293279
Phyllomedusa_venusta,8.84575,20.69475,0.75,9.10875,49.7055,682.15,289.9811969964,1002.99512417718,115.988857652944,284.9814756849,822.961976752969,10351.2825018639
Physalaemus_aguirrei,2.231,44.141,1.35,2.6165,41.3745,137.9,168.97980398111,1212.93538936001,115.996236115315,172.98091966037,699.991212412929,3275.98310076103
Physalaemus_albifrons,5.9645,98.422,3,7.2415,79.5105,176.225,145.99038243178,1783.96534225359,144.997908164922,154.98996416741,1068.94884687131,4185.98885552092
Physalaemus_albonotatus,9.23325,448.01775,12.95,13.483,71.55325,311.8,229.97479775544,4431.99067045746,143.995959530453,238.97549498207,722.986774862305,5282.91751486012
Physalaemus_angrensis,0,0,0,0,0,0,154.9821805549,347.99833914848,59.994295206111,157.98176303953,309.984716582428,1784.79467739416
Physalaemus_atim,0,0,0,0,0,0,37.0027829342002,236.005467022177,12.001393443909,35.0043151971404,59.0029259833381,129.005711726282
Physalaemus_atlanticus,0.337500000000002,6.35249999999999,0.0999999999999996,0.466750000000001,0.310749999999999,3.89999999999998,92.9997046859899,810.91715371082,105.992065515948,93.00542697622,393.955173907776,2464.73662231385
Physalaemus_barrioi,0,0,0,0,0,0,154.9821805549,347.99833914848,59.994295206111,157.98176303953,309.984716582428,1784.79467739416
Physalaemus_biligonigerus,16.6585,542.30775,14.775,19.8915,96.466,419.025,289.96906902451,5066.96908512615,179.989287635612,318.97143629414,1019.96434317109,6434.71964533557
Physalaemus_bokermanni,0,0,0,0,0,0,66.0058491179302,366.02483948868,77.9945779327999,66.0052922499299,345.978304047663,2917.65242045854
Physalaemus_caete,0.152249999999999,24.26225,0.625,0.20825,0.361999999999995,40.35,57.9962369073301,1023.94256067099,104.996373896621,62.9974902199101,106.010842101649,1142.96169652011
Physalaemus_camacan,0,0,0,0,0,0,55.99302861052,402.99122211261,53.9993009094212,58.99330696481,331.961261551789,2781.85063170835
Physalaemus_centralis,6.81225,259.6355,7.2,8.23375,69.86825,233.5,162.99541298451,2989.92688023694,95.9955419311237,181.9959702863,752.000843354428,3718.89400089606
Physalaemus_cicada,4.775,55.84875,1.575,5.28325,66.512,159.15,138.98884746082,1040.84991022638,120.986773982699,146.98912539336,995.972821857081,4129.78098390111
Physalaemus_crombiei,2.42675,67.01175,1.925,3.22475,64.28375,288.5,168.97980398111,1232.96640151674,117.996096625063,178.98091909755,722.990092101761,3895.97574635087
