"","Species","CHELSA_bio2_1981.2010_V.2.1_median","CHELSA_bio3_1981.2010_V.2.1_median","CHELSA_bio4_1981.2010_V.2.1_median","CHELSA_bio7_1981.2010_V.2.1_median","CHELSA_bio11_1981.2010_V.2.1_median","CHELSA_bio15_1981.2010_V.2.1_median","CHELSA_bio17_1981.2010_V.2.1_median"
"620","Mazama temama","7.99937301649519","62.0004874454009","137.499930752946","12.9999303288001","23.0001393247004","62.0006268212063","131.513787808427"
"621","Megadontomys cryophilus","8.99972143860246","58.9980502447849","175.012672836213","15.0001391842077","16.0016711356283","78.0027852822724","119.997771353648"
"622","Megadontomys nelsoni","8.49965180570493","55.4986071997226","201.009749818775","15.4997909976103","18.5010444446163","84.4978406414625","83.008842872492"
"623","Megadontomys thomasi","12.0000000193947","64.9997212927883","119.009472877855","18.0002786573959","20.9997216167884","104.999443244603","23.9997210684199"
"624","Megasorex gigas","12.0000000193947","62.9998606923942","154.007662187679","18.0005570132139","20.9997216167884","107.998468350745","19.9997210819988"
"625","Melanomys caliginosus","6.99902507779448","77.9987463836329","48.9954043337318","8.9986071870043","23","44.0020893900184","265.024645759038"
"626","Melanomys robustulus","6.99999998060359","77.0005569578147","60.9994428833936","8.99986070099945","22.9998608517922","16.0005571206058","858.972693475765"
"627","Melanomys zunigae","6.00111389165948","72.0018097509265","83.995963764881","9.00097473144059","15.9965189444576","73.9986073472127","10.0142041537934"
"628","Mephitis macroura","13.0000000193953","52.999582289603","387.008082132137","24.0000696618026","13.0014622582179","85.9963785275718","30.506476189567"
"629","Mesocapromys angelcabrerai","7.99916398999661","59.9955412217559","168.999443097633","12.999024654996","23.9998606844081","65.9959600767051","81.0142096978497"
"630","Mesocapromys auritus","5.9988855576302","50.9930345809627","188.997353861249","10.9987462860383","23","56.9972139247535","138.003203693849"
"631","Mesocapromys nanus","6.99944256859018","53.9963768843551","199.998467176179","11.9995818321832","22.999860736407","61.9966559416167","112.010867597002"
"632","Mesocapromys sanfelipensis","2.00055728178461","31.002507858922","155.007941438597","6.00083595178574","23.9997213494048","56.0002787864364","124.002228717833"
"633","Mesomys hispidus","7","75.0000001011882","54.0004183341855","9.99804948247083","25","47.0006964899762","257.991088836344"
"634","Mesomys leniceps","7.99979111380263","77.500208896804","64.4974233469741","9.99979111380263","20.0006963150014","30.4992340416187","241.023673626939"
"635","Mesomys occultus","6.99979110120015","77.0000696500989","39.4995819609983","8.99979110120015","25.0001392812993","33.4992343797962","412.005003521536"
"636","Mesomys stimulax","7.99986076499944","70.0002787557735","83.9991641922193","10.9998607729994","25.0002786145919","66.0000009451816","130.005569614772"
"637","Metachirus nudicaudatus","7.99986065299944","70.0001392110005","70.0009758901832","10.9998607289994","24.0001393755958","56.0002786630083","159.988162628265"
"638","Mico acariensis","7.49993039049972","70.5005565723015","52.5004190792985","10.499791177201","25.0001392970003","55.9995827538934","148.503894696016"
"639","Mico argentatus","7.00013937217765","69.0001393875897","86.002923922692","10.0002787637668","25.9997214088162","63.9993042581765","163.993871988043"
